Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
104.4427639,66.12480886,1,-15,1,185.1351556
103.2979806,66.2497165,2,-15,1,183.8817333
102.1539165,66.36338571,3,-15,1,182.6283109
101.0089049,66.46611435,4,-15,1,181.3748885
99.86304379,66.55810929,5,-15,1,180.1214661
98.71642869,66.63955441,6,-15,1,178.8680437
97.5691525,66.71061146,7,-15,1,177.6146213
96.42130602,66.7714207,8,-15,1,176.3611989
95.27297822,66.82210154,9,-15,1,175.1077765
94.12425653,66.86275302,10,-15,1,173.8543542
92.97522714,66.8934543,11,-15,1,172.6009318
91.82597528,66.9142649,12,-15,1,171.3475094
90.67658545,66.92522503,13,-15,1,170.094087
89.52714176,66.9263557,14,-15,1,168.8406646
88.37772814,66.91765888,15,-15,1,167.5872422
87.22842861,66.89911742,16,-15,1,166.3338198
86.07932759,66.87069505,17,-15,1,165.0803975
84.93051011,66.8323362,18,-15,1,163.8269751
83.78206212,66.78396575,19,-15,1,162.5735527
82.63407073,66.72548871,20,-15,1,161.3201303
81.48662455,66.65678985,21,-15,1,160.0667079
80.33981395,66.57773319,22,-15,1,158.8132855
79.19373133,66.48816136,23,-15,1,157.5598631
78.04847153,66.387895,24,-15,1,156.3064407
76.90413207,66.27673193,25,-15,1,155.0530184
75.76081355,66.15444627,26,-15,1,153.799596
74.61862002,66.02078744,27,-15,1,152.5461736
73.47765938,65.87547906,28,-15,1,151.2927512
72.33804375,65.71821768,29,-15,1,150.0393288
71.19988999,65.54867138,30,-15,1,148.7859064
70.06332013,65.36647832,31,-15,1,147.532484
68.92846191,65.17124497,32,-15,1,146.2790617
67.79544937,64.96254436,33,-15,1,145.0256393
66.66442334,64.73991397,34,-15,1,143.7722169
65.53553226,64.50285358,35,-15,1,142.5187945
64.40893276,64.25082282,36,-15,1,141.2653721
63.28479047,63.9832385,37,-15,1,140.0119497
62.16328089,63.69947182,38,-15,1,138.7585273
61.04459028,63.39884514,39,-15,1,137.5051049
59.92891667,63.08062858,40,-15,1,136.2516826
58.81647097,62.74403638,41,-15,1,134.9982602
57.70747817,62.38822276,42,-15,1,133.7448378
56.60217863,62.01227766,43,-15,1,132.4914154
