Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
54.39291865,61.17709963,1,40,1,130.1352156
53.29888982,60.73328684,2,40,1,128.8817933
52.21135066,60.26575047,3,40,1,127.6283709
51.12900291,59.77236519,4,40,1,126.3749485
50.05221619,59.25172084,5,40,1,125.1215261
48.98138932,58.70230136,6,40,1,123.8681037
47.91695331,58.12247724,7,40,1,122.6146813
46.85937445,57.51049754,8,40,1,121.3612589
45.8091578,56.86448164,9,40,1,120.1078365
44.76685101,56.1824107,10,40,1,118.8544142
43.73304851,55.46211904,11,40,1,117.6009918
42.70839618,54.7012856,12,40,1,116.3475694
41.6935963,53.89742569,13,40,1,115.094147
40.68941316,53.04788333,14,40,1,113.8407246
39.69667895,52.14982461,15,40,1,112.5873022
38.7163003,51.20023271,16,40,1,111.3338798
37.74926518,50.19590504,17,40,1,110.0804574
36.7966504,49.13345359,18,40,1,108.8270351
35.85962933,48.00930948,19,40,1,107.5736127
34.93948012,46.81973303,20,40,1,106.3201903
34.03759403,45.56083102,21,40,1,105.0667679
33.15548373,44.22858297,22,40,1,103.8133455
32.29479139,42.81887887,23,40,1,102.5599231
31.45729605,41.32757059,24,40,1,101.3065007
30.64491989,39.75054,25,40,1,100.0530784
29.85973273,38.08378645,26,40,1,98.79965597
29.103954,36.32353642,27,40,1,97.54623358
28.37995131,34.46637756,28,40,1,96.2928112
27.69023445,32.50941837,29,40,1,95.03938881
27.03744366,30.45047327,30,40,1,93.78596642
26.42433117,28.28827048,31,40,1,92.53254404
25.8537344,26.02267703,32,40,1,91.27912165
25.32854028,23.65493109,33,40,1,90.02569926
24.8516398,21.18786784,34,40,1,88.77227688
24.42587304,18.6261203,35,40,1,87.51885449
24.05396548,15.97627326,36,40,1,86.2654321
23.7384575,13.24694657,37,40,1,85.01200972
23.48163022,10.4487852,38,40,1,83.75858733
23.28543167,7.594338662,39,40,1,82.50516494
23.15140831,4.697820878,40,40,1,81.25174256
23.08064689,1.774754457,41,40,1,79.99832017
23.07373175,358.8415167,42,40,1,78.74489778
23.13072109,355.9148185,43,40,1,77.4914754
23.25114464,353.0111556,44,40,1,76.23805301
23.43402277,350.1462785,45,40,1,74.98463062
23.67790537,347.3347198,46,40,1,73.73120824
23.980927,344.5894163,47,40,1,72.47778585
24.34087359,341.9214418,48,40,1,71.22436346
24.75525544,339.3398616,49,40,1,69.97094108
25.22138176,336.8516994,50,40,1,68.71751869
25.73643226,334.4620021,51,40,1,67.4640963
26.29752249,332.1739804,52,40,1,66.21067391
26.90176086,329.9892017,53,40,1,64.95725153
