Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
129.9563028,300.7602295,1,-135,1,305.1352132
131.0288572,301.3110371,2,-135,1,303.8817908
132.0934062,301.8912951,3,-135,1,302.6283684
133.1510858,302.5037363,4,-135,1,301.374946
134.2013903,303.1502433,5,-135,1,300.1215237
135.2437712,303.8328369,6,-135,1,298.8681013
136.2776332,304.5536847,7,-135,1,297.6146789
137.3023296,305.3151101,8,-135,1,296.3612565
138.3171572,306.1195999,9,-135,1,295.1078341
139.3213507,306.9698126,10,-135,1,293.8544117
140.3140768,307.8685844,11,-135,1,292.6009893
141.2944275,308.8189346,12,-135,1,291.3475669
142.2614137,309.8240683,13,-135,1,290.0941446
143.2139573,310.8873758,14,-135,1,288.8407222
144.1508832,312.0124283,15,-135,1,287.5872998
145.0709117,313.2029673,16,-135,1,286.3338774
145.9726499,314.4628877,17,-135,1,285.080455
146.8545835,315.7962111,18,-135,1,283.8270326
147.7150682,317.207048,19,-135,1,282.5736102
148.552323,318.6995458,20,-135,1,281.3201879
149.3644239,320.2778212,21,-135,1,280.0667655
150.149299,321.9458714,22,-135,1,278.8133431
150.9047269,323.707465,23,-135,1,277.5599207
151.628338,325.5660072,24,-135,1,276.3064983
152.317621,327.5243799,25,-135,1,275.0530759
152.9699341,329.584756,26,-135,1,273.7996535
153.5825241,331.7483916,27,-135,1,272.5462311
154.1525531,334.0154009,28,-135,1,271.2928088
154.6771342,336.3845236,29,-135,1,270.0393864
155.1533774,338.8528995,30,-135,1,268.785964
155.5784444,341.4158681,31,-135,1,267.5325416
155.9496126,344.0668159,32,-135,1,266.2791192
156.2643456,346.7970941,33,-135,1,265.0256968
156.5203674,349.5960299,34,-135,1,263.7722744
156.7157359,352.4510494,35,-135,1,262.5188521
156.8489117,355.3479184,36,-135,1,261.2654297
156.9188158,358.271101,37,-135,1,260.0120073
156.9248719,1.204213295,38,-135,1,258.7585849
156.8670301,4.130546207,39,-135,1,257.5051625
156.7457686,7.033613264,40,-135,1,256.2517401
156.5620747,9.897680858,41,-135,1,254.9983177
156.3174051,12.70823861,42,-135,1,253.7448953
156.0136311,15.45237695,43,-135,1,252.491473
155.6529715,18.11905133,44,-135,1,251.2380506
155.2379193,20.69922683,45,-135,1,249.9846282
154.771168,23.1859094,46,-135,1,248.7312058
154.2555392,25.57407984,47,-135,1,247.4777834
153.6939179,27.86055234,48,-135,1,246.224361
153.0891952,30.0437814,49,-135,1,244.9709386
152.4442217,32.12363951,50,-135,1,243.7175163
151.7617689,34.10118482,51,-135,1,242.4640939
151.0445012,35.97843388,52,-135,1,241.2106715
150.2949559,37.75814968,53,-135,1,239.9572491
149.5155298,39.44365169,54,-135,1,238.7038267
148.7084727,41.03865092,55,-135,1,237.4504043
147.8758845,42.54711081,56,-135,1,236.1969819
147.0197169,43.97313274,57,-135,1,234.9435595
146.1417775,45.32086425,58,-135,1,233.6901372
145.2437357,46.59442729,59,-135,1,232.4367148
144.3271297,47.79786353,60,-135,1,231.1832924
143.3933747,48.93509416,61,-135,1,229.92987
142.4437711,50.00989137,62,-135,1,228.6764476
141.4795129,51.02585955,63,-135,1,227.4230252
140.5016958,51.98642374,64,-135,1,226.1696028
139.5113252,52.89482419,65,-135,1,224.9161805
138.5093236,53.75411521,66,-135,1,223.6627581
137.4965377,54.5671674,67,-135,1,222.4093357
136.4737453,55.33667235,68,-135,1,221.1559133
135.4416605,56.06514891,69,-135,1,219.9024909
134.4009403,56.7549507,70,-135,1,218.6490685
133.3521892,57.4082743,71,-135,1,217.3956461
132.295964,58.0271677,72,-135,1,216.1422237
131.232778,58.61353893,73,-135,1,214.8888014
130.163105,59.16916466,74,-135,1,213.635379
129.087383,59.69569847,75,-135,1,212.3819566
128.006017,60.1946789,76,-135,1,211.1285342
126.9193822,60.66753715,77,-135,1,209.8751118
125.8278269,61.11560428,78,-135,1,208.6216894
124.7316742,61.5401181,79,-135,1,207.368267
123.6312249,61.9422296,80,-135,1,206.1148447
122.526759,62.32300887,81,-135,1,204.8614223
121.4185376,62.68345077,82,-135,1,203.6079999
120.306805,63.02448008,83,-135,1,202.3545775
119.1917893,63.34695624,84,-135,1,201.1011551
118.0737045,63.65167788,85,-135,1,199.8477327
116.9527515,63.93938685,86,-135,1,198.5943103
115.8291189,64.21077201,87,-135,1,197.3408879
114.7029846,64.46647272,88,-135,1,196.0874656
113.5745165,64.70708203,89,-135,1,194.8340432
112.4438729,64.93314959,90,-135,1,193.5806208
111.3112041,65.14518438,91,-135,1,192.3271984
110.1766526,65.34365715,92,-135,1,191.073776
109.0403538,65.52900266,93,-135,1,189.8203536
107.9024367,65.70162182,94,-135,1,188.5669312
106.7630247,65.86188347,95,-135,1,187.3135089
105.6222355,66.01012615,96,-135,1,186.0600865
104.4801824,66.14665965,97,-135,1,184.8066641
103.336974,66.27176642,98,-135,1,183.5532417
102.1927151,66.38570283,99,-135,1,182.2998193
101.0475071,66.48870034,100,-135,1,181.0463969
99.90144796,66.58096648,101,-135,1,179.7929745
98.75463307,66.66268583,102,-135,1,178.5395521
97.60715526,66.73402078,103,-135,1,177.2861298
96.4591052,66.7951122,104,-135,1,176.0327074
95.31057177,66.84608013,105,-135,1,174.779285
94.16164228,66.88702426,106,-135,1,173.5258626
93.01240279,66.91802432,107,-135,1,172.2724402
91.86293838,66.93914045,108,-135,1,171.0190178
90.71333344,66.95041346,109,-135,1,169.7655954
89.5636719,66.95186499,110,-135,1,168.512173
88.41403756,66.94349759,111,-135,1,167.2587507
87.26451427,66.92529479,112,-135,1,166.0053283
86.11518625,66.8972209,113,-135,1,164.7519059
84.96613837,66.85922102,114,-135,1,163.4984835
83.81745637,66.81122069,115,-135,1,162.2450611
82.66922717,66.75312561,116,-135,1,160.9916387
81.52153914,66.68482125,117,-135,1,159.7382163
80.37448243,66.60617234,118,-135,1,158.484794
79.22814921,66.51702227,119,-135,1,157.2313716
78.08263405,66.41719248,120,-135,1,155.9779492
76.93803419,66.3064816,121,-135,1,154.7245268
75.79444996,66.18466458,122,-135,1,153.4711044
74.65198509,66.05149175,123,-135,1,152.217682
73.51074716,65.90668764,124,-135,1,150.9642596
72.37084796,65.74994978,125,-135,1,149.7108372
71.23240396,65.58094726,126,-135,1,148.4574149
70.09553682,65.39931933,127,-135,1,147.2039925
68.96037389,65.20467359,128,-135,1,145.9505701
67.82704871,64.99658424,129,-135,1,144.6971477
66.6957017,64.77459001,130,-135,1,143.4437253
65.56648078,64.53819201,131,-135,1,142.1903029
64.43954204,64.28685124,132,-135,1,140.9368805
