Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
121.1404416,297.1915968,1,-145,0,314.4011161
122.252062,297.546742,2,-145,0,313.1476938
123.3583387,297.9212766,3,-145,0,311.8942714
124.4606845,298.3168635,4,-145,0,310.640849
125.5588253,298.7345531,5,-145,0,309.3874266
126.6524664,299.1754756,6,-145,0,308.1340042
127.7412916,299.6408464,7,-145,0,306.8805818
128.82496,300.1319728,8,-145,0,305.6271594
129.9031047,300.6502609,9,-145,0,304.373737
130.9753294,301.1972223,10,-145,0,303.1203147
132.0412059,301.7744823,11,-145,0,301.8668923
133.100271,302.3837876,12,-145,0,300.6134699
134.1520229,303.0270147,13,-145,0,299.3600475
135.1959174,303.7061785,14,-145,0,298.1066251
136.231364,304.4234412,15,-145,0,296.8532027
137.2577207,305.1811207,16,-145,0,295.5997803
138.2742897,305.9816992,17,-145,0,294.346358
139.2803111,306.827831,18,-145,0,293.0929356
140.2749575,307.7223497,19,-145,0,291.8395132
141.2573277,308.668273,20,-145,0,290.5860908
142.2264388,309.6688062,21,-145,0,289.3326684
143.1812197,310.7273424,22,-145,0,288.079246
144.1205029,311.8474584,23,-145,0,286.8258236
145.0430162,313.0329051,24,-145,0,285.5724012
145.9473742,314.2875914,25,-145,0,284.3189789
146.8320703,315.6155583,26,-145,0,283.0655565
147.6954681,317.0209422,27,-145,0,281.8121341
148.5357939,318.5079246,28,-145,0,280.5587117
149.3511305,320.0806651,29,-145,0,279.3052893
150.1394119,321.7432147,30,-145,0,278.0518669
150.8984215,323.499407,31,-145,0,276.7984445
151.625793,325.3527255,32,-145,0,275.5450222
152.3190159,327.3061433,33,-145,0,274.2915998
152.9754466,329.3619388,34,-145,0,273.0381774
153.592327,331.5214866,35,-145,0,271.784755
154.1668099,333.7850301,36,-145,0,270.5313326
154.6959951,336.151447,37,-145,0,269.2779102
155.1769741,338.6180186,38,-145,0,268.0244878
155.6068848,341.1802232,39,-145,0,266.7710654
155.9829755,343.8315761,40,-145,0,265.5176431
156.302676,346.5635382,41,-145,0,264.2642207
156.5636716,349.3655186,42,-145,0,263.0107983
156.763979,352.2249891,43,-145,0,261.7573759
156.9020151,355.1277186,44,-145,0,260.5039535
156.9766574,358.0581267,45,-145,0,259.2505311
156.9872876,0.999738777,46,-145,0,257.9971087
156.9338173,3.93571095,47,-145,0,256.7436864
156.8166914,6.849385827,48,-145,0,255.490264
156.6368701,9.724832629,49,-145,0,254.2368416
156.39579,12.5473293,50,-145,0,252.9834192
156.0953098,15.30375205,51,-145,0,251.7299968
155.7376427,17.98285059,52,-145,0,250.4765744
155.3252831,20.57540161,53,-145,0,249.223152
154.860931,23.0742465,54,-145,0,247.9697296
154.3474194,25.47422899,55,-145,0,246.7163073
153.7876481,27.77205496,56,-145,0,245.4628849
153.1845258,29.96609855,57,-145,0,244.2094625
152.5409217,32.0561776,58,-145,0,242.9560401
151.8596267,34.04331821,59,-145,0,241.7026177
151.1433247,35.9295238,60,-145,0,240.4491953
150.3945719,37.71755955,61,-145,0,239.1957729
149.6157832,39.410759,62,-145,0,237.9423506
148.809225,41.01285597,63,-145,0,236.6889282
147.977013,42.52784284,64,-145,0,235.4355058
147.1211133,43.95985387,65,-145,0,234.1820834
146.2433463,45.31307167,66,-145,0,232.928661
145.3453929,46.59165403,67,-145,0,231.6752386
144.4288019,47.79967831,68,-145,0,230.4218162
143.4949976,48.94110042,69,-145,0,229.1683938
142.5452888,50.01972587,70,-145,0,227.9149715
141.5808765,51.03919051,71,-145,0,226.6615491
140.602863,52.00294894,72,-145,0,225.4081267
139.612259,52.91426889,73,-145,0,224.1547043
138.6099921,53.77623007,74,-145,0,222.9012819
137.5969134,54.59172648,75,-145,0,221.6478595
136.573804,55.36347114,76,-145,0,220.3944371
135.5413816,56.0940025,77,-145,0,219.1410148
134.500306,56.78569207,78,-145,0,217.8875924
133.451184,57.44075267,79,-145,0,216.63417
132.3945746,58.06124708,80,-145,0,215.3807476
131.3309929,58.64909679,81,-145,0,214.1273252
130.2609144,59.20609062,82,-145,0,212.8739028
129.1847784,59.73389324,83,-145,0,211.6204804
128.1029911,60.23405323,84,-145,0,210.367058
127.0159288,60.70801089,85,-145,0,209.1136357
125.9239404,61.15710556,86,-145,0,207.8602133
124.82735,61.58258256,87,-145,0,206.6067909
123.7264588,61.9855997,88,-145,0,205.3533685
122.6215475,62.36723333,89,-145,0,204.0999461
121.5128777,62.72848396,90,-145,0,202.8465237
120.4006938,63.07028152,91,-145,0,201.5931013
119.2852243,63.39349021,92,-145,0,200.339679
118.1666835,63.69891296,93,-145,0,199.0862566
117.0452723,63.98729557,94,-145,0,197.8328342
115.9211796,64.25933056,95,-145,0,196.5794118
114.7945833,64.51566065,96,-145,0,195.3259894
113.6656513,64.75688195,97,-145,0,194.072567
112.5345421,64.98354698,98,-145,0,192.8191446
111.4014058,65.19616738,99,-145,0,191.5657222
110.2663849,65.39521633,100,-145,0,190.3122999
109.1296147,65.58113094,101,-145,0,189.0588775
107.9912242,65.75431422,102,-145,0,187.8054551
106.8513365,65.91513705,103,-145,0,186.5520327
105.7100694,66.06393988,104,-145,0,185.2986103
104.5675359,66.2010343,105,-145,0,184.0451879
103.4238444,66.32670446,106,-145,0,182.7917655
102.2790996,66.44120838,107,-145,0,181.5383432
101.1334026,66.54477908,108,-145,0,180.2849208
99.98685132,66.63762561,109,-145,0,179.0314984
98.83954071,66.719934,110,-145,0,177.778076
97.6915634,66.79186806,111,-145,0,176.5246536
96.54300983,66.85357007,112,-145,0,175.2712312
95.39396857,66.90516144,113,-145,0,174.0178088
94.24452664,66.94674319,114,-145,0,172.7643864
93.09476979,66.9783964,115,-145,0,171.5109641
91.94478276,67.00018254,116,-145,0,170.2575417
90.7946496,67.01214377,117,-145,0,169.0041193
89.64445387,67.01430306,118,-145,0,167.7506969
88.49427898,67.00666434,119,-145,0,166.4972745
87.34420838,66.98921247,120,-145,0,165.2438521
86.19432588,66.96191324,121,-145,0,163.9904297
85.04471588,66.92471313,122,-145,0,162.7370074
83.89546366,66.87753915,123,-145,0,161.483585
82.74665565,66.82029856,124,-145,0,160.2301626
81.59837971,66.75287834,125,-145,0,158.9767402
80.45072543,66.67514485,126,-145,0,157.7233178
79.3037844,66.58694319,127,-145,0,156.4698954
78.15765059,66.4880965,128,-145,0,155.216473
77.0124206,66.37840522,129,-145,0,153.9630506
75.86819409,66.25764623,130,-145,0,152.7096283
74.72507406,66.12557179,131,-145,0,151.4562059
73.58316733,65.98190854,132,-145,0,150.2027835
72.44258489,65.82635613,133,-145,0,148.9493611
71.30344238,65.65858598,134,-145,0,147.6959387
70.16586053,65.47823967,135,-145,0,146.4425163
69.02996573,65.28492734,136,-145,0,145.1890939
67.89589052,65.07822581,137,-145,0,143.9356716
66.76377423,64.85767662,138,-145,0,142.6822492
65.63376362,64.62278375,139,-145,0,141.4288268
64.50601354,64.3730113,140,-145,0,140.1754044
63.38068777,64.10778081,141,-145,0,138.921982
62.25795979,63.8264684,142,-145,0,137.6685596
61.13801372,63.52840165,143,-145,0,136.4151372
60.02104529,63.21285619,144,-145,0,135.1617148
58.90726294,62.87905198,145,-145,0,133.9082925
57.79688904,62.52614936,146,-145,0,132.6548701
56.69016115,62.1532446,147,-145,0,131.4014477
55.58733348,61.75936528,148,-145,0,130.1480253
54.48867848,61.34346507,149,-145,0,128.8946029
53.39448857,60.90441838,150,-145,0,127.6411805
52.30507807,60.44101429,151,-145,0,126.3877581
51.22078528,59.95195029,152,-145,0,125.1343358
50.14197488,59.43582549,153,-145,0,123.8809134
49.06904041,58.89113335,154,-145,0,122.627491
48.00240719,58.31625404,155,-145,0,121.3740686
46.9425354,57.70944642,156,-145,0,120.1206462
45.88992352,57.06883964,157,-145,0,118.8672238
44.84511217,56.39242446,158,-145,0,117.6138014
43.80868822,55.67804444,159,-145,0,116.360379
42.78128945,54.92338718,160,-145,0,115.1069567
41.76360949,54.12597571,161,-145,0,113.8535343
40.75640337,53.28316053,162,-145,0,112.6001119
39.7604935,52.39211246,163,-145,0,111.3466895
38.77677608,51.44981704,164,-145,0,110.0932671
37.80622809,50.45307103,165,-145,0,108.8398447
36.84991479,49.3984819,166,-145,0,107.5864223
35.90899756,48.28247134,167,-145,0,106.3329999
34.9847421,47.10128413,168,-145,0,105.0795776
34.07852702,45.85100402,169,-145,0,103.8261552
33.19185218,44.5275784,170,-145,0,102.5727328
32.32634715,43.12685414,171,-145,0,101.3193104
31.48377881,41.64462709,172,-145,0,100.065888
30.6660581,40.076708,173,-145,0,98.81246563
29.87524493,38.41900785,174,-145,0,97.55904324
29.11355088,36.66764539,175,-145,0,96.30562086
28.38333839,34.81907939,176,-145,0,95.05219847
