Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
118.1287169,63.67882389,1,-30,0,199.4010222
117.0057482,63.96721578,2,-30,0,198.1475998
115.8818476,64.23897013,3,-30,0,196.8941774
114.7554442,64.49502847,4,-30,0,195.640755
113.626706,64.73598559,5,-30,0,194.3873326
112.4957913,64.96239281,6,-30,0,193.1339102
111.3628504,65.17476059,7,-30,0,191.8804878
110.2280257,65.37356109,8,-30,0,190.6270655
109.0914526,65.55923042,9,-30,0,189.3736431
107.9532602,65.73217068,10,-30,0,188.1202207
106.8135716,65.89275187,11,-30,0,186.8667983
105.6725045,66.04131364,12,-30,0,185.6133759
104.5301721,66.17816679,13,-30,0,184.3599535
103.3866828,66.30359474,14,-30,0,183.1065311
102.2421416,66.41785483,15,-30,0,181.8531087
101.0966495,66.52117938,16,-30,0,180.5996864
99.95030435,66.61377682,17,-30,0,179.346264
98.80320149,66.69583252,18,-30,0,178.0928416
97.65543357,66.76750971,19,-30,0,176.8394192
96.50709111,66.82895007,20,-30,0,175.5859968
95.35826281,66.88027441,21,-30,0,174.3325744
94.20903582,66.92158318,22,-30,0,173.079152
93.05949601,66.95295688,23,-30,0,171.8257297
91.90972827,66.97445642,24,-30,0,170.5723073
90.75981679,66.98612338,25,-30,0,169.3188849
89.6098453,66.98798016,26,-30,0,168.0654625
88.45989734,66.98003009,27,-30,0,166.8120401
87.31005657,66.96225748,28,-30,0,165.5586177
86.16040695,66.93462747,29,-30,0,164.3051953
85.01103307,66.89708596,30,-30,0,163.0517729
83.86202042,66.84955933,31,-30,0,161.7983506
82.71345564,66.79195416,32,-30,0,160.5449282
81.56542681,66.7241568,33,-30,0,159.2915058
80.41802372,66.64603291,34,-30,0,158.0380834
79.27133825,66.55742686,35,-30,0,156.784661
78.1254646,66.45816106,36,-30,0,155.5312386
76.98049965,66.34803517,37,-30,0,154.2778162
75.83654332,66.22682524,38,-30,0,153.0243939
74.69369896,66.09428273,39,-30,0,151.7709715
73.55207369,65.95013336,40,-30,0,150.5175491
72.41177883,65.79407587,41,-30,0,149.2641267
71.27293039,65.6257807,42,-30,0,148.0107043
70.13564949,65.44488841,43,-30,0,146.7572819
69.00006292,65.25100808,44,-30,0,145.5038595
67.86630364,65.04371538,45,-30,0,144.2504371
66.73451146,64.82255066,46,-30,0,142.9970148
65.60483361,64.58701667,47,-30,0,141.7435924
64.47742549,64.3365762,48,-30,0,140.49017
63.35245142,64.07064937,49,-30,0,139.2367476
62.23008547,63.78861086,50,-30,0,137.9833252
61.1105124,63.48978671,51,-30,0,136.7299028
59.99392863,63.17345091,52,-30,0,135.4764804
58.88054332,62.83882174,53,-30,0,134.2230581
57.77057962,62.48505773,54,-30,0,132.9696357
56.66427591,62.11125331,55,-30,0,131.7162133
55.56188732,61.71643404,56,-30,0,130.4627909
54.46368725,61.29955157,57,-30,0,129.2093685
53.36996916,60.85947813,58,-30,0,127.9559461
52.28104845,60.39500058,59,-30,0,126.7025237
51.19726466,59.90481411,60,-30,0,125.4491013
50.11898369,59.38751542,61,-30,0,124.195679
49.04660051,58.84159552,62,-30,0,122.9422566
47.98054188,58.26543211,63,-30,0,121.6888342
46.92126958,57.65728153,64,-30,0,120.4354118
45.8692838,57.0152704,65,-30,0,119.1819894
44.82512697,56.33738704,66,-30,0,117.928567
43.78938795,55.62147264,67,-30,0,116.6751446
42.7627066,54.8652126,68,-30,0,115.4217223
41.74577879,54.066128,69,-30,0,114.1682999
40.73936199,53.22156767,70,-30,0,112.9148775
39.7442811,52.32870129,71,-30,0,111.6614551
38.76143504,51.38451383,72,-30,0,110.4080327
37.79180365,50.38580229,73,-30,0,109.1546103
36.83645516,49.32917539,74,-30,0,107.9011879
35.89655408,48.21105732,75,-30,0,106.6477655
34.97336933,47.02769701,76,-30,0,105.3943432
34.06828278,45.77518425,77,-30,0,104.1409208
33.18279763,44.44947488,78,-30,0,102.8874984
32.31854669,43.04642709,79,-30,0,101.634076
31.47730001,41.56185137,80,-30,0,100.3806536
30.66097143,39.99157705,81,-30,0,99.12723123
29.87162339,38.33153822,82,-30,0,97.87380884
29.11146952,36.57788173,83,-30,0,96.62038645
28.38287356,34.72710001,84,-30,0,95.36696407
27.68834408,32.77618975,85,-30,0,94.11354168
27.03052348,30.72283689,86,-30,0,92.86011929
26.41217014,28.56562518,87,-30,0,91.60669691
25.83613247,26.30426331,88,-30,0,90.35327452
25.30531383,23.93982096,89,-30,0,89.09985213
24.82262779,21.47496034,90,-30,0,87.84642975
24.39094335,18.9141445,91,-30,0,86.59300736
24.01302141,16.26380057,92,-30,0,85.33958497
23.69144387,13.53241371,93,-30,0,84.08616259
23.42853868,10.73052817,94,-30,0,82.8327402
23.22630473,7.87063691,95,-30,0,81.57931781
23.08634161,4.966949814,96,-30,0,80.32589543
23.00978945,2.03504266,97,-30,0,79.07247304
22.99728393,359.0914037,98,-30,0,77.81905065
23.0489304,356.152908,99,-30,0,76.56562827
23.16429951,353.2362604,100,-30,0,75.31220588
23.34244486,350.3574524,101,-30,0,74.05878349
23.58194096,347.5312762,102,-30,0,72.80536111
23.88093789,344.7709306,103,-30,0,71.55193872
24.23722836,342.087742,104,-30,0,70.29851633
24.64832138,339.4910065,105,-30,0,69.04509395
25.11151796,336.9879497,106,-30,0,67.79167156
25.62398388,334.5837869,107,-30,0,66.53824917
26.18281646,332.2818617,108,-30,0,65.28482679
26.78510291,330.0838401,109,-30,0,64.0314044
27.42796899,327.9899348,110,-30,0,62.77798201
28.10861789,325.9991418,111,-30,0,61.52455963
28.82435959,324.1094723,112,-30,0,60.27113724
29.57263175,322.318169,113,-30,0,59.01771485
30.35101331,320.6219012,114,-30,0,57.76429247
31.15723176,319.0169338,115,-30,0,56.51087008
31.98916581,317.4992698,116,-30,0,55.25744769
32.84484408,316.0647681,117,-30,0,54.00402531
33.7224411,314.7092376,118,-30,0,52.75060292
34.62027132,313.4285111,119,-30,0,51.49718053
35.53678188,312.218501,120,-30,0,50.24375815
36.47054449,311.0752413,121,-30,0,48.99033576
37.42024712,309.9949161,122,-30,0,47.73691337
38.38468542,308.9738797,123,-30,0,46.48349099
39.36275449,308.0086677,124,-30,0,45.2300686
40.35344084,307.0960034,125,-30,0,43.97664621
41.35581475,306.2327984,126,-30,0,42.72322383
42.36902313,305.4161506,127,-30,0,41.46980144
43.39228289,304.6433395,128,-30,0,40.21637905
44.42487471,303.9118196,129,-30,0,38.96295667
45.46613741,303.219213,130,-30,0,37.70953428
46.51546273,302.563301,131,-30,0,36.45611189
47.57229058,301.9420152,132,-30,0,35.20268951
48.63610466,301.3534292,133,-30,0,33.94926712
49.70642856,300.7957494,134,-30,0,32.69584473
50.78282217,300.2673072,135,-30,0,31.44242235
51.8648784,299.7665499,136,-30,0,30.18899996
52.95222023,299.2920339,137,-30,0,28.93557757
54.04449808,298.8424164,138,-30,0,27.68215518
55.1413873,298.4164492,139,-30,0,26.4287328
56.24258604,298.0129718,140,-30,0,25.17531041
57.34781321,297.6309054,141,-30,0,23.92188802
58.4568067,297.2692471,142,-30,0,22.66846564
59.56932168,296.9270649,143,-30,0,21.41504325
60.68512916,296.6034928,144,-30,0,20.16162086
61.80401462,296.2977262,145,-30,0,18.90819848
62.9257767,296.0090173,146,-30,0,17.65477609
64.05022618,295.7366724,147,-30,0,16.4013537
65.17718487,295.4800474,148,-30,0,15.14793132
66.30648468,295.2385449,149,-30,0,13.89450893
67.43796677,295.011611,150,-30,0,12.64108654
68.57148075,294.7987334,151,-30,0,11.38766416
69.70688395,294.5994375,152,-30,0,10.13424177
70.84404076,294.4132856,153,-30,0,8.880819384
71.982822,294.2398736,154,-30,0,7.627396997
73.12310435,294.07883,155,-30,0,6.373974611
74.26476984,293.9298135,156,-30,0,5.120552224
75.40770533,293.7925119,157,-30,0,3.867129837
76.55180208,293.6666403,158,-30,0,2.61370745
77.69695528,293.5519402,159,-30,0,1.360285064
78.84306371,293.4481779,160,-30,0,0.106862677
79.99002932,293.3551439,161,-30,0,358.8534403
81.13775687,293.2726516,162,-30,0,357.6000179
82.28615364,293.2005368,163,-30,0,356.3465955
83.43512903,293.1386567,164,-30,0,355.0931731
84.58459434,293.0868895,165,-30,0,353.8397507
85.7344624,293.0451338,166,-30,0,352.5863284
86.88464734,293.0133081,167,-30,0,351.332906
88.03506426,292.9913505,168,-30,0,350.0794836
89.18562902,292.9792187,169,-30,0,348.8260612
90.33625791,292.9768891,170,-30,0,347.5726388
91.48686742,292.9843577,171,-30,0,346.3192164
92.63737398,293.0016391,172,-30,0,345.065794
93.78769368,293.0287673,173,-30,0,343.8123717
94.93774201,293.0657956,174,-30,0,342.5589493
96.08743359,293.1127966,175,-30,0,341.3055269
97.2366819,293.1698628,176,-30,0,340.0521045
98.385399,293.2371069,177,-30,0,338.7986821
99.53349521,293.3146622,178,-30,0,337.5452597
100.6808789,293.4026834,179,-30,0,336.2918373
101.8274559,293.5013471,180,-30,0,335.0384149
102.9731297,293.6108526,181,-30,0,333.7849926
104.1178005,293.7314227,182,-30,0,332.5315702
105.2613653,293.8633048,183,-30,0,331.2781478
106.4037172,294.0067722,184,-30,0,330.0247254
107.5447452,294.1621248,185,-30,0,328.771303
108.6843336,294.3296909,186,-30,0,327.5178806
109.8223616,294.5098288,187,-30,0,326.2644582
110.958703,294.702928,188,-30,0,325.0110358
112.093225,294.9094113,189,-30,0,323.7576135
113.2257884,295.129737,190,-30,0,322.5041911
114.3562465,295.3644009,191,-30,0,321.2507687
115.4844445,295.6139385,192,-30,0,319.9973463
116.6102185,295.878928,193,-30,0,318.7439239
117.7333952,296.1599931,194,-30,0,317.4905015
118.8537905,296.4578058,195,-30,0,316.2370791
119.9712088,296.7730904,196,-30,0,314.9836568
121.0854418,297.1066265,197,-30,0,313.7302344
122.1962671,297.4592536,198,-30,0,312.476812
123.3034474,297.8318752,199,-30,0,311.2233896
124.4067285,298.2254635,200,-30,0,309.9699672
125.5058382,298.6410647,201,-30,0,308.7165448
126.6004844,299.0798041,202,-30,0,307.4631224
127.6903528,299.5428925,203,-30,0,306.2097
128.7751053,300.0316324,204,-30,0,304.9562777
129.8543775,300.5474246,205,-30,0,303.7028553
130.9277762,301.0917758,206,-30,0,302.4494329
131.9948764,301.6663058,207,-30,0,301.1960105
133.0552181,302.272756,208,-30,0,299.9425881
134.1083032,302.9129977,209,-30,0,298.6891657
135.1535916,303.5890406,210,-30,0,297.4357433
136.1904965,304.3030417,211,-30,0,296.182321
137.2183808,305.0573143,212,-30,0,294.9288986
138.2365511,305.8543367,213,-30,0,293.6754762
139.244253,306.6967597,214,-30,0,292.4220538
140.2406643,307.5874142,215,-30,0,291.1686314
141.2248895,308.529317,216,-30,0,289.915209
142.1959518,309.5256739,217,-30,0,288.6617866
143.1527865,310.5798807,218,-30,0,287.4083642
144.0942326,311.6955198,219,-30,0,286.1549419
145.0190248,312.8763509,220,-30,0,284.9015195
145.9257847,314.1262959,221,-30,0,283.6480971
146.8130126,315.4494137,222,-30,0,282.3946747
147.6790792,316.8498651,223,-30,0,281.1412523
148.5222173,318.3318631,224,-30,0,279.8878299
149.3405159,319.8996066,225,-30,0,278.6344075
150.1319144,321.557196,226,-30,0,277.3809852
150.8942006,323.3085252,227,-30,0,276.1275628
151.6250107,325.157149,228,-30,0,274.8741404
152.3218351,327.1061249,229,-30,0,273.620718
152.9820286,329.1578278,230,-30,0,272.3672956
153.6028282,331.3137406,231,-30,0,271.1138732
154.1813784,333.5742261,232,-30,0,269.8604508
154.7147665,335.9382882,233,-30,0,268.6070284
155.2000667,338.4033378,234,-30,0,267.3536061
155.6343955,340.964981,235,-30,0,266.1001837
156.0149743,343.6168507,236,-30,0,264.8467613
156.3392015,346.3505086,237,-30,0,263.5933389
156.6047273,349.1554389,238,-30,0,262.3399165
156.8095301,352.0191545,239,-30,0,261.0864941
156.9519869,354.9274261,240,-30,0,259.8330717
157.0309349,357.8646316,241,-30,0,258.5796494
157.0457175,0.81421114,242,-30,0,257.326227
156.9962109,3.759195136,243,-30,0,256.0728046
156.8828295,6.682766877,244,-30,0,254.8193822
156.7065085,9.568811992,245,-30,0,253.5659598
156.4686667,12.40241151,246,-30,0,252.3125374
156.1711512,15.17024258,247,-30,0,251.059115
155.8161707,17.86086395,248,-30,0,249.8056926
155.4062208,20.46487781,249,-30,0,248.5522703
154.9440082,22.97497343,250,-30,0,247.2988479
154.4323768,25.38586827,251,-30,0,246.0454255
153.8742405,27.69416884,252,-30,0,244.7920031
153.2725243,29.8981761,253,-30,0,243.5385807
152.6301149,31.99765868,254,-30,0,242.2851583
151.9498214,33.99361443,255,-30,0,241.0317359
151.234346,35.88803614,256,-30,0,239.7783136
150.4862622,37.68369249,257,-30,0,238.5248912
149.7080017,39.3839314,258,-30,0,237.2714688
148.9018467,40.99250914,259,-30,0,236.0180464
148.0699271,42.51344602,260,-30,0,234.764624
147.2142221,43.95090775,261,-30,0,233.5112016
146.3365641,45.30911026,262,-30,0,232.2577792
145.4386448,46.5922453,263,-30,0,231.0043568
144.5220224,47.80442387,264,-30,0,229.7509345
143.5881298,48.94963454,265,-30,0,228.4975121
142.6382829,50.03171403,266,-30,0,227.2440897
141.6736897,51.05432766,267,-30,0,225.9906673
140.695458,52.02095763,268,-30,0,224.7372449
139.7046037,52.93489726,269,-30,0,223.4838225
138.7020588,53.79924991,270,-30,0,222.2304001
137.6886781,54.6169313,271,-30,0,220.9769778
136.6652462,55.39067431,272,-30,0,219.7235554
135.6324838,56.12303557,273,-30,0,218.470133
134.5910529,56.81640308,274,-30,0,217.2167106
133.5415628,57.47300469,275,-30,0,215.9632882
132.4845743,58.09491681,276,-30,0,214.7098658
131.4206041,58.68407329,277,-30,0,213.4564434
130.3501291,59.24227417,278,-30,0,212.203021
129.2735897,59.77119428,279,-30,0,210.9495987
128.1913932,60.27239139,280,-30,0,209.6961763
127.1039169,60.74731417,281,-30,0,208.4427539
126.0115103,61.1973095,282,-30,0,207.1893315
124.9144982,61.62362961,283,-30,0,205.9359091
123.8131823,62.02743853,284,-30,0,204.6824867
122.7078437,62.40981826,285,-30,0,203.4290643
121.5987444,62.77177451,286,-30,0,202.175642
120.4861291,63.11424189,287,-30,0,200.9222196
119.3702265,63.4380889,288,-30,0,199.6687972
118.2512511,63.7441224,289,-30,0,198.4153748
117.1294039,64.03309178,290,-30,0,197.1619524
116.0048739,64.30569285,291,-30,0,195.90853
114.8778391,64.56257137,292,-30,0,194.6551076
113.7484673,64.80432625,293,-30,0,193.4016852
112.616917,65.03151258,294,-30,0,192.1482629
111.4833384,65.24464438,295,-30,0,190.8948405
110.3478738,65.44419709,296,-30,0,189.6414181
109.2106584,65.63060987,297,-30,0,188.3879957
108.0718213,65.80428765,298,-30,0,187.1345733
106.9314852,65.96560317,299,-30,0,185.8811509
105.789768,66.11489855,300,-30,0,184.6277285
104.6467822,66.25248703,301,-30,0,183.3743062
103.5026364,66.37865429,302,-30,0,182.1208838
102.357435,66.49365983,303,-30,0,180.8674614
101.2112787,66.59773806,304,-30,0,179.614039
100.0642655,66.6910994,305,-30,0,178.3606166
98.91648986,66.77393122,306,-30,0,177.1071942
97.76804435,66.84639856,307,-30,0,175.8537718
96.61901908,66.908645,308,-30,0,174.6003494
95.46950236,66.96079315,309,-30,0,173.3469271
94.31958091,67.00294524,310,-30,0,172.0935047
93.1693402,67.03518357,311,-30,0,170.8400823
92.01886465,67.05757082,312,-30,0,169.5866599
90.86823798,67.07015034,313,-30,0,168.3332375
89.71754342,67.07294633,314,-30,0,167.0798151
88.566864,67.06596392,315,-30,0,165.8263927
87.4162828,67.04918924,316,-30,0,164.5729704
86.26588323,67.02258933,317,-30,0,163.319548
85.11574928,66.98611198,318,-30,0,162.0661256
83.96596579,66.93968554,319,-30,0,160.8127032
82.81661874,66.88321859,320,-30,0,159.5592808
81.6677955,66.81659958,321,-30,0,158.3058584
80.51958515,66.73969631,322,-30,0,157.052436
79.37207876,66.6523554,323,-30,0,155.7990136
78.22536972,66.55440154,324,-30,0,154.5455913
77.07955405,66.44563684,325,-30,0,153.2921689
75.93473077,66.32583989,326,-30,0,152.0387465
74.79100225,66.19476475,327,-30,0,150.7853241
73.64847458,66.05213991,328,-30,0,149.5319017
72.50725802,65.89766699,329,-30,0,148.2784793
71.36746743,65.73101948,330,-30,0,147.0250569
70.22922271,65.55184113,331,-30,0,145.7716346
69.09264936,65.35974433,332,-30,0,144.5182122
67.95787899,65.15430832,333,-30,0,143.2647898
66.82504993,64.93507713,334,-30,0,142.0113674
65.69430788,64.7015574,335,-30,0,140.757945
64.56580656,64.45321603,336,-30,0,139.5045226
63.43970855,64.18947747,337,-30,0,138.2511002
62.31618605,63.90972096,338,-30,0,136.9976778
61.19542179,63.61327729,339,-30,0,135.7442555
60.07761005,63.29942554,340,-30,0,134.4908331
58.96295771,62.96738928,341,-30,0,133.2374107
57.85168544,62.61633258,342,-30,0,131.9839883
56.74402901,62.24535572,343,-30,0,130.7305659
55.6402407,61.85349035,344,-30,0,129.4771435
54.5405909,61.43969455,345,-30,0,128.2237211
53.4453698,61.00284717,346,-30,0,126.9702988
52.35488936,60.541742,347,-30,0,125.7168764
51.26948533,60.05508137,348,-30,0,124.463454
50.18951961,59.54146937,349,-30,0,123.2100316
49.11538283,58.99940455,350,-30,0,121.9566092
48.04749713,58.42727227,351,-30,0,120.7031868
46.98631928,57.82333659,352,-30,0,119.4497644
45.93234415,57.1857318,353,-30,0,118.196342
44.88610839,56.5124537,354,-30,0,116.9429197
43.84819473,55.80135068,355,-30,0,115.6894973
42.81923644,55.05011474,356,-30,0,114.4360749
41.79992238,54.25627284,357,-30,0,113.1826525
40.79100247,53.41717856,358,-30,0,111.9292301
39.79329368,52.53000484,359,-30,0,110.6758077
38.80768647,51.59173799,360,-30,0,109.4223853
37.83515177,50.59917376,361,-30,0,108.168963
36.87674851,49.54891641,362,-30,0,106.9155406
35.93363143,48.43738163,363,-30,0,105.6621182
