Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
81.55577809,66.7146055,1,10,0,159.4010964
80.40671018,66.63609386,2,10,0,158.147674
79.26011204,66.54734818,3,10,0,156.8942516
78.11432729,66.4479377,4,10,0,155.6408292
76.96945294,66.33766182,5,10,0,154.3874069
75.825589,66.21629631,6,10,0,153.1339845
74.6828389,66.08359232,7,10,0,151.8805621
73.54130988,65.93927527,8,10,0,150.6271397
72.40111339,65.78304359,9,10,0,149.3737173
71.26236556,65.61456737,10,10,0,148.1202949
70.12518763,65.43348684,11,10,0,146.8668725
68.98970652,65.23941067,12,10,0,145.6134501
67.85605538,65.03191419,13,10,0,144.3600278
66.72437415,64.8105373,14,10,0,143.1066054
65.59481023,64.57478234,15,10,0,141.853183
64.46751919,64.32411161,16,10,0,140.5997606
63.34266556,64.0579448,17,10,0,139.3463382
62.22042362,63.77565606,18,10,0,138.0929158
61.10097832,63.47657088,19,10,0,136.8394934
59.98452634,63.15996273,20,10,0,135.5860711
58.87127708,62.82504927,21,10,0,134.3326487
57.76145395,62.47098843,22,10,0,133.0792263
56.65529565,62.09687397,23,10,0,131.8258039
55.55305758,61.70173078,24,10,0,130.5723815
54.45501349,61.2845098,25,10,0,129.3189591
53.36145718,60.84408249,26,10,0,128.0655367
52.27270446,60.37923499,27,10,0,126.8121143
51.18909524,59.88866164,28,10,0,125.558692
50.11099591,59.37095833,29,10,0,124.3052696
49.03880188,58.82461523,30,10,0,123.0518472
47.97294043,58.24800915,31,10,0,121.7984248
46.91387387,57.63939558,32,10,0,120.5450024
45.862103,56.99690026,33,10,0,119.29158
44.81817089,56.31851064,34,10,0,118.0381576
43.78266703,55.60206712,35,10,0,116.7847353
42.75623205,54.84525431,36,10,0,115.5313129
41.73956258,54.04559259,37,10,0,114.2778905
40.73341691,53.20043026,38,10,0,113.0244681
39.73862083,52.30693653,39,10,0,111.7710457
38.75607417,51.3620962,40,10,0,110.5176233
37.78675779,50.36270632,41,10,0,109.2642009
36.83174093,49.30537602,42,10,0,108.0107785
35.89218916,48.18653036,43,10,0,106.7573562
34.96937254,47.00241965,44,10,0,105.5039338
34.06467406,45.74913576,45,10,0,104.2505114
33.17959807,44.42263741,46,10,0,102.997089
32.3157785,43.01878666,47,10,0,101.7436666
31.4749865,41.53339904,48,10,0,100.4902442
30.65913688,39.96231024,49,10,0,99.23682184
29.87029303,38.30146228,50,10,0,97.98339945
29.11066922,36.54701169,51,10,0,96.72997707
28.38262971,34.69546243,52,10,0,95.47655468
27.68868317,32.74382476,53,10,0,94.22313229
27.03147177,30.68980023,54,10,0,92.96970991
26.4137531,28.5319901,55,10,0,91.71628752
25.83837427,26.27012229,56,10,0,90.46286513
25.30823665,23.90528697,57,10,0,89.20944275
24.82625104,21.44016733,58,10,0,87.95602036
24.39528295,18.87924708,59,10,0,86.70259797
24.01808898,16.22897255,60,10,0,85.44917559
23.69724599,13.49784526,61,10,0,84.1957532
23.43507622,10.69642171,62,10,0,82.94233081
23.2335724,7.837201783,63,10,0,81.68890843
23.09432765,4.934395812,64,10,0,80.43548604
23.01847562,2.003573084,65,10,0,79.18206365
23.00664574,359.0612083,66,10,0,77.92864127
23.05893762,356.1241565,67,10,0,76.67521888
23.17491697,353.2090969,68,10,0,75.42179649
23.35363332,350.3319916,69,10,0,74.16837411
23.59365819,347.5076009,70,10,0,72.91495172
23.89313983,344.7490919,71,10,0,71.66152933
24.2498701,342.0677599,72,10,0,70.40810695
24.66135824,339.4728728,73,10,0,69.15468456
25.12490622,336.9716318,74,10,0,67.90126217
25.63768159,334.5692314,75,10,0,66.64783979
26.1967839,332.2689993,76,10,0,65.3944174
26.79930296,330.0725892,77,10,0,64.14099501
27.44236736,327.980206,78,10,0,62.88757263
28.12318319,325.9908408,79,10,0,61.63415024
28.83906336,324.102503,80,10,0,60.38072785
29.58744836,322.3124359,81,10,0,59.12730547
30.36591979,320.6173107,82,10,0,57.87388308
31.17220772,319.013396,83,10,0,56.62046069
32.00419316,317.4966992,84,10,0,55.36703831
32.85990685,316.0630841,85,10,0,54.11361592
33.73752525,314.7083651,86,10,0,52.86019353
34.63536457,313.4283801,87,10,0,51.60677115
35.55187346,312.2190473,88,10,0,50.35334876
36.48562504,311.0764056,89,10,0,49.09992637
37.43530845,309.9966443,90,10,0,47.84650398
38.39972046,308.9761223,91,10,0,46.5930816
39.37775708,308.0113798,92,10,0,45.33965921
40.36840565,307.0991442,93,10,0,44.08623682
41.37073716,306.2363308,94,10,0,42.83281444
42.38389918,305.4200411,95,10,0,41.57939205
43.40710913,304.6475577,96,10,0,40.32596966
44.4396482,303.9163382,97,10,0,39.07254728
45.48085563,303.2240072,98,10,0,37.81912489
46.53012347,302.5683485,99,10,0,36.5657025
47.58689198,301.947296,100,10,0,35.31228012
48.65064512,301.3589251,101,10,0,34.05885773
49.72090671,300.8014442,102,10,0,32.80543534
50.79723684,300.2731863,103,10,0,31.55201296
