Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
40.40988177,307.1083663,1,125,0,44.40100065
41.41370182,306.2455269,2,125,0,43.14757826
42.42674266,305.4302864,3,125,0,41.89415587
43.4498211,304.6587645,4,125,0,40.64073349
44.48221972,303.9284272,5,125,0,39.3873111
45.52327893,303.2369069,6,125,0,38.13388871
46.57239191,302.5819941,7,125,0,36.88046633
47.62899979,301.9616292,8,125,0,35.62704394
48.69258732,301.3738934,9,125,0,34.37362155
49.76267903,300.8170002,10,125,0,33.12019917
50.83883557,300.2892873,11,125,0,31.86677678
51.92065054,299.789208,12,125,0,30.61335439
53.00774752,299.3153236,13,125,0,29.35993201
54.09977741,298.8662965,14,125,0,28.10650962
55.19641598,298.4408825,15,125,0,26.85308723
56.29736174,298.0379252,16,125,0,25.59966485
57.4023339,297.6563493,17,125,0,24.34624246
58.51107059,297.2951553,18,125,0,23.09282007
59.6233272,296.9534141,19,125,0,21.83939769
60.73887489,296.6302625,20,125,0,20.5859753
61.85749926,296.3248981,21,125,0,19.33255291
62.97899909,296.0365758,22,125,0,18.07913053
64.10318519,295.7646037,23,125,0,16.82570814
65.22987943,295.5083397,24,125,0,15.57228575
66.35891375,295.2671882,25,125,0,14.31886337
67.4901293,295.0405971,26,125,0,13.06544098
68.6233757,294.8280553,27,125,0,11.81201859
69.75851024,294.62909,28,125,0,10.55859621
70.89539726,294.4432644,29,125,0,9.30517382
72.03390755,294.270176,30,125,0,8.051751433
73.1739177,294.1094542,31,125,0,6.798329046
74.31530966,293.960759,32,125,0,5.544906659
75.45797021,293.8237791,33,125,0,4.291484273
76.6017905,293.6982307,34,125,0,3.038061886
77.74666563,293.5838561,35,125,0,1.784639499
78.89249424,293.4804226,36,125,0,0.531217113
80.03917816,293.3877215,37,125,0,359.2777947
81.18662202,293.3055672,38,125,0,358.0243723
82.33473293,293.2337961,39,125,0,356.77095
83.48342017,293.1722663,40,125,0,355.5175276
84.63259485,293.1208569,41,125,0,354.2641052
85.78216965,293.0794671,42,125,0,353.0106828
86.9320585,293.0480162,43,125,0,351.7572604
88.08217632,293.0264432,44,125,0,350.503838
89.23243877,293.0147064,45,125,0,349.2504156
90.38276191,293.0127831,46,125,0,347.9969932
91.53306205,293.0206699,47,125,0,346.7435709
92.68325535,293.0383825,48,125,0,345.4901485
93.83325767,293.0659554,49,125,0,344.2367261
94.98298424,293.1034429,50,125,0,342.9833037
96.13234942,293.1509184,51,125,0,341.7298813
97.2812664,293.2084753,52,125,0,340.4764589
98.42964695,293.2762271,53,125,0,339.2230365
99.57740106,293.3543082,54,125,0,337.9696142
100.7244367,293.4428742,55,125,0,336.7161918
101.8706596,293.5421026,56,125,0,335.4627694
103.0159726,293.6521937,57,125,0,334.209347
104.1602757,293.7733717,58,125,0,332.9559246
105.3034653,293.9058848,59,125,0,331.7025022
106.4454343,294.0500076,60,125,0,330.4490798
107.586071,294.2060414,61,125,0,329.1956574
108.7252593,294.3743156,62,125,0,327.9422351
109.8628781,294.5551899,63,125,0,326.6888127
110.9988002,294.7490553,64,125,0,325.4353903
112.1328927,294.9563362,65,125,0,324.1819679
113.2650155,295.1774924,66,125,0,322.9285455
114.3950212,295.4130213,67,125,0,321.6751231
115.5227543,295.6634604,68,125,0,320.4217007
116.6480504,295.9293895,69,125,0,319.1682784
117.7707352,296.2114345,70,125,0,317.914856
118.8906237,296.5102694,71,125,0,316.6614336
120.0075195,296.8266205,72,125,0,315.4080112
