Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
89.32604165,293.0841826,1,-180,1,350.1351826
90.47752794,293.083212,2,-180,1,348.8817602
91.62721751,293.0919545,3,-180,1,347.6283378
92.7767923,293.110548,4,-180,1,346.3749154
93.92616769,293.1390288,5,-180,1,345.121493
95.07525839,293.1774527,6,-180,1,343.8680706
96.22397823,293.2258949,7,-180,1,342.6146482
97.37223984,293.2844505,8,-180,1,341.3612259
98.51995438,293.353235,9,-180,1,340.1078035
99.66703126,293.4323846,10,-180,1,338.8543811
100.8133778,293.5220568,11,-180,1,337.6009587
101.9588989,293.6224313,12,-180,1,336.3475363
103.1034968,293.7337104,13,-180,1,335.0941139
104.2470707,293.8561204,14,-180,1,333.8406915
105.3895162,293.9899121,15,-180,1,332.5872692
106.5307252,294.1353623,16,-180,1,331.3338468
107.6705853,294.2927749,17,-180,1,330.0804244
108.8089793,294.462482,18,-180,1,328.827002
109.945785,294.644846,19,-180,1,327.5735796
111.0808742,294.8402609,20,-180,1,326.3201572
112.2141126,295.0491543,21,-180,1,325.0667348
113.3453592,295.271989,22,-180,1,323.8133124
114.4744651,295.5092661,23,-180,1,322.5598901
115.6012733,295.7615264,24,-180,1,321.3064677
116.7256181,296.0293538,25,-180,1,320.0530453
117.8473233,296.3133779,26,-180,1,318.7996229
118.9662024,296.6142772,27,-180,1,317.5462005
120.082057,296.9327824,28,-180,1,316.2927781
121.1946758,297.2696801,29,-180,1,315.0393557
122.3038333,297.6258171,30,-180,1,313.7859334
123.4092888,298.0021046,31,-180,1,312.532511
124.5107845,298.3995228,32,-180,1,311.2790886
125.6080441,298.8191262,33,-180,1,310.0256662
126.7007713,299.2620491,34,-180,1,308.7722438
127.7886475,299.7295114,35,-180,1,307.5188214
128.8713296,300.2228249,36,-180,1,306.265399
129.9484481,300.7434002,37,-180,1,305.0119766
131.019604,301.292754,38,-180,1,303.7585543
132.0843664,301.8725163,39,-180,1,302.5051319
133.1422689,302.4844387,40,-180,1,301.2517095
134.1928064,303.1304028,41,-180,1,299.9982871
135.2354312,303.8124282,42,-180,1,298.7448647
