Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
80.05163517,293.3969063,1,170,0,359.4010596
81.20076825,293.3148584,2,170,0,358.1476372
82.3487984,293.2431877,3,170,0,356.8942148
83.49740419,293.1817602,4,170,0,355.6407924
84.64649669,293.1304551,5,170,0,354.38737
85.79598854,293.0891719,6,170,0,353.1339476
86.9457936,293.0578301,7,170,0,351.8805252
88.09582676,293.036369,8,170,0,350.6271028
89.2460036,293.0247469,9,170,0,349.3736805
90.39624016,293.0229416,10,170,0,348.1202581
91.54645263,293.0309498,11,170,0,346.8668357
92.69655715,293.0487874,12,170,0,345.6134133
93.84646949,293.0764893,13,170,0,344.3599909
94.99610482,293.1141098,14,170,0,343.1065685
96.14537741,293.1617227,15,170,0,341.8531461
97.29420038,293.2194215,16,170,0,340.5997238
98.44248539,293.2873202,17,170,0,339.3463014
99.59014238,293.3655533,18,170,0,338.092879
100.7370792,293.4542767,19,170,0,336.8394566
101.8832015,293.5536682,20,170,0,335.5860342
103.028412,293.6639285,21,170,0,334.3326118
104.1726105,293.7852818,22,170,0,333.0791894
105.3156935,293.9179771,23,170,0,331.825767
106.4575536,294.062289,24,170,0,330.5723447
107.598079,294.2185192,25,170,0,329.3189223
108.7371536,294.3869976,26,170,0,328.0654999
109.8746558,294.5680842,27,170,0,326.8120775
111.0104587,294.7621705,28,170,0,325.5586551
112.1444288,294.9696813,29,170,0,324.3052327
113.2764261,295.1910768,30,170,0,323.0518103
114.406303,295.426855,31,170,0,321.798388
115.5339037,295.6775538,32,170,0,320.5449656
116.6590636,295.9437537,33,170,0,319.2915432
117.7816081,296.226081,34,170,0,318.0381208
118.9013522,296.5252103,35,170,0,316.7846984
120.0180989,296.8418687,36,170,0,315.531276
121.1316387,297.1768389,37,170,0,314.2778536
122.241748,297.5309634,38,170,0,313.0244312
123.3481879,297.9051489,39,170,0,311.7710089
124.4507027,298.3003711,40,170,0,310.5175865
125.5490186,298.7176796,41,170,0,309.2641641
126.6428414,299.1582036,42,170,0,308.0107417
127.7318551,299.6231579,43,170,0,306.7573193
128.8157196,300.1138486,44,170,0,305.5038969
129.8940683,300.631681,45,170,0,304.2504745
130.9665054,301.1781659,46,170,0,302.9970522
132.0326033,301.7549273,47,170,0,301.7436298
133.0918996,302.3637111,48,170,0,300.4902074
134.1438929,303.0063929,49,170,0,299.236785
135.1880399,303.6849865,50,170,0,297.9833626
136.2237507,304.4016531,51,170,0,296.7299402
137.2503843,305.1587098,52,170,0,295.4765178
138.2672436,305.9586381,53,170,0,294.2230954
139.2735696,306.8040917,54,170,0,292.9696731
140.2685363,307.6979034,55,170,0,291.7162507
141.2512429,308.6430909,56,170,0,290.4628283
142.2207082,309.6428595,57,170,0,289.2094059
143.175862,310.7006029,58,170,0,287.9559835
144.1155379,311.8198986,59,170,0,286.7025611
145.0384651,313.0044993,60,170,0,285.4491387
145.9432596,314.258316,61,170,0,284.1957164
146.8284159,315.585393,62,170,0,282.942294
147.6922989,316.9898712,63,170,0,281.6888716
148.5331361,318.4759377,64,170,0,280.4354492
149.3490115,320.0477591,65,170,0,279.1820268
150.1378602,321.7093954,66,170,0,277.9286044
150.8974663,323.4646912,67,170,0,276.675182
151.6254639,325.3171427,68,170,0,275.4217596
152.3193428,327.2697386,69,170,0,274.1683373
152.9764592,329.3247748,70,170,0,272.9149149
153.5940539,331.4836453,71,170,0,271.6614925
154.1692784,333.7466156,72,170,0,270.4080701
154.6992303,336.1125862,73,170,0,269.1546477
155.1809977,338.578862,74,170,0,267.9012253
155.6117149,341.1409448,75,170,0,266.6478029
155.9886253,343.7923711,76,170,0,265.3943806
156.3091529,346.5246204,77,170,0,264.1409582
156.5709767,349.3271158,78,170,0,262.8875358
