Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
156.2590064,346.827408,1,-95,1,265.1351547
156.5146005,349.6303055,2,-95,1,263.8817323
156.7092335,352.4847533,3,-95,1,262.6283099
156.8416836,355.3808441,4,-95,1,261.3748876
156.9108782,358.3030467,5,-95,1,260.1214652
156.9162471,1.234989772,6,-95,1,258.8680428
156.8577462,4.159982595,7,-95,1,257.6146204
156.7358589,7.061562707,8,-95,1,256.361198
156.5515764,9.924024474,9,-95,1,255.1077756
156.3063587,12.73288781,10,-95,1,253.8543532
156.002079,15.47527404,11,-95,1,252.6009308
155.6409572,18.1401685,12,-95,1,251.3475085
155.2254865,20.71856384,13,-95,1,250.0940861
154.7583593,23.20349031,14,-95,1,248.8406637
154.2423959,25.58994909,15,-95,1,247.5872413
153.6804792,27.87477074,16,-95,1,246.3338189
153.0754982,30.05642208,17,-95,1,245.0803965
152.4303004,32.13478422,18,-95,1,243.8269741
151.7476549,34.11092066,19,-95,1,242.5735518
151.0302232,35.98685049,20,-95,1,241.3201294
150.2805399,37.76533698,21,-95,1,240.066707
149.5009993,39.44969811,22,-95,1,238.8132846
148.6938486,41.04364206,23,-95,1,237.5598622
147.8611855,42.55112849,24,-95,1,236.3064398
147.0049597,43.97625436,25,-95,1,235.0530174
146.1269769,45.32316246,26,-95,1,233.799595
145.2289045,46.59596976,27,-95,1,232.5461727
144.3122794,47.79871298,28,-95,1,231.2927503
143.3785154,48.93530844,29,-95,1,230.0393279
142.4289117,50.00952365,30,-95,1,228.7859055
141.4646611,51.0249585,31,-95,1,227.5324831
140.4868584,51.98503385,32,-95,1,226.2790607
139.4965082,52.89298601,33,-95,1,225.0256383
138.4945322,53.75186565,34,-95,1,223.772216
137.4817766,54.56454001,35,-95,1,222.5187936
136.4590182,55.33369756,36,-95,1,221.2653712
135.4269711,56.06185434,37,-95,1,220.0119488
134.3862917,56.75136138,38,-95,1,218.7585264
133.337584,57.40441286,39,-95,1,217.505104
132.2814045,58.02305463,40,-95,1,216.2516816
131.2182663,58.60919276,41,-95,1,214.9982592
130.1486429,59.16460212,42,-95,1,213.7448369
129.0729719,59.69093467,43,-95,1,212.4914145
127.9916584,60.18972748,44,-95,1,211.2379921
126.9050774,60.66241039,45,-95,1,209.9845697
125.8135769,61.11031323,46,-95,1,208.7311473
124.71748,61.53467272,47,-95,1,207.4777249
123.6170872,61.93663882,48,-95,1,206.2243025
122.5126786,62.31728071,49,-95,1,204.9708802
121.4045153,62.67759238,50,-95,1,203.7174578
120.2928413,63.01849785,51,-95,1,202.4640354
119.1778848,63.34085585,52,-95,1,201.210613
118.0598597,63.64546436,53,-95,1,199.9571906
116.9389668,63.93306465,54,-95,1,198.7037682
115.8153949,64.20434501,55,-95,1,197.4503458
114.6893217,64.45994432,56,-95,1,196.1969234
113.5609149,64.70045515,57,-95,1,194.9435011
112.4303332,64.92642671,58,-95,1,193.6900787
111.2977267,65.1383676,59,-95,1,192.4366563
110.1632378,65.33674816,60,-95,1,191.1832339
109.0270021,65.52200286,61,-95,1,189.9298115
107.8891485,65.69453223,62,-95,1,188.6763891
106.7498003,65.85470482,63,-95,1,187.4229667
105.6090755,66.00285889,64,-95,1,186.1695444
104.4670871,66.13930395,65,-95,1,184.916122
103.323944,66.26432219,66,-95,1,183.6626996
102.1797509,66.37816972,67,-95,1,182.4092772
101.0346091,66.48107777,68,-95,1,181.1558548
99.88861681,66.57325366,69,-95,1,179.9024324
98.74186931,66.65488171,70,-95,1,178.64901
97.5944595,66.7261241,71,-95,1,177.3955876
96.44647809,66.78712152,72,-95,1,176.1421653
95.29801399,66.83799378,73,-95,1,174.8887429
94.14915455,66.87884036,74,-95,1,173.6353205
92.99998587,66.90974079,75,-95,1,172.3818981
91.85059309,66.93075502,76,-95,1,171.1284757
