Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
32.89797986,316.0595998,1,115,0,54.40100373
33.77709102,314.7050888,2,115,0,53.14758135
34.67496903,313.4270692,3,115,0,51.89415896
35.59148778,312.219533,4,115,0,50.64073657
36.52522399,311.0785329,5,115,0,49.38731419
37.47487003,310.0002709,6,115,0,48.1338918
38.4392255,308.9811185,7,115,0,46.88046941
39.41718892,308.0176272,8,115,0,45.62704703
40.4077498,307.1065353,9,115,0,44.37362464
41.40998105,306.244768,10,115,0,43.12020225
42.42303191,305.4294359,11,115,0,41.86677987
43.44612127,304.6578301,12,115,0,40.61335748
44.47853161,303.9274158,13,115,0,39.35993509
45.51960324,303.2358246,14,115,0,38.10651271
46.56872923,302.5808465,15,115,0,36.85309032
47.62535061,301.9604214,16,115,0,35.59966793
48.68895211,301.37263,17,115,0,34.34624555
49.75905816,300.8156854,18,115,0,33.09282316
50.83522938,300.2879247,19,115,0,31.83940077
51.91705932,299.787801,20,115,0,30.58597839
53.00417152,299.3138752,21,115,0,29.332556
54.09621683,298.8648093,22,115,0,28.07913361
55.19287102,298.439359,23,115,0,26.82571123
56.29383256,298.0363675,24,115,0,25.57228884
57.39882066,297.6547594,25,115,0,24.31886645
58.50757339,297.2935348,26,115,0,23.06544407
59.61984617,296.9517647,27,115,0,21.81202168
60.73541014,296.6285853,28,115,0,20.55859929
61.85405088,296.3231944,29,115,0,19.30517691
62.97556715,296.0348467,30,115,0,18.05175452
64.09976979,295.7628501,31,115,0,16.79833213
65.22648065,295.5065624,32,115,0,15.54490975
66.35553165,295.2653878,33,115,0,14.29148736
67.48676397,295.0387742,34,115,0,13.03806497
68.62002721,294.8262103,35,115,0,11.78464259
69.75517867,294.6272232,36,115,0,10.5312202
70.89208269,294.4413762,37,115,0,9.277797812
72.03061004,294.2682666,38,115,0,8.024375426
73.17063735,294.1075237,39,115,0,6.770953039
74.31204657,293.9588075,40,115,0,5.517530652
