Azimuth,Elevation,Hour of Year,Longitude of Equator Crossing,Leap Year,Third Euler Angle
76.96980922,66.33669166,1,15,0,154.4011034
75.82421604,66.21498651,2,15,0,153.147681
74.68147767,66.08226234,3,15,0,151.8942586
73.53996063,65.93792431,4,15,0,150.6408362
72.39977639,65.78167086,5,15,0,149.3874138
71.26104107,65.61317201,6,15,0,148.1339914
70.12387595,65.43206793,7,15,0,146.8805691
68.98840799,65.23796729,8,15,0,145.6271467
67.85477031,65.03044533,9,15,0,144.3737243
66.72310288,64.80904192,10,15,0,143.1203019
65.59355315,64.57325934,11,15,0,141.8668795
64.46627669,64.32255984,12,15,0,140.6134571
63.34143807,64.05636303,13,15,0,139.3600347
62.21921156,63.77404301,14,15,0,138.1066123
61.09978219,63.47492522,15,15,0,136.85319
59.98334661,63.15828302,16,15,0,135.5997676
58.87011431,62.82333404,17,15,0,134.3463452
57.7603087,62.46923609,18,15,0,133.0929228
56.6541685,62.09508287,19,15,0,131.8395004
55.55194919,61.69989919,20,15,0,130.586078
54.45392453,61.2826359,21,15,0,129.3326556
53.36038838,60.84216437,22,15,0,128.0792333
52.27165659,60.37727062,23,15,0,126.8258109
51.18806914,59.88664891,24,15,0,125.5723885
50.10999245,59.36889502,25,15,0,124.3189661
49.03782199,58.82249901,26,15,0,123.0655437
47.97198513,58.24583759,27,15,0,121.8121213
46.91294422,57.63716612,28,15,0,120.5586989
45.86120016,56.99461026,29,15,0,119.3052765
44.81729605,56.31615735,30,15,0,118.0518542
43.78182153,55.59964766,31,15,0,116.7984318
42.75541727,54.84276572,32,15,0,115.5450094
41.73878003,54.04303182,33,15,0,114.291587
40.73266818,53.19779418,34,15,0,113.0381646
39.73790763,52.30422198,35,15,0,111.7847422
38.75539833,51.35929996,36,15,0,110.5313198
37.78612124,50.35982521,37,15,0,109.2778975
36.83114577,49.30240689,38,15,0,108.0244751
35.8916376,48.18347016,39,15,0,106.7710527
34.96886693,46.99926551,40,15,0,105.5176303
34.06421688,45.74588508,41,15,0,104.2642079
33.17919197,44.41928793,42,15,0,103.0107855
32.31542626,43.01533661,43,15,0,101.7573631
31.47469102,41.52984726,44,15,0,100.5039407
30.65890121,39.9586564,45,15,0,99.25051836
29.87012032,38.297707,46,15,0,97.99709597
29.11056273,36.5431568,47,15,0,96.74367359
28.38259271,34.69151121,48,15,0,95.4902512
27.688719,32.73978222,49,15,0,94.23682881
27.0315837,30.68567325,50,15,0,92.98340643
26.41394435,28.52778781,51,15,0,91.72998404
25.83864785,26.2658562,52,15,0,90.47656165
25.30859535,23.90097114,53,15,0,89.22313927
24.82669729,21.43581846,54,15,0,87.96971688
24.39581876,18.87488444,55,15,0,86.71629449
24.01871581,16.22461782,56,15,0,85.46287211
23.69796468,13.49352217,57,15,0,84.20944972
23.4358869,10.69215554,58,15,0,82.95602733
23.23447442,7.833018646,59,15,0,81.70260495
23.09531956,4.930321926,60,15,0,80.44918256
23.01955516,1.999633857,61,15,0,79.19576017
23.00780987,359.0574274,62,15,0,77.94233779
23.06018258,356.1205552,63,15,0,76.6889154
23.17623836,353.2056933,64,15,0,75.43549301
23.35502627,350.3288,65,15,0,74.18207063
23.59511744,347.5046319,66,15,0,72.92864824
23.89465987,344.7463517,67,15,0,71.67522585
24.25144534,342.0652512,68,15,0,70.42180347
24.66298309,339.4705947,69,15,0,69.16838108
25.12657525,336.9695802,70,15,0,67.91495869
25.63938952,334.5673997,71,15,0,66.66153631
26.19852579,332.2673789,72,15,0,65.40811392
26.80107416,330.0711701,73,15,0,64.15469153
27.44416359,327.978977,74,15,0,62.90126915
28.12500052,325.9897903,75,15,0,61.64784676
28.84089823,324.1016188,76,15,0,60.39442437
29.58929757,322.3117062,77,15,0,59.14100199
30.36778046,320.6167239,78,15,0,57.8875796
31.17407728,319.0129408,79,15,0,56.63415721
32.00606935,317.496365,80,15,0,55.38073483
32.86178767,316.0628609,81,15,0,54.12731244
33.73940896,314.7082434,82,15,0,52.87389005
34.63724959,313.4283514,83,15,0,51.62046767
35.55375846,312.2191034,84,15,0,50.36704528
36.48750882,311.0765391,85,15,0,49.11362289
37.43719001,309.9968485,86,15,0,47.86020051
38.4015989,308.976391,87,15,0,46.60677812
39.37963161,308.0117075,88,15,0,45.35335573
40.37027562,307.0995256,89,15,0,44.09993335
41.37260197,306.2367613,90,15,0,42.84651096
42.38575833,305.4205166,91,15,0,41.59308857
43.4089622,304.6480743,92,15,0,40.33966619
