(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,26.92658781,329.9560121,131151222.4,57663270.06,-33308793.23
2,27.5716372,327.8775605,130390301.9,57663270.06,-36169693.97
3,28.25414319,325.9013057,129569837.1,57662654.06,-39004659.76
4,28.97144454,324.0252341,128687742,57662037.85,-41821064.23
5,29.72100708,322.2465873,127744435.9,57661421.42,-44617567.72
6,30.50043665,320.5620518,126740367.1,57660804.77,-47392840.08
7,31.30748612,318.9679232,125676013.1,57660187.9,-50145561.22
8,32.14005771,317.4602453,124551879.8,57659570.82,-52874421.79
9,32.99620163,316.0349238,123368501.7,57658953.52,-55578123.77
10,33.87411203,314.6878183,122126441.5,57658336.01,-58255381.11
11,34.77212108,313.4148139,120826289.6,57657718.27,-60904920.33
12,35.68869179,312.2118753,119468664.2,57657100.32,-63525481.13
13,36.62241006,311.0750875,118054210.9,57656482.16,-66115816.99
14,37.57197642,310.0006841,116583602.2,57655863.77,-68674695.76
15,38.5361977,308.9850658,115057537.3,57655245.17,-71200900.23
16,39.51397882,308.0248124,113476741.9,57654626.36,-73693228.76
17,40.50431495,307.116688,111841967.6,57654007.32,-76150495.8
18,41.50628399,306.2576424,110153991.8,57653388.07,-78571532.46
19,42.51903956,305.4448083,108413617.1,57652768.6,-80955187.09
20,43.54180439,304.6754975,106621671.1,57652148.92,-83300325.82
21,44.57386432,303.947194,104779006,57651529.02,-85605833.09
22,45.61456265,303.2575467,102886497.9,57650908.9,-87870612.18
23,46.66329504,302.6043614,100945046.8,57650288.57,-90093585.75
24,47.71950479,301.9855921,98955575.92,57649668.01,-92273696.33
25,48.7826786,301.3993328,96919031.32,57649047.25,-94409906.83
26,49.85234266,300.8438083,94836381.48,57648426.26,-96501201.05
27,50.92805911,300.3173666,92708616.78,57647805.06,-98546584.13
28,52.00942283,299.8184704,90536749.08,57647183.64,-100545083.1
29,53.09605851,299.3456899,88321811.22,57646562.01,-102495747.1
30,54.18761803,298.8976949,86064856.53,57645940.15,-104397648.3
31,55.28377802,298.4732486,83766958.32,57645318.08,-106249881.9
32,56.38423772,298.071201,81429209.38,57644695.8,-108051566.7
33,57.488717,297.6904827,79052721.47,57644073.3,-109801845.6
34,58.59695453,297.3300995,76638624.76,57643450.58,-111499885.9
35,59.7087062,296.9891273,74188067.32,57642827.64,-113144879.8
36,60.82374358,296.6667072,71702214.58,57642204.49,-114736044.6
37,61.94185261,296.3620412,69182248.75,57641581.12,-116272623.4
38,63.06283238,296.0743879,66629368.26,57640957.53,-117753885.1
39,64.18649397,295.8030588,64044787.22,57640333.73,-119179125
40,65.31265945,295.547415,61429734.8,57639709.71,-120547665
41,66.44116093,295.3068638,58785454.7,57639085.47,-121858853.9
42,67.57183972,295.0808559,56113204.48,57638461.02,-123112067.8
43,68.70454554,294.8688827,53414255.05,57637836.35,-124306710.6
44,69.83913577,294.6704736,50689890.01,57637211.46,-125442213.8
45,70.97547481,294.4851943,47941405.04,57636586.36,-126518037
46,72.11343347,294.3126442,45170107.31,57635961.04,-127533668.3
47,73.25288838,294.1524545,42377314.85,57635335.5,-128488624.6
48,74.39372149,294.004287,39564355.91,57634709.75,-129382451.2
49,75.53581953,293.8678323,36732568.34,57634083.78,-130214722.9
50,76.67907364,293.742808,33883298.95,57633457.59,-130985043.6
51,77.82337885,293.628958,31017902.86,57632831.19,-131693046.6
52,78.96863374,293.5260511,28137742.89,57632204.57,-132338395
53,80.11474005,293.4338799,25244188.86,57631577.73,-132920781.6
54,81.26160232,293.3522603,22338616.98,57630950.68,-133439929.1
55,82.40912754,293.2810298,19422409.18,57630323.41,-133895590.4
56,83.55722486,293.220048,16496952.46,57629695.92,-134287548.5
57,84.70580526,293.169195,13563638.21,57629068.22,-134615616.7
58,85.85478125,293.1283714,10623861.57,57628440.29,-134879638.8
59,87.0040666,293.0974977,7679020.763,57627812.16,-135079489
60,88.15357605,293.0765139,4730516.421,57627183.8,-135215071.9
61,89.30322505,293.0653796,1779750.925,57626555.23,-135286322.8
62,90.45292946,293.0640733,-1171872.262,57625926.44,-135293207.6
63,91.60260534,293.0725928,-4122949.266,57625297.44,-135235722.7
64,92.75216863,293.0909549,-7072076.465,57624668.22,-135113895.3
65,93.9015349,293.1191955,-10017851.16,57624038.78,-134927783
66,95.05061911,293.1573699,-12958872.24,57623409.13,-134677474.1
67,96.19933531,293.2055529,-15893740.86,57622779.26,-134363087.5
68,97.34759637,293.263839,-18821061.07,57622149.17,-133984772.4
69,98.49531369,293.3323432,-21739440.53,57621518.87,-133542708.5
70,99.64239694,293.4112012,-24647491.14,57620888.35,-133037105.9
71,100.7887537,293.50057,-27543829.71,57620257.61,-132468204.7
72,101.9342892,293.6006285,-30427078.6,57619626.65,-131836275.3
73,103.0789059,293.7115786,-33295866.41,57618995.48,-131141618
74,104.2225032,293.8336458,-36148828.6,57618364.1,-130384563
75,105.3649772,293.9670803,-38984608.16,57617732.49,-129565470.2
76,106.50622,294.1121581,-41801856.24,57617100.67,-128684728.8
77,107.6461196,294.2691823,-44599232.8,57616468.63,-127742757.6
78,108.7845591,294.4384843,-47375407.26,57615836.38,-126740004.3
79,109.9214166,294.6204255,-50129059.1,57615203.91,-125676945.6
80,111.0565645,294.8153991,-52858878.52,57614571.22,-124554087
