(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,107.6720429,294.2940271,-44654437.77,57663270.06,-127703327.7
2,108.810255,294.4637577,-47438134.83,57663270.06,-126695962.9
3,109.9468795,294.6461442,-50190806.11,57662654.06,-125631540.8
4,111.0817886,294.8415808,-52919615.33,57662037.85,-124507340.6
5,112.2148479,295.0504949,-55623264.51,57661421.42,-123323896.8
6,113.3459163,295.2733494,-58300467.62,57660804.77,-122081771.9
7,114.4748452,295.5106452,-60949951.21,57660187.9,-120781556.6
8,115.6014776,295.7629231,-63570455.01,57659570.82,-119423869
9,116.7256476,296.030767,-66160732.51,57658953.52,-118009354.8
10,117.8471794,296.3148063,-68719551.6,57658336.01,-116538686.4
11,118.9658865,296.6157194,-71245695.1,57657718.27,-115012563.2
12,120.0815705,296.9342369,-73737961.4,57657100.32,-113431710.8
13,121.1940201,297.2711453,-76195164.97,57656482.16,-111796881
14,122.30301,297.6272912,-78616136.96,57655863.77,-110108851
15,123.4082993,298.0035856,-80999725.75,57655245.17,-108368423.6
16,124.5096305,298.4010085,-83344797.51,57654626.36,-106576426.3
17,125.6067274,298.8206143,-85650236.69,57654007.32,-104733711.4
18,126.6992936,299.2635369,-87914946.62,57653388.07,-102841155
19,127.7870105,299.7309958,-90137849.99,57652768.6,-100899657.1
20,128.8695353,300.2243027,-92317889.36,57652148.92,-98910141.01
21,129.9464984,300.7448677,-94454027.68,57651529.02,-96873552.76
22,131.017501,301.2942071,-96545248.78,57650908.9,-94790860.86
23,132.0821122,301.8739504,-98590557.84,57650288.57,-92663055.71
24,133.1398656,302.4858487,-100588981.9,57649668.01,-90491149.2
25,134.1902563,303.131783,-102539570.2,57649047.25,-88276174.18
26,135.2327366,303.8137721,-104441394.9,57648426.26,-86019183.99
27,136.2667122,304.5339823,-106293551.2,57647805.06,-83721251.97
28,137.2915372,305.2947348,-108095158,57647183.64,-81383470.93
29,138.3065094,306.0985148,-109845358.2,57646562.01,-79006952.63
30,139.3108646,306.947979,-111543319.2,57645940.15,-76592827.26
31,140.3037707,307.8459617,-113188233.1,57645318.08,-74142242.91
32,141.284321,308.7954806,-114779317.4,57644695.8,-71656365.02
33,142.2515276,309.7997393,-116315815.2,57644073.3,-69136375.81
34,143.2043138,310.8621268,-117796995.4,57643450.58,-66583473.72
35,144.1415062,311.9862132,-119222153.3,57642827.64,-63998872.87
36,145.0618267,313.1757397,-120590610.8,57642204.49,-61383802.45
37,145.963884,314.4346011,-121901716.9,57641581.12,-58739506.14
38,146.8461654,315.7668199,-123154847.8,57640957.53,-56067241.55
39,147.7070285,317.1765083,-124349407.2,57640333.73,-53368279.57
40,148.5446943,318.6678169,-125484826.7,57639709.71,-50643903.8
41,149.3572404,320.2448666,-126560566,57639085.47,-47895409.94
42,150.1425967,321.911661,-127576113.3,57638461.02,-45124105.17
43,150.8985434,323.6719769,-128530985.4,57637836.35,-42331307.51
44,151.6227125,325.5292302,-129424727.7,57637211.46,-39518345.22
45,152.3125936,327.4863161,-130256915.1,57636586.36,-36686556.14
46,152.965546,329.5454237,-131027151.4,57635961.04,-33837287.09
47,153.5788166,331.7078284,-131735070.2,57635335.5,-30971893.19
48,154.1495671,333.9736664,-132380334.3,57634709.75,-28091737.25
49,154.6749096,336.3417021,-132962636.8,57634083.78,-25198189.1
50,155.151952,338.8091024,-133481700.3,57633457.59,-22292624.95
51,155.5778532,341.371235,-133937277.8,57632831.19,-19376426.71
52,155.9498864,344.0215147,-134329152.3,57632204.57,-16450981.38
53,156.2655102,346.7513195,-134657137.3,57631577.73,-13517680.36
54,156.5224422,349.5500007,-134921076.4,57630950.68,-10577918.76
55,156.7187336,352.4050034,-135120843.9,57630323.41,-7633094.817
56,156.8528371,355.3021064,-135256344.6,57629695.92,-4684609.143
57,156.9236654,358.2257787,-135327513.7,57629068.22,-1733864.113
58,156.9306339,1.159633589,-135334317.1,57628440.29,1217736.822
59,156.8736845,4.086950263,-135276751.4,57627812.16,4168789.795
60,156.7532879,6.991222935,-135154843.7,57627183.8,7117891.198
61,156.5704245,9.856692068,-134968651.7,57626555.23,10063638.34
62,156.3265452,12.66881648,-134718263.8,57625926.44,13004630.14
63,156.0235168,15.41465284,-134403798.8,57625297.44,15939467.74
64,155.6635547,18.0831219,-134025405.9,57624668.22,18866755.22
65,155.24915,20.66515486,-133583265.1,57624038.78,21785100.26
66,154.7829949,23.15372606,-133077586.2,57623409.13,24693114.78
67,154.2679111,25.54378801,-132508609.6,57622779.26,27589415.58
68,153.7067847,27.83213064,-131876605.7,57622149.17,30472625.07
69,153.1025083,30.01718842,-131181874.7,57621518.87,33341371.85
70,152.4579343,32.098818,-130424747,57620888.35,36194291.41
71,151.7758369,34.07806571,-129605582.3,57620257.61,39030026.76
72,151.0588831,35.95693972,-128724770.1,57619626.65,41847229.06
73,150.3096129,37.73819777,-127782729.1,57618995.48,44644558.3
74,149.5304258,39.42515659,-126779907.1,57618364.1,47420683.93
75,148.7235744,41.02152653,-125716780.8,57617732.49,50174285.43
76,147.8911611,42.53127196,-124593855.6,57617100.67,52904053.05
77,147.0351402,43.95849641,-123411665.5,57616468.63,55608688.32
78,146.1573216,45.30735046,-122170772.4,57615836.38,58286904.75
79,145.2593767,46.58195967,-120871766.4,57615203.91,60937428.39
80,144.3428459,47.78636975,-119515265.1,57614571.22,63558998.47
81,143.4091461,48.92450608,-118101913.5,57613938.32,66150367.99
82,142.4595794,50.00014517,-116632383.5,57613305.2,68710304.29
83,141.4953414,51.01689562,-115107373.9,57612671.86,71237589.68
84,140.517529,51.97818665,-113527609.8,57612038.31,73731021.97
85,139.527149,52.88726248,-111893842.4,57611404.54,76189415.08
86,138.525125,53.74718124,-110206848.6,57610770.55,78611599.61
87,137.5123048,54.56081712,-108467430.5,57610136.35,80996423.33
88,136.4894669,55.33086507,-106676415.3,57609501.93,83342751.83
89,135.4573265,56.0598471,-104834654.6,57608867.29,85649468.95
90,134.4165412,56.75011978,-102943024.2,57608232.44,87915477.42
91,133.3677162,57.40388237,-101002423.6,57607597.37,90139699.28
92,132.3114089,58.02318539,-99013775.73,57606962.08,92321076.48
93,131.2481332,58.6099392,-96978026.16,57606326.58,94458571.32
94,130.1783634,59.16592259,-94896143.01,57605690.86,96551166.98
95,129.102538,59.69279112,-92769116.31,57605054.92,98597867.97
96,128.0210623,60.19208515,-90597957.54,57604418.77,100597700.7
97,126.9343122,60.66523752,-88383699.22,57603782.4,102549713.7
98,125.8426359,61.11358082,-86127394.33,57603145.81,104452978.4
99,124.7463572,61.53835429,-83830115.89,57602509.01,106306589.4
100,123.6457769,61.94071017,-81492956.39,57601871.99,108109664.8
101,122.5411755,62.32171978,-79117027.3,57601234.76,109861346.9
102,121.4328145,62.68237905,-76703458.53,57600597.3,111560802.3
103,120.320938,63.02361376,-74253397.91,57599959.64,113207222.5
104,119.2057746,63.34628428,-71768010.6,57599321.75,114799824.2
105,118.0875384,63.65119008,-69248478.6,57598683.65,116337849.7
106,116.9664306,63.93907381,-66696000.14,57598045.33,117820567.2
