(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,37.77669965,50.32712668,116263974.5,57525182.4,69398368.54
2,36.82208544,49.26862321,117753294.5,57525182.4,66838544.9
3,35.88296734,48.1485545,119182210.8,57524521.96,64254857.12
4,34.96061737,46.96317168,120554445.8,57523861.31,61640617.05
5,34.05642054,45.70856838,121869346.6,57523200.44,58997068
6,33.17188327,44.38070624,123126287.5,57522539.36,56325467.19
7,32.30864161,42.97545166,124324670.5,57521878.07,53627085.22
8,31.46846876,41.48862624,125463925.2,57521216.56,50903205.4
9,30.65328153,39.91607386,126543509.7,57520554.84,48155123.21
10,29.86514518,38.25374706,127562910.2,57519892.9,45384145.62
11,29.10627561,36.49781572,128521641.5,57519230.74,42591590.51
12,28.37903836,34.64480024,129419247.5,57518568.37,39778786.02
13,27.68594299,32.69173072,130255300.9,57517905.79,36947069.92
14,27.02963193,30.63633203,131029403.8,57517242.99,34097789
15,26.41286232,28.47723239,131741187.8,57516579.98,31232298.4
16,25.83847989,26.21418992,132390314,57515916.75,28351960.97
17,25.30938363,23.84832779,132976473.6,57515253.31,25458146.63
18,24.82848073,21.38236408,133499387.4,57514589.66,22552231.72
19,24.39863184,18.82081792,133958806.4,57513925.79,19635598.34
20,24.02258732,16.17016994,134354511.9,57513261.7,16709633.69
21,23.70291648,13.43895283,134686315.3,57512597.4,13775729.42
22,23.44193282,10.6377489,134954058.7,57511932.88,10835280.96
23,23.24161928,7.779076299,135157614.4,57511268.15,7889686.856
24,23.1035585,4.877154268,135296885.3,57510603.21,4940348.105
25,23.02887333,1.947550262,135371804.9,57509938.05,1988667.497
26,23.01818252,359.0067259,135382337.4,57509272.68,-963951.0615
27,23.0715755,356.0715121,135328477.3,57508607.09,-3916103.211
28,23.18860877,353.1585545,135210250.2,57507941.28,-6866384.809
29,23.36832402,350.283774,135027711.9,57507275.27,-9813392.596
30,23.60928642,347.4618845,134780949,57506609.03,-12755724.86
31,23.90963958,344.7060045,134470078.6,57505942.59,-15691982.12
32,24.26717243,342.027381,134095248.4,57505275.92,-18620767.77
33,24.67939289,339.4352366,133656636.2,57504609.05,-21540688.74
34,25.1436031,336.936731,133154450.5,57503941.96,-24450356.19
