(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,29.62748093,322.2864448,127862909.8,57525182.4,-44440092.35
2,30.40628231,320.594648,126859283.4,57525182.4,-47226399.09
3,31.21283474,318.9938191,125798549.2,57524521.96,-49981773.37
4,32.04502579,317.4799753,124677976.7,57523861.31,-52713365.79
5,32.90089222,316.0489922,123498098.4,57523200.44,-55419877.02
6,33.77861602,314.6966967,122259475.5,57522539.36,-58100019.63
7,34.6765184,313.4189406,120962696.6,57521878.07,-60752518.77
8,35.59305253,312.2116555,119608378.5,57521216.56,-63376112.7
9,36.52679559,311.070894,118197165,57520554.84,-65969553.44
10,37.47644036,309.9928585,116729727.1,57519892.9,-68531607.34
11,38.44078683,308.9739205,115206762.6,57519230.74,-71061055.66
12,39.41873389,308.0106321,113628995.6,57518568.37,-73556695.2
13,40.40927143,307.0997318,111997176.2,57517905.79,-76017338.8
14,41.4114727,306.2381452,110312080.5,57517242.99,-78441815.95
15,42.42448726,305.4229835,108574509.6,57516579.98,-80828973.35
16,43.4475343,304.6515382,106785289.9,57515916.75,-83177675.43
17,44.47989657,303.9212749,104945272.1,57515253.31,-85486804.91
18,45.52091466,303.2298258,103055331.2,57514589.66,-87755263.34
19,46.5699819,302.5749813,101116365.9,57513925.79,-89981971.58
20,47.62653955,301.9546816,99129298.22,57513261.7,-92165870.37
21,48.69007256,301.367008,97095073.08,57512597.4,-94305920.81
22,49.76010559,300.8101738,95014657.83,57511932.88,-96401104.83
23,50.83619945,300.2825167,92889041.8,57511268.15,-98450425.71
24,51.91794789,299.7824899,90719235.82,57510603.21,-100452908.5
25,53.00497463,299.3086549,88506271.73,57509938.05,-102407600.7
26,54.0969307,298.8596738,86251201.92,57509272.68,-104313572.2
27,55.19349203,298.4343028,83955098.8,57508607.09,-106169916.3
28,56.29435726,298.0313852,81619054.29,57507941.28,-107975750
29,57.39924574,297.6498458,79244179.34,57507275.27,-109730214.1
30,58.50789573,297.2886852,76831603.35,57506609.03,-111432473.8
31,59.62006274,296.9469744,74382473.67,57505942.59,-113081719.3
32,60.73551809,296.6238498,71897955.03,57505275.92,-114677166
33,61.85404748,296.3185095,69379229,57504609.05,-116218054.9
34,62.97544982,296.0302083,66827493.44,57503941.96,-117703652.6
35,64.09953605,295.7582543,64243961.9,57503274.65,-119133252.5
36,65.22612817,295.5020054,61629863.05,57502607.13,-120506174.4
37,66.35505822,295.2608659,58986440.12,57501939.39,-121821765
38,67.4861675,295.0342839,56314950.3,57501271.44,-123079398.3
39,68.61930573,294.8217483,53616664.11,57500603.28,-124278475.9
40,69.75433033,294.6227861,50892864.84,57499934.9,-125418427.2
41,70.89110576,294.4369608,48144847.91,57499266.31,-126498709.9
42,72.02950291,294.2638697,45373920.26,57498597.5,-127518809.7
43,73.16939851,294.1031423,42581399.75,57497928.47,-128478241.4
44,74.31067462,293.9544385,39768614.51,57497259.24,-129376548.3
45,75.45321815,293.817447,36936902.29,57496589.78,-130213302.9
46,76.59692034,293.691884,34087609.89,57495920.12,-130988106.9
47,77.74167644,293.5774918,31222092.44,57495250.24,-131700591.6
48,78.88738519,293.4740377,28341712.82,57494580.14,-132350417.8
49,80.03394854,293.3813129,25447840.96,57493909.83,-132937276.1
50,81.18127124,293.2991317,22541853.24,57493239.3,-133460887.3
51,82.32926053,293.2273306,19625131.78,57492568.56,-133921001.9
52,83.4778258,293.1657676,16699063.83,57491897.61,-134317400.9
53,84.62687828,293.1143216,13765041.09,57491226.44,-134649895.5
