(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,27.68598691,32.67957307,130253099.8,57525182.4,36943720.17
2,27.02990493,30.62391524,131029140,57525182.4,34085655.64
3,26.41337411,28.46458346,131740658.2,57524521.96,31220173.79
4,25.83923969,26.20134306,132389519,57523861.31,28339850.93
5,25.31039993,23.83532494,132975413.4,57523200.44,25446056.98
6,24.829761,21.36925507,133498062.5,57522539.36,22540168.27
7,24.40018224,18.8076604,133957217.5,57521878.07,19623566.88
8,24.0244124,16.15702884,134352659.7,57521216.56,16697640
9,23.70501891,13.4258993,134684200.9,57520554.84,13763779.26
10,23.44431315,10.62485879,134951682.9,57519892.9,10823380.06
11,23.24427572,7.76642816,135154978.4,57519230.74,7877840.93
12,23.10648686,4.864826966,135293990.4,57518568.37,4928562.844
13,23.03206696,1.935620354,135368652.5,57517905.79,1976948.56
14,23.0216324,358.995265,135378928.9,57517242.99,-975598.0485
15,23.07527048,356.0605844,135324814.5,57516579.98,-3927672.656
16,23.19253581,353.1482148,135206334.8,57515916.75,-6877871.157
17,23.37246852,350.274066,135023545.7,57515253.31,-9824790.333
18,23.61363265,347.4528403,134776534.1,57514589.66,-12767028.52
19,23.91417108,344.697644,134465417.2,57513925.79,-15703186.27
20,24.27187242,342.0197127,134090342.5,57513261.7,-18631867.02
21,24.68424461,339.4282584,133651488.4,57512597.4,-21551677.78
22,25.14859018,336.9304316,133149063.2,57511932.88,-24461229.73
23,25.66207863,334.5313837,132583305.6,57511268.15,-27359138.97
24,26.22181274,332.234407,131954484.6,57510603.21,-30244027.11
25,26.82488641,330.0411276,131262898.9,57509938.05,-33114521.93
26,27.46843291,327.9517302,130508877.1,57509272.68,-35969258.09
27,28.14966339,325.9651924,129692777.8,57508607.09,-38806877.7
28,28.86589593,324.0795158,128814988.7,57507941.28,-41626031.03
29,29.61457622,322.2919406,127875927.2,57507275.27,-44425377.13
30,30.39329086,320.5991392,126876039.6,57506609.03,-47203584.44
31,31.19977469,318.9973835,125815801.2,57505942.59,-49959331.48
32,32.03191324,317.482687,124695716.2,57505275.92,-52691307.43
33,32.88774142,316.050921,123516316.9,57504609.05,-55398212.77
34,33.76543952,314.6979081,122278164.2,57503941.96,-58078759.9
35,34.66332723,313.4194952,120981846.6,57503274.65,-60731673.76
36,35.57985638,312.2116095,119627980.6,57502607.13,-63355692.41
37,36.51360293,311.0702991,118217209.7,57501939.39,-65949567.68
38,37.46325858,309.991762,116750204.8,57501271.44,-68512065.69
39,38.42762237,308.9723657,115227663.5,57500603.28,-71041967.51
40,39.40559237,308.0086583,113650309.6,57499934.9,-73538069.71
41,40.39615774,307.0973748,112018893.1,57499266.31,-75999184.9
42,41.39839108,306.2354377,110334189.8,57498597.5,-78424142.36
43,42.41144138,305.4199549,108597000.8,57497928.47,-80811788.55
44,43.43452737,304.6482152,106808152.1,57497259.24,-83160987.67
45,44.46693134,303.9176818,104968494.4,57496589.78,-85470622.2
46,45.50799353,303.2259843,103078902.4,57495920.12,-87739593.43
47,46.55710693,302.5709112,101140274.6,57495250.24,-89966822.01
48,47.61371254,301.9504007,99153533.04,57494580.14,-92151248.4
49,48.67729505,301.3625323,97119622.35,57493909.83,-94291833.45
50,49.74737891,300.8055178,95039509.76,57493239.3,-96387558.85
51,50.82352476,300.2776934,92914184.46,57492568.56,-98437427.6
52,51.90532619,299.777511,90744657.12,57491897.61,-100440464.5
53,52.99240677,299.3035309,88531959.47,57491226.44,-102395716.7
54,54.08441744,298.8544142,86277143.75,57490555.06,-104302254
55,55.18103402,298.4289159,83981282.27,57489883.46,-106159169.4
56,56.28195506,298.0258787,81645466.82,57489211.64,-107965579.4
57,57.38689985,297.6442265,79270808.25,57488539.62,-109720624.7
58,58.49560659,297.282959,76858435.84,57487867.37,-111423470.3
59,59.60783075,296.9411467,74409496.86,57487194.92,-113073306
60,60.72334359,296.6179254,71925155.95,57486522.24,-114669346.9
61,61.84193079,296.3124924,69406594.58,57485849.36,-116210833.7
62,62.96339124,296.0241022,66855010.54,57485176.26,-117697032.8
63,64.08753587,295.7520623,64271617.29,57484502.94,-119127237.3
64,65.21418664,295.4957303,61657643.47,57483829.41,-120500766.6
65,66.34317561,295.2545101,59014332.22,57483155.67,-121816967.2
66,67.47434406,295.0278492,56342940.69,57482481.71,-123075212.9
67,68.60754172,294.8152363,53644739.34,57481807.53,-124274904.8
68,69.74262602,294.6161982,50921011.43,57481133.15,-125415472.2
69,70.87946142,294.4302979,48173052.34,57480458.54,-126496372.3
70,72.01791882,294.2571325,45402169,57479783.73,-127517090.8
71,73.15787497,294.0963312,42609679.22,57479108.69,-128477141.9
72,74.29921195,293.9475537,39796911.13,57478433.45,-129376068.7
73,75.44181667,293.8104885,36965202.49,57477757.98,-130213443.4
74,76.58558042,293.6848515,34115900.07,57477082.31,-130988867.5
75,77.73039844,293.5703848,31250359.01,57476406.42,-131701971.9
76,78.87616953,293.4668555,28369942.21,57475730.31,-132352417.1
77,80.02279566,293.3740546,25476019.62,57475053.99,-132939893.5
78,81.1701816,293.2917963,22569967.63,57474377.46,-133464121.5
79,82.31823462,293.2199167,19653168.41,57473700.71,-133924851.4
80,83.46686414,293.1582738,16727009.23,57473023.75,-134321863.8
81,84.61598145,293.1067463,13792881.85,57472346.57,-134654969.6
82,85.76549937,293.0652333,10852181.78,57471669.18,-134924010.1
83,86.915332,293.0336538,7906307.718,57470991.57,-135128857.1
84,88.06539444,293.0119465,4956660.779,57470313.75,-135269412.8
85,89.21560249,293.0000694,2004643.905,57469635.71,-135345610.2
86,90.36587241,292.9979997,-948338.836,57468957.46,-135357412.7
87,91.51612066,293.0057337,-3900882.91,57468279,-135304814.5
88,92.66626361,293.0232866,-6851583.984,57467600.32,-135187840.2
89,93.81621728,293.0506929,-9799038.599,57466921.42,-135006545.3
90,94.96589711,293.0880062,-12741844.83,57466242.32,-134761015.7
91,96.11521764,293.1352999,-15678602.96,57465562.99,-134451368
92,97.26409227,293.1926668,-18607916.15,57464883.45,-134077749
93,98.41243295,293.2602203,-21528391.08,57464203.7,-133640336.4
94,99.56014992,293.3380942,-24438638.63,57463523.74,-133139337.7
95,100.7071514,293.4264437,-27337274.55,57462843.55,-132574991.2
96,101.8533432,293.525446,-30222920.11,57462163.16,-131947564.8
97,102.9986285,293.6353009,-33094202.74,57461482.55,-131257356.9
98,104.1429076,293.7562319,-35949756.69,57460801.72,-130504695.3
99,105.286077,293.8884872,-38788223.7,57460120.68,-129689937.9
100,106.42803,294.0323403,-41608253.63,57459439.43,-128813471.8
101,107.5686551,294.1880922,-44408505.1,57458757.96,-127875713.8
102,108.7078365,294.3560718,-47187646.13,57458076.28,-126877109.5
