(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,24.77571955,339.2962476,133558882.3,57663270.06,-21751285.68
2,25.24262503,336.8111887,133050201.6,57663270.06,-24667618.48
3,25.75837658,334.4245501,132479942.8,57662654.06,-27563304.66
4,26.32009241,332.139509,131846670.5,57662037.85,-30445871.58
5,26.92488442,329.9576064,131150685.5,57661421.42,-33313948.16
6,27.56990551,327.8789684,130392318.8,57660804.77,-36166170.21
7,28.25238713,325.9025379,129571930.7,57660187.9,-39001181.07
8,28.9696677,324.0263017,128689911.3,57659570.82,-41817632.27
9,29.71921272,322.2475015,127746679.8,57658953.52,-44614184.15
10,30.49862769,320.5628236,126742684.6,57658336.01,-47389506.51
11,31.30566519,318.9685632,125678403.1,57657718.27,-50142279.26
12,32.13822715,317.4607637,124554341.1,57657100.32,-52871193.01
13,32.99436353,316.0353302,123371033.2,57656482.16,-55574949.72
14,33.87226823,314.6881218,122129041.8,57655863.77,-58252263.31
15,34.77027321,313.4150228,120828957.6,57655245.17,-60901860.28
16,35.68684129,312.2119975,119471398.6,57654626.36,-63522480.3
17,36.6205582,311.0751303,118057010.4,57654007.32,-66112876.81
18,37.57012431,310.0006539,116586465.4,57653388.07,-68671817.65
19,38.53434632,308.9849688,115060462.8,57652768.6,-71198085.57
20,39.51212903,308.0246542,113479728.3,57652148.92,-73690478.9
21,40.5024675,307.1164736,111845013.6,57651529.02,-76147812.05
22,41.50443954,306.2573764,110157095.8,57650908.9,-78568916.11
23,42.51719868,305.4444949,108416777.7,57650288.57,-80952639.4
24,43.53996759,304.6751405,106624886.7,57649668.01,-83297848.01
25,44.57203205,303.9467968,104782275.1,57649047.25,-85603426.35
26,45.61273529,303.2571125,102889818.9,57648426.26,-87868277.67
27,46.66147292,302.603893,100948418.1,57647805.06,-90091324.58
28,47.71768822,301.9850922,98958995.94,57647183.64,-92271509.58
29,48.78086784,301.3988035,96922498.41,57646562.01,-94407795.56
30,49.85053794,300.8432518,94839893.96,57645940.15,-96499166.27
31,50.92626063,300.3167847,92712172.96,57645318.08,-98544626.81
32,52.00763076,299.817865,90540347.27,57644695.8,-100543204.1
33,53.09427301,299.3450624,88325449.68,57644073.3,-102493947.5
34,54.18583923,298.8970467,86068533.51,57643450.58,-104395928.9
