(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,75.55536354,293.8786228,36692906.97,57663270.06,-130213584.5
2,76.69852187,293.7537317,33834834.42,57663270.06,-130985060
3,77.84273055,293.6400154,30969450.03,57662654.06,-131692001.2
4,78.98788812,293.537243,28089325.02,57662037.85,-132336288.2
5,80.13389627,293.4452076,25195829.2,57661421.42,-132917614.5
6,81.28065949,293.363725,22290338.74,57660804.77,-133435703.2
7,82.42808475,293.2926335,19374235.55,57660187.9,-133890307.8
8,83.57608113,293.2317928,16448906.55,57659570.82,-134281211.7
9,84.72455955,293.1810832,13515743.1,57658953.52,-134608228.8
10,85.87343247,293.1404058,10576140.25,57658336.01,-134871203.4
11,87.02261361,293.1096813,7631496.135,57657718.27,-135070010.1
12,88.17201762,293.0888502,4683211.303,57657100.32,-135204554.1
13,89.3215599,293.0778721,1732688.025,57656482.16,-135274771.1
14,90.47115622,293.076726,-1218670.353,57655863.77,-135280627.6
15,91.62072258,293.08541,-4169460.083,57655245.17,-135222120.5
16,92.77017481,293.1039411,-7118277.683,57654626.36,-135099277.4
17,93.91942842,293.1323556,-10063720.6,57654007.32,-134912156.5
18,95.06839827,293.1707091,-13004387.89,57653388.07,-134660846.6
19,96.2169983,293.2190767,-15938880.87,57652768.6,-134345466.8
20,97.3651413,293.2775534,-18865803.77,57652148.92,-133966167.1
21,98.51273855,293.3462544,-21783764.46,57651529.02,-133523127.5
22,99.65969959,293.4253158,-24691375.01,57650908.9,-133016558.6
23,100.8059319,293.5148949,-27587252.46,57650288.57,-132446701
24,101.9513406,293.6151711,-30470019.4,57649668.01,-131813825.5
25,103.0958279,293.7263467,-33338304.65,57649047.25,-131118233
26,104.2392933,293.8486475,-36190743.91,57648426.26,-130360254
27,105.3816325,293.9823243,-39025980.42,57647805.06,-129540248.9
28,106.5227376,294.1276535,-41842665.6,57647183.64,-128658607.3
29,107.6624962,294.2849387,-44639459.69,57646562.01,-127715748.4
30,108.8007915,294.4545117,-47415032.36,57645940.15,-126712120.5
31,109.9375014,294.6367347,-50168063.4,57645318.08,-125648200.6
32,111.0724978,294.8320011,-52897243.3,57644695.8,-124524494.5
33,112.2056468,295.0407382,-55601273.89,57644073.3,-123341536.5
34,113.3368074,295.2634086,-58278868.97,57643450.58,-122099889.1
35,114.4658309,295.5005126,-60928754.89,57642827.64,-120800142.5
36,115.5925607,295.7525908,-63549671.18,57642204.49,-119442914.8
37,116.716831,296.0202266,-66140371.15,57641581.12,-118028851.2
38,117.8384662,296.3040489,-68699622.47,57640957.53,-116558624.1
39,118.9572798,296.6047357,-71226207.78,57640333.73,-115032932.6
40,120.0730738,296.9230171,-73718925.23,57639709.71,-113452502.1
41,121.1856371,297.259679,-76176589.07,57639085.47,-111818084.2
42,122.2947445,297.6155675,-78598030.26,57638461.02,-110130455.9
43,123.4001555,297.9915931,-80982096.93,57637836.35,-108390419.9
44,124.5016128,298.3887351,-83327655.01,57637211.46,-106598803.4
45,125.5988404,298.8080473,-85633588.75,57636586.36,-104756458.5
46,126.6915424,299.2506628,-87898801.22,57635961.04,-102864261.2
47,127.7794004,299.7178006,-90122214.87,57635335.5,-100923111.3
48,128.862072,300.2107715,-92302772.02,57634709.75,-98933931.92
49,129.939188,300.7309851,-94439435.37,57634083.78,-96897668.98
50,131.0103499,301.2799566,-96531188.49,57633457.59,-94815290.8
51,132.0751272,301.859315,-98577036.32,57632831.19,-92687787.65
52,133.1330542,302.4708105,-100576005.6,57632204.57,-90516171.24
53,134.1836264,303.1163231,-102527145.4,57631577.73,-88301474.31
54,135.2262966,303.7978712,-104429527.5,57630950.68,-86044750.06
55,136.2604712,304.5176199,-106282247,57630323.41,-83747071.7
56,137.2855048,305.27789,-108084422.3,57629695.92,-81409531.91
57,138.300696,306.081166,-109835196.2,57629068.22,-79033242.35
58,139.3052813,306.9301037,-111533735.7,57628440.29,-76619333.09
59,140.2984293,307.8275373,-113179232.8,57627812.16,-74168952.13
60,141.2792341,308.7764841,-114770904.5,57627183.8,-71683264.8
61,142.2467088,309.7801476,-116307993.8,57626555.23,-69163453.22
62,143.1997776,310.841917,-117789769.2,57625926.44,-66610715.76
63,144.1372679,311.9653632,-119215525.7,57625297.44,-64026266.46
64,145.0579026,313.1542282,-120584585.2,57624668.22,-61411334.43
65,145.9602915,314.4124087,-121896296,57624038.78,-58767163.3
66,146.8429229,315.7439294,-123150034.2,57623409.13,-56095010.6
67,147.7041554,317.1529056,-124345203.2,57622779.26,-53396147.18
68,148.542211,318.6434921,-125481234.3,57622149.17,-50671856.59
69,149.3551682,320.2198152,-126557587,57621518.87,-47923434.49
70,150.1409577,321.8858851,-127573749.1,57620888.35,-45152188.01
71,150.8973603,323.6454868,-128529237,57620257.61,-42359435.16
72,151.6220086,325.5020461,-129423596.1,57619626.65,-39546504.18
73,152.3123924,327.4584695,-130256400.8,57618995.48,-36714732.88
74,152.9658706,329.5169598,-131027254.6,57618364.1,-33865468.09
75,153.5796898,331.6788071,-131735790.8,57617732.49,-31000064.91
76,154.1510105,333.9441644,-132381672,57617100.67,-28119886.18
77,154.6769431,336.3118137,-132964590.8,57616468.63,-25226301.71
78,155.1545934,338.7789401,-133484269.8,57615836.38,-22320687.74
79,155.5811172,341.3409294,-133940461.6,57615203.91,-19404426.22
80,155.9537841,343.991213,-134332948.8,57614571.22,-16478904.17
81,156.2700483,346.7211835,-134661544.6,57613938.32,-13545513.01
82,156.5276228,349.5202034,-134926092.5,57613305.2,-10605647.92
83,156.7245532,352.3757241,-135126466.3,57612671.86,-7660707.17
84,156.8592868,355.2735257,-135262570.6,57612038.31,-4712091.435
85,156.9307308,358.1980723,-135334340.3,57611404.54,-1761203.15
86,156.938295,1.132966283,-135341741,57610770.55,1190554.163
87,156.8819165,4.061470458,-135284769,57610136.35,4141776.563
88,156.7620614,6.967057852,-135163451.2,57609501.93,7091060.36
89,156.5797067,9.833944288,-134977845,57608867.29,10037002.78
90,156.3363006,12.64756195,-134728038.3,57608232.44,12978202.63
91,156.0337081,15.3949404,-134414149.9,57607597.37,15913260.97
92,155.6741437,18.06497419,-134036328.7,57606962.08,18840781.78
93,155.2600985,20.64857041,-133594754.2,57606326.58,21759372.61
94,154.7942656,23.13868219,-133089636.2,57605690.86,24667645.26
95,154.2794681,25.53024428,-132521214.6,57605054.92,27564216.43
96,153.7185934,27.8200324,-131889759.7,57604418.77,30447708.37
97,153.1145367,30.00647037,-131195571.4,57603782.4,33316749.57
98,152.4701527,32.08940744,-130438979.8,57603145.81,36169975.36
99,151.7882178,34.0698854,-129620344.3,57602509.01,39006028.6
100,151.0714015,35.94991036,-128740054.3,57601871.99,41823560.32
101,150.3222463,37.73223993,-127798528,57601234.76,44621230.34
102,149.5431539,39.4201923,-126796213.2,57600597.3,47397707.94
103,148.736379,41.01748041,-125733586.3,57599959.64,50151672.44
104,147.9040261,42.52807204,-124611152.4,57599321.75,52881813.9
105,147.0480512,43.95607467,-123429445.2,57598683.65,55586833.69
106,146.1702659,45.30564316,-122189026.6,57598045.33,58265445.12
107,145.2723433,46.58090747,-120890486.2,57597406.79,60916374.06
108,144.3558248,47.7859177,-119534441.6,57596768.04,63538359.55
109,143.4221287,48.92460356,-118121537.3,57596129.08,66130154.37
110,142.4725582,50.0007457,-116652445.3,57595489.89,68690525.67
111,141.5083097,51.01795667,-115127864.1,57594850.49,71218255.55
112,140.5304811,51.9796694,-113548518.5,57594210.87,73712141.6
113,139.5400797,52.88913156,-111915159.6,57593571.04,76170997.54
114,138.53803,53.74940448,-110228564.1,57592930.99,78593653.72
115,137.5251802,54.56336532,-108489533.8,57592290.72,80978957.72
116,136.5023093,55.33371175,-106698895.7,57591650.24,83325774.85
117,135.470133,56.06296827,-104857501.4,57591009.54,85632988.76
118,134.4293092,56.75349371,-102966226.4,57590368.62,87899501.92
119,133.3804435,57.40748942,-101025970.1,57589727.49,90124236.14
120,132.3240936,58.02700779,-99037655.15,57589086.14,92306133.1
121,131.2607736,58.61396092,-97002227.06,57588444.57,94444154.87
122,130.1909581,59.17012916,-94920653.75,57587802.79,96537284.37
123,129.1150855,59.69716947,-92793925.11,57587160.79,98584525.87
124,128.0335617,60.19662352,-90623052.5,57586518.57,100584905.5
125,126.9467623,60.6699253,-88409068.28,57585876.14,102537471.5
126,125.855036,61.1184085,-86153025.31,57585233.49,104441295.1
127,124.7587065,61.54331331,-83855996.48,57584590.63,106295470.6
128,123.6580748,61.94579285,-81519074.15,57583947.54,108099115.9
129,122.5534213,62.32691926,-79143369.69,57583304.25,109851372.9
130,121.4450076,62.68768919,-76730012.9,57582660.73,111551407.9
131,120.333078,63.0290291,-74280151.5,57582017,113198412.3
132,119.2178611,63.35179997,-71794950.56,57581373.05,114791602.3
133,118.0995711,63.65680184,-69275592,57580728.89,116330220.1
134,116.9784089,63.94477786,-66723273.96,57580084.51,117813533.6
