(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,99.86451267,66.55385782,-25200763.93,57663270.06,133000244
2,98.71775762,66.63532897,-22286328.78,57663270.06,133519686.8
3,97.57034061,66.70640889,-19370234.13,57662654.06,133974203.6
4,96.42235257,66.76723791,-16444915.61,57662037.85,134365019.9
5,95.27388256,66.81793549,-13511764.54,57661421.42,134691949.8
6,94.12501815,66.85860073,-10572175.99,57660804.77,134954837.3
7,92.97584562,66.88931281,-7627548.079,57660187.9,135153557.3
8,91.82645031,66.91013128,-4679281.344,57659570.82,135288015
9,90.67691685,66.92109637,-1728778.049,57658953.52,135358146.1
10,89.52732945,66.92222912,1222558.468,57658336.01,135363917.2
11,88.37777215,66.91353148,4173324.472,57657718.27,135305325.2
12,87.22832909,66.89498631,7122116.49,57657100.32,135182397.7
13,86.07908479,66.86655733,10067531.99,57656482.16,134995193
14,84.93012439,66.82818895,13008170.02,57655863.77,134743799.8
15,83.78153395,66.77980601,15942631.93,57655245.17,134428337.6
16,82.63340072,66.72131351,18869521.96,57654626.36,134048956
17,81.48581339,66.65259616,21787447.99,57654007.32,133605835.3
18,80.33886244,66.57351791,24695022.13,57653388.07,133099186.1
19,79.19264042,66.48392136,27590861.41,57652768.6,132529249
20,78.04724225,66.38362706,30473588.44,57652148.92,131896295
21,76.90276558,66.27243276,33341832.07,57651529.02,131200624.7
22,75.75931113,66.1501125,36194228.02,57650908.9,130442568.9
23,74.61698307,66.01641558,39029419.55,57650288.57,129622487.9
24,73.47588939,65.87106552,41846058.1,57649668.01,128740771.5
25,72.33614237,65.71375873,44642803.92,57649047.25,127797838.8
26,71.19785898,65.54416318,47418326.72,57648426.26,126794138.2
27,70.06116137,65.36191686,50171306.32,57647805.06,125730146.6
28,68.92617743,65.16662611,52900433.21,57647183.64,124606370.1
29,67.79304129,64.95786374,55604409.27,57646562.01,123423342.9
30,66.66189396,64.73516707,58281948.31,57645940.15,122181627.4
31,65.53288398,64.49803566,60931776.71,57645318.08,120881813.9
32,64.40616813,64.2459289,63552634.04,57644695.8,119524520.6
33,63.2819122,63.97826339,66143273.62,57644073.3,118110392.8
34,62.16029183,63.69441003,68702463.17,57643450.58,116640102.8
35,61.04149344,63.3936909,71228985.33,57642827.64,115114349.8
36,59.92571521,63.07537583,73721638.3,57642204.49,113533859.2
37,58.81316823,62.73867869,76179236.37,57641581.12,111899382.5
38,57.70407765,62.38275337,78600610.51,57640957.53,110211697
