(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,80.13548733,293.4461422,25200763.93,57663270.06,-132915915.7
2,81.28224239,293.364671,22286328.78,57663270.06,-133435358.4
3,82.42965939,293.2935911,19370234.13,57662654.06,-133889875.2
4,83.57764744,293.2327621,16444915.61,57662037.85,-134280691.6
5,84.72611744,293.1820645,13511764.54,57661421.42,-134607621.4
6,85.87498185,293.1413993,10572175.99,57660804.77,-134870509
7,87.02415438,293.1106872,7627548.079,57660187.9,-135069229
8,88.17354969,293.0898687,4679281.344,57659570.82,-135203686.6
9,89.32308315,293.0789036,1728778.049,57658953.52,-135273817.8
10,90.47267055,293.0777709,-1222558.468,57658336.01,-135279588.9
11,91.62222785,293.0864685,-4173324.472,57657718.27,-135220996.8
12,92.77167091,293.1050137,-7122116.49,57657100.32,-135098069.4
13,93.92091521,293.1334427,-10067531.99,57656482.16,-134910864.6
14,95.06987561,293.1718111,-13008170.02,57655863.77,-134659471.5
15,96.21846605,293.220194,-15942631.93,57655245.17,-134344009.2
16,97.36659928,293.2786865,-18869521.96,57654626.36,-133964627.7
17,98.51418661,293.3474038,-21787447.99,57654007.32,-133521507
18,99.66113756,293.4264821,-24695022.13,57653388.07,-133014857.8
19,100.8073596,293.5160786,-27590861.41,57652768.6,-132444920.7
20,101.9527578,293.6163729,-30473588.44,57652148.92,-131811966.6
21,103.0972344,293.7275672,-33341832.07,57651529.02,-131116296.4
22,104.2406889,293.8498875,-36194228.02,57650908.9,-130358240.6
23,105.3830169,293.9835844,-39029419.55,57650288.57,-129538159.6
24,106.5241106,294.1289345,-41846058.1,57649668.01,-128656443.2
25,107.6638576,294.2862413,-44642803.92,57649047.25,-127713510.5
26,108.802141,294.4558368,-47418326.72,57648426.26,-126709809.8
27,109.9388386,294.6380831,-50171306.32,57647805.06,-125645818.3
28,111.0738226,294.8333739,-52900433.21,57647183.64,-124522041.8
29,112.2069587,295.0421363,-55604409.27,57646562.01,-123339014.5
30,113.338106,295.2648329,-58281948.31,57645940.15,-122097299
31,114.467116,295.5019643,-60931776.71,57645318.08,-120797485.6
32,115.5938319,295.7540711,-63552634.04,57644695.8,-119440192.3
33,116.7180878,296.0217366,-66143273.62,57644073.3,-118026064.5
34,117.8397082,296.30559,-68702463.17,57643450.58,-116555774.5
35,118.9585066,296.6063091,-71228985.33,57642827.64,-115030021.4
36,120.0742848,296.9246242,-73721638.3,57642204.49,-113449530.8
37,121.1868318,297.2613213,-76179236.37,57641581.12,-111815054.2
38,122.2959224,297.6172466,-78600610.51,57640957.53,-110127368.7
39,123.401316,297.9933106,-80984608.9,57640333.73,-108387276.9
40,124.5027552,298.3904928,-83330097.49,57639709.71,-106595606.2
41,125.5999641,298.8098469,-85635960.57,57639085.47,-104753208.5
42,126.6926466,299.2525062,-87901101.24,57638461.02,-102860960.1
43,127.7804845,299.7196899,-90124441.99,57637836.35,-100919760.6
44,128.863135,300.2127089,-92304925.17,57637211.46,-98930533.28
45,129.9402291,300.7329726,-94441513.52,57636586.36,-96894224.01
46,131.0113682,301.2819967,-96533190.64,57635961.04,-94811801.15
47,132.0761218,301.8614101,-98578961.51,57635335.5,-92684254.99
48,133.1340239,302.4729631,-100577852.9,57634709.75,-90512597.29
49,134.1845701,303.1185359,-102528914,57634083.78,-88297860.77
50,135.2272132,303.800147,-104431216.5,57633457.59,-86041098.67
51,136.2613593,304.5199617,-106283855.5,57632831.19,-83743384.21
52,137.2863631,305.2803007,-108085949.6,57632204.57,-81405810.1
53,138.301523,306.0836486,-109836641.6,57631577.73,-79029488
54,139.3060753,306.9326615,-111535098.5,57630950.68,-76615548.01
55,140.2991887,307.8301735,-113180512.3,57630323.41,-74165138.13
