(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,145.9440572,314.2946817,-121866355.1,57525182.4,-58917028.07
2,146.8285433,315.6226437,-123126904.1,57525182.4,-56237142.35
3,147.6917311,317.0279999,-124325199.3,57524521.96,-53538747.84
4,148.5318471,318.5149283,-125464366.1,57523861.31,-50814857.43
5,149.3469744,320.087584,-126543862.4,57523200.44,-48066766.56
6,150.1350477,321.7500137,-127563174.5,57522539.36,-45295782.24
7,150.8938509,323.5060461,-128521817.4,57521878.07,-42503222.32
8,151.6210185,325.3591595,-129419334.8,57521216.56,-39690414.97
9,152.3140408,327.3123221,-130255299.5,57520554.84,-36858697.95
10,152.9702755,329.3678071,-131029313.8,57519892.9,-34009418.05
11,153.5869655,331.526984,-131741009.3,57519230.74,-31143930.41
12,154.1612653,333.7900923,-132390047.1,57518568.37,-28263597.88
13,154.690276,336.1560062,-132976118.3,57517905.79,-25369790.38
14,155.1710909,338.6220052,-133498943.9,57517242.99,-22463884.24
15,155.6008498,341.1835673,-133958275,57516579.98,-19547261.56
16,155.9768028,343.8342096,-134353892.7,57515916.75,-16621309.54
17,156.2963812,346.5653974,-134685608.8,57515253.31,-13687419.82
18,156.5572722,349.3665466,-134953265.1,57514589.66,-10746987.82
19,156.7574938,352.2251384,-135156734.1,57513925.79,-7801412.075
20,156.895464,355.1269532,-135295918.8,57513261.7,-4852093.581
21,156.9700607,358.0564246,-135370752.6,57512597.4,-1900435.114
22,156.9806662,0.997092447,-135381199.8,57511932.88,1052159.428
23,156.9271915,3.932128319,-135327255,57511268.15,4004285.698
24,156.810081,6.844889688,-135208943.7,57510603.21,6954539.567
25,156.6302933,9.719459486,-135026321.9,57509938.05,9901517.787
26,156.3892637,12.54112752,-134779476.1,57509272.68,12843818.67
27,156.0888488,15.29677954,-134468523.6,57508607.09,15780042.73
28,155.7312599,17.97517217,-134093611.9,57507941.28,18708793.39
29,155.3189889,20.56708647,-133654919.2,57507275.27,21628677.59
30,154.8547336,23.06536567,-133152653.7,57506609.03,24538306.52
31,154.341325,25.46485319,-132587054.2,57505942.59,27436296.22
32,153.7816607,27.76225281,-131958389.3,57505275.92,30321268.25
33,153.1786475,29.95593518,-131266958,57504609.05,33191850.37
34,152.5351529,32.04571369,-130513088.6,57503941.96,36046677.18
35,151.8539664,34.03260935,-129697139.6,57503274.65,38884390.77
36,151.1377706,35.91862018,-128819498.8,57502607.13,41703641.35
37,150.3891206,37.70650595,-127880583.4,57501939.39,44503087.92
38,149.6104305,39.39959483,-126880839.6,57501271.44,47281398.88
39,148.803966,41.00161563,-125820742.8,57500603.28,50037252.7
40,147.9718421,42.51655598,-124700797,57499934.9,52769338.5
41,147.1160246,43.94854582,-123521534.5,57499266.31,55476356.71
42,146.2383336,45.30176386,-122283516,57498597.5,58157019.68
43,145.3404498,46.5803644,-120987330.1,57497928.47,60810052.29
44,144.4239218,47.78842171,-119633593,57497259.24,63434192.56
45,143.490174,48.92988898,-118222948.5,57496589.78,66028192.23
46,142.540515,50.00856933,-116756067.2,57495920.12,68590817.39
47,141.576146,51.02809656,-115233646.6,57495250.24,71120849.04
48,140.5981692,51.99192351,-113656410.5,57494580.14,73617083.67
49,139.6075956,52.90331636,-112025109,57493909.83,76078333.85
50,138.6053529,53.76535352,-110340517.7,57493239.3,78503428.78
51,137.5922921,54.58092788,-108603437.7,57492568.56,80891214.86
52,136.5691948,55.35275149,-106814694.8,57491897.61,83240556.23
53,135.5367787,56.08336202,-104975139.7,57491226.44,85550335.28
54,134.4957037,56.7751303,-103085647.2,57490555.06,87819453.26
55,133.4465769,57.43026856,-101147115.7,57489883.46,90046830.72
56,132.3899574,58.05083911,-99160467.12,57489211.64,92231408.08
57,131.3263606,58.63876303,-97126646.07,57488539.62,94372146.09
58,130.256262,59.19582884,-95046619.75,57487867.37,96468026.37
59,129.1801011,59.72370091,-92921377.3,57487194.92,98518051.86
