(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,81.48001561,66.64801292,21793291.56,57663270.06,133601072.3
2,80.33310495,66.56886709,24709624.97,57663270.06,133092395
3,79.18692395,66.47920067,27605311.82,57662654.06,132522139.7
4,78.04156759,66.37883406,30487879.49,57662037.85,131888870.8
5,76.89713357,66.26756488,33355956.89,57661421.42,131192889.2
6,75.75372264,66.14516702,36208179.84,57660804.77,130434525.9
7,74.61143904,66.01138966,39043191.68,57660187.9,129614141.2
8,73.4703908,65.86595614,41859643.92,57659570.82,128732125.1
9,72.33069026,65.70856271,44656196.92,57658953.52,127788896.9
10,71.19245445,65.53887719,47431520.47,57658336.01,126784905
11,70.05580559,65.35653737,50184294.48,57657718.27,125720626.7
12,68.92087162,65.16114942,52913209.56,57657100.32,124596568
13,67.78778675,64.95228595,55616967.67,57656482.16,123413263.3
14,66.65669208,64.72948406,58294282.74,57655863.77,122171275.1
15,65.52773623,64.4922431,60943881.25,57655245.17,120871194
16,64.40107606,64.24002223,63564502.88,57654626.36,119513638.1
17,63.27687745,63.97223781,66154901.07,57654007.32,118099252.9
18,62.15531614,63.68826049,68713843.64,57653388.07,116628711
19,61.03657866,63.38741207,71240113.37,57652768.6,115102711.4
20,59.92086332,63.06896209,73732508.58,57652148.92,113521979.9
21,58.80838131,62.73212413,76189843.66,57651529.02,111887268
22,57.69935792,62.37605177,78610949.73,57650908.9,110199353.1
23,56.59403386,61.99983419,80994675.08,57650288.57,108459037.8
24,55.49266671,61.60249152,83339885.81,57649668.01,106667149.7
25,54.39553254,61.18296967,85645466.34,57649047.25,104824540.8
26,53.30292762,60.74013486,87910319.9,57648426.26,102932087.3
27,52.21517043,60.27276768,90133369.11,57647805.06,100990689.1
28,51.13260376,59.77955683,92313556.47,57647183.64,99001269.52
29,50.05559703,59.25909225,94449844.86,57646562.01,96964774.51
30,48.98454898,58.70985804,96541218.04,57645940.15,94882172.54
31,47.91989042,58.13022476,98586681.1,57645318.08,92754453.97
32,46.86208748,57.51844157,100585261,57644695.8,90582630.64
33,45.81164503,56.87262787,102536007,57644073.3,88367735.37
34,44.76911051,56.19076478,104437991.1,57643450.58,86110821.46
35,43.73507815,55.47068654,106290308.4,57642827.64,83812962.2
36,42.71019358,54.71007195,108092077.7,57642204.49,81475250.37
37,41.69515886,53.90643603,109842441.9,57641581.12,79098797.7
38,40.69073798,53.05712242,111540568.3,57640957.53,76684734.36
39,39.69776288,52.15929671,113185649,57640333.73,74234208.4
40,38.7171399,51.20994137,114776901.3,57639709.71,71748385.23
41,37.74985674,50.20585292,116313568.2,57639085.47,69228447.04
42,36.79698988,49.14364221,117794918.6,57638461.02,66675592.26
