(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,44.58300162,303.949161,104768634,57663270.06,-85610990.06
2,45.62367562,303.2596986,102869936.5,57663270.06,-87882267.41
3,46.67238198,302.606684,100928234.1,57662654.06,-90104875.22
4,47.72856422,301.9880727,98938520.05,57662037.85,-92284614.63
5,48.79170921,301.4019597,96901740.48,57661421.42,-94420448.72
6,49.86134332,300.8465711,94818863.97,57660804.77,-96511361.48
7,50.9370288,300.3202559,92690881.02,57660187.9,-98556358.23
8,52.01836067,299.8214777,90518803.59,57659570.82,-100554466.1
9,53.10496372,299.3488074,88303664.61,57658953.52,-102504734.7
10,54.19648991,298.9009158,86046517.52,57658336.01,-104406236.1
11,55.29261597,298.4765667,83748435.72,57657718.27,-106258065.7
12,56.39304119,298.0746105,81410512.08,57657100.32,-108059342.7
13,57.4974855,297.6939787,79033858.45,57656482.16,-109809210
14,58.60568763,297.3336775,76619605.09,57655863.77,-111506835.2
15,59.71740348,296.9927833,74168900.13,57655245.17,-113151410.6
16,60.83240469,296.6704377,71682909.07,57654626.36,-114742153.8
17,61.95047722,296.3658429,69162814.19,57654007.32,-116278308.1
18,63.07142017,296.0782581,66609813.99,57653388.07,-117759142.6
19,64.19504464,295.806995,64025122.62,57652768.6,-119183952.8
20,65.32117272,295.551415,61409969.32,57652148.92,-120552060.7
21,66.44963654,295.3109258,58765597.83,57651529.02,-121862815.4
22,67.5802774,295.0849784,56093265.76,57650908.9,-123115593.3
23,68.71294502,294.8730643,53394244.04,57650288.57,-124309798.4
24,69.8474968,294.6747133,50669816.33,57649668.01,-125444862.3
25,70.98379713,294.4894911,47921278.33,57649047.25,-126520245.1
26,72.12171682,294.3169974,45149937.23,57648426.26,-127535434.9
27,73.26113249,294.1568637,42357111.09,57647805.06,-128489948.8
28,74.40192606,294.008752,39544128.16,57647183.64,-129383332.4
29,75.5439843,293.8723528,36712326.32,57646562.01,-130215160.7
30,76.68719829,293.747384,33863052.37,57645940.15,-130985037.8
31,77.83146306,293.6335898,30997661.45,57645318.08,-131692597.2
32,78.97667719,293.530739,28117516.36,57644695.8,-132337502.2
33,80.12274239,293.4386245,25223986.93,57644073.3,-132919445.9
34,81.26956318,293.357062,22318449.34,57643450.58,-133438151.1
35,82.41704654,293.2858896,19402285.52,57642827.64,-133893371
36,83.56510159,293.2249667,16476882.43,57642204.49,-134284888.7
37,84.71363929,293.1741735,13543631.45,57641581.12,-134612517.9
38,85.86257212,293.1334109,10603927.69,57640957.53,-134876102.4
39,87.01181384,293.1025995,7659169.322,57640333.73,-135075516.7
40,88.16127914,293.0816795,4710756.953,57639709.71,-135210665.7
41,89.31088346,293.0706104,1760092.916,57639085.47,-135281484.7
42,90.46054263,293.069371,-1191419.378,57638461.02,-135287940
43,91.61017265,293.0779592,-4142376.104,57637836.35,-135230028.2
44,92.75968945,293.0963919,-7091373.701,57637211.46,-135107776.5
45,93.90900856,293.1247051,-10037009.53,57636586.36,-134921243
46,95.0580449,293.1629543,-12977882.55,57635961.04,-134670516
47,96.20671248,293.2112143,-15912593.98,57635335.5,-134355714.6
48,97.35492412,293.2695801,-18839747.96,57634709.75,-133976988.3
49,98.50259119,293.3381665,-21757952.22,57634083.78,-133534516.9
50,99.6496233,293.4171094,-24665818.75,57633457.59,-133028510.7
