(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,131.2064897,58.59751863,-96904797.43,57663270.06,94500566.28
2,130.1368616,59.15288006,-94815370.25,57663270.06,96597718.43
3,129.0611822,59.67917002,-92687343.72,57662654.06,98642638.12
4,127.9798567,60.17792465,-90515224.41,57662037.85,100640668.1
5,126.8932601,60.65057291,-88300045.28,57661421.42,102590857.7
6,125.8017405,61.0984439,-86042859.77,57660804.77,104492279.4
7,124.7056212,61.52277363,-83744741.3,57660187.9,106344028.4
8,123.6052029,61.92471145,-81406782.77,57659570.82,108145224
9,122.5007655,62.305326,-79030096.04,57658953.52,109895009.2
10,121.3925704,62.66561081,-76615811.38,57658336.01,111592551.6
11,120.2808617,63.00648942,-74165076.96,57657718.27,113237043.6
12,119.1658677,63.32882018,-71679058.27,57657100.32,114827702.7
13,118.0478024,63.6334007,-69158937.6,57656482.16,116363772.4
14,116.9268668,63.9209719,-66605913.48,57655863.77,117844521.6
15,115.8032497,64.19222181,-64021200.06,57655245.17,119269246.1
16,114.6771291,64.44778899,-61406026.6,57654626.36,120637267.8
17,113.5486728,64.68826577,-58761636.83,57654007.32,121947935.9
18,112.4180394,64.91420114,-56089288.38,57653388.07,123200626.9
19,111.2853794,65.12610345,-53390252.21,57652768.6,124394744.6
20,110.1508353,65.32444285,-50665811.95,57652148.92,125529720.9
21,109.0145427,65.50965359,-47917263.33,57651529.02,126605015.8
22,107.8766307,65.68213603,-45145913.54,57650908.9,127620117.5
23,106.7372229,65.84225853,-42353080.63,57650288.57,128574543.2
24,105.5964372,65.99035917,-39540092.88,57649668.01,129467838.4
25,104.4543869,66.12674729,-36708288.15,57649047.25,130299578.3
26,103.3111809,66.25170491,-33859013.25,57648426.26,131069366.8
27,102.1669241,66.36548799,-30993623.32,57647805.06,131776837.8
28,101.0217181,66.46832756,-28113481.16,57647183.64,132421654.3
29,99.87566111,66.56043079,-25219956.59,57646562.01,133003509.6
30,98.72884859,66.64198184,-22314425.81,57645940.15,133522126.6
31,97.58137356,66.7131427,-19398270.71,57645318.08,133977258.4
32,96.43332693,66.77405389,-16472878.29,57644695.8,134368688.3
33,95.28479774,66.82483504,-13539639.89,57644073.3,134696229.9
34,94.1358735,66.86558545,-10599950.62,57643450.58,134959727.1
35,92.98664048,66.89638445,-7655208.665,57642827.64,135159054.4
36,91.83718396,66.91729179,-4706814.604,57642204.49,135294116.8
37,90.68758854,66.92834786,-1756170.768,57641581.12,135364849.7
38,89.53793839,66.92957389,1195319.442,57640957.53,135371219.3
39,88.3883175,66.92097199,4146252.213,57640333.73,135313222.3
40,87.23880996,66.90252523,7095223.994,57639709.71,135190886
41,86.08950024,66.87419749,10040832.16,57639085.47,135004268.4
42,84.94047344,66.83593338,12981675.68,57638461.02,134753458
43,83.79181555,66.78765792,15916355.79,57637836.35,134438573.8
44,82.64361375,66.72927633,18843476.65,57637211.46,134059765.4
45,81.49595669,66.6606735,21761645.99,57636586.36,133617212.7
46,80.34893478,66.58171361,24669475.83,57635961.04,133111126
47,79.20264048,66.49223946,27565583.07,57635335.5,132541745.7
48,78.05716866,66.39207186,30448590.2,57634709.75,131909342.3
49,76.91261687,66.28100876,33317125.92,57634083.78,131214216.5
50,75.76908576,66.15882445,36169825.82,57633457.59,130456698.7
51,74.62667941,66.02526852,39005333.01,57632831.19,129637148.8
52,73.48550572,65.88006473,41822298.78,57632204.57,128755956.5
53,72.34567687,65.72290978,44619383.22,57631577.73,127813540.7
54,71.20730971,65.55347194,47395255.89,57630950.68,126810349.2
