(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,99.94706263,66.60640482,-25408810.84,57525182.4,133015797.6
2,98.79984698,66.6884542,-22493985.67,57525182.4,133539787.6
3,97.65196559,66.76012134,-19577394.89,57524521.96,133998854.7
4,96.50350913,66.82154793,-16651480.54,57523861.31,134394209.2
5,95.35456643,66.87285476,-13717634.25,57523200.44,134725662.9
6,94.20522475,66.91414224,-10777251.41,57522539.36,134993057.9
7,93.05557011,66.94549084,-7831730.543,57521878.07,135196266.8
8,91.90568753,66.96696143,-4882472.616,57521216.56,135335192.5
9,90.75566131,66.97859552,-1930880.376,57520554.84,135409768.8
10,89.60557532,66.98041546,1021642.314,57519892.9,135419959.9
11,88.45551325,66.97242452,3973691.14,57519230.74,135365760.8
12,87.30555886,66.9546069,6923862.01,57518568.37,135247196.9
13,86.15579627,66.92692769,9870751.716,57517905.79,135064324.3
14,85.00631021,66.88933266,12812958.61,57517242.99,134817229.8
15,83.85718629,66.8417481,15749083.26,57516579.98,134506030.7
16,82.70851128,66.78408047,18677729.12,57515916.75,134130874.7
17,81.56037342,66.71621599,21597503.21,57515253.31,133691939.9
18,80.41286266,66.63802017,24507016.74,57514589.66,133189434.9
19,79.26607099,66.54933723,27404885.82,57513925.79,132623598.4
20,78.12009276,66.44998942,30289732.06,57513261.7,131994699.3
21,76.97502503,66.33977621,33160183.3,57512597.4,131303036.5
22,75.83096786,66.21847349,36014874.2,57511932.88,130548938.6
23,74.68802475,66.08583247,38852446.89,57511268.15,129732764.1
24,73.54630299,65.94157865,41671551.67,57510603.21,128854901
25,72.40591406,65.78541055,44470847.6,57509938.05,127915766.5
26,71.26697414,65.61699833,47249003.16,57509272.68,126915807
27,70.12960453,65.43598229,50004696.88,57508607.09,125855497.9
28,68.9939322,65.24197118,52736617.98,57507941.28,124735343.3
29,67.86009031,65.03454038,55443466.95,57507275.27,123555875.8
30,66.72821884,64.81322989,58123956.24,57506609.03,122317656
31,65.59846523,64.57754208,60776810.79,57505942.59,121021272.6
32,64.47098509,64.32693933,63400768.72,57505275.92,119667342.1
33,63.34594295,64.06084136,65994581.86,57504609.05,118256508.1
34,62.22351313,63.77862239,68557016.38,57503941.96,116789441.5
35,61.1038806,63.47960797,71086853.37,57503274.65,115266839.8
36,59.98724204,63.16307158,73582889.43,57502607.13,113689426.9
37,58.87380687,62.82823094,76043937.21,57501939.39,112057953
38,57.76379852,62.47424399,78468826.02,57501271.44,110373193.8
39,56.65745566,62.10020451,80856402.34,57500603.28,108635950.4
40,55.55503372,61.7051374,83205530.42,57499934.9,106847048.8
41,54.45680643,61.2879936,85515092.77,57499266.31,105007339.8
42,53.36306757,60.84764456,87783990.72,57498597.5,103117698
43,52.27413295,60.38287634,90011144.93,57497928.47,101179022.2
44,51.19034246,59.89238325,92195495.93,57497259.24,99192234.12
45,50.11206245,59.3747611,94336004.59,57496589.78,97158278.62
46,49.0396883,58.82849994,96431652.63,57495920.12,95078122.92
47,47.97364726,58.25197644,98481443.1,57495250.24,92952756.2
48,46.91440161,57.64344589,100484400.9,57494580.14,90783189.18
49,45.8624521,57.00103382,102439573,57493909.83,88570453.59
50,44.81834172,56.32272739,104346029.5,57493239.3,86315601.7
51,43.78265997,55.60636664,106202863.3,57492568.56,84019705.81
52,42.75604737,54.84963578,108009191,57491897.61,81683857.77
53,41.73920054,54.05005468,109764153.2,57491226.44,79309168.4
54,40.73287768,53.20497101,111466915.1,57490555.06,76896767.04
55,39.73790453,52.3115533,113116666.5,57489883.46,74447800.93
56,38.7551809,51.36678546,114712622.5,57489211.64,71963434.75
57,37.78568758,50.36746357,116254023.9,57488539.62,69444849.98
58,36.83049379,49.31019558,117740137.2,57487867.37,66893244.42
59,35.89076508,48.19140518,119170255.3,57487194.92,64309831.54
60,34.96777152,47.00734109,120543697.8,57486522.24,61695839.97
61,34.06289612,45.75409337,121859811.3,57485849.36,59052512.89
62,33.1776433,44.42761866,123117969.5,57485176.26,56381107.43
63,32.3136471,43.02377662,124317573.7,57484502.94,53682894.09
64,31.47267881,41.53838012,125458053.1,57483829.41,50959156.1
65,30.65665347,39.96726192,126538865.1,57483155.67,48211188.87
66,29.86763476,38.30636073,127559495.2,57482481.71,45440299.31
67,29.10783734,36.55182957,128519457.9,57481807.53,42647805.26
68,28.37962591,34.70016863,129418296.1,57481133.15,39835034.84
69,27.68550978,32.74838431,130255582.3,57480458.54,37003325.8
70,27.02813177,30.6941742,131030917.9,57479783.73,34154024.92
71,26.41025035,28.53613582,131743933.8,57479108.69,31288487.35
72,25.83471356,26.27399364,132394290.6,57478433.45,28408075.97
73,25.30442384,23.90883498,132981678.8,57477757.98,25514160.74
74,24.82229317,21.44334107,133505818.7,57477082.31,22608118.04
75,24.39118832,18.8819948,133966460.7,57476406.42,19691330.03
76,24.01386716,16.23124316,134363385.6,57475730.31,16765183.99
77,23.69290782,13.49959,134696404.1,57475053.99,13831071.66
78,23.43063374,10.69759601,134965357.7,57474377.46,10890388.56
79,23.22903867,7.837767133,135170118.2,57473700.71,7944533.36
80,23.08971658,4.934321546,135310587.8,57473023.75,4994907.175
81,23.01380167,2.002837851,135386699.6,57472346.57,2042912.935
82,23.00192362,359.0598011,135398417,57471669.18,-910045.3005
83,23.05418193,356.1220772,135345734.3,57470991.57,-3862563.011
84,23.17014183,353.2063563,135228676.1,57470313.75,-6813235.876
85,23.34885211,350.3286104,135047297.9,57469635.71,-9760660.45
86,23.58888318,347.5036091,134801685.7,57468957.46,-12703434.82
87,23.88838197,344.7445264,134491956,57468279,-15640159.3
88,24.24513888,342.0626636,134118256,57467600.32,-18569437.03
89,24.65666155,339.4672924,133680763,57466921.42,-21489874.74
90,25.12025039,336.9656157,133179684.8,57466242.32,-24400083.33
91,25.63307131,334.5628287,132615259.7,57465562.99,-27298678.55
92,26.1922224,332.2622579,131987755.6,57464883.45,-30184281.7
93,26.79479206,330.0655554,131297470.9,57464203.7,-33055520.22
94,27.43790761,327.9729231,130544733.5,57463523.74,-35911028.39
95,28.11877405,325.9833489,129729901.3,57462843.55,-38749447.98
96,28.83470329,324.0948386,128853361.6,57462163.16,-41569428.85
97,29.58313502,322.3046317,127915530.9,57461482.55,-44369629.67
98,30.36165015,320.609396,126916855.2,57460801.72,-47148718.46
99,31.16797816,319.0053964,125857809.1,57460120.68,-49905373.32
100,31.99999962,317.4886371,124738896.1,57459439.43,-52638282.99
101,32.85574494,316.0549788,123560648.1,57458757.96,-55346147.5
102,33.73339029,314.700233,122323625.4,57458076.28,-58027678.79
103,34.63125169,313.4202353,121028416,57457394.38,-60681601.33
104,35.54777766,312.2109015,119675635.7,57456712.27,-63306652.71
105,36.48154124,311.0682686,118265927.7,57456029.94,-65901584.23
106,37.43123155,309.9885241,116799962.3,57455347.4,-68465161.53
107,38.39564533,308.9680254,115278436.5,57454664.65,-70996165.16
108,39.37367865,308.0033114,113702073.8,57453981.68,-73493391.14
109,40.36431888,307.0911082,112071623.7,57453298.49,-75955651.56
110,41.3666371,306.2283302,110387861.4,57452615.09,-78381775.15
111,42.37978095,305.4120781,108651587.6,57451931.48,-80770607.79
112,43.40296798,304.6396337,106863627.9,57451247.65,-83121013.13
113,44.43547945,303.9084539,105024832.5,57450563.61,-85431873.06
114,45.47665472,303.216163,103136075.7,57449879.35,-87702088.29
115,46.525886,302.560544,101198255.8,57449194.88,-89930578.86
116,47.58261363,301.9395306,99212294.14,57448510.19,-92116284.64
117,48.64632172,301.3511979,97179135.18,57447825.29,-94258165.86
118,49.7165342,300.793754,95099745.73,57447140.18,-96355203.57
119,50.79281131,300.2655315,92975114.63,57446454.85,-98406400.17
120,51.87474624,299.7649791,90806252.24,57445769.31,-100410779.8
121,52.96196227,299.2906544,88594189.94,57445083.55,-102367389
122,54.05411005,298.8412156,86339979.69,57444397.57,-104275296.9
123,55.15086518,298.4154156,84044693.49,57443711.39,-106133595.7
124,56.25192603,298.0120947,81709422.88,57443024.99,-107941401.5
125,57.3570117,297.6301749,79335278.41,57442338.37,-109697854.1
126,58.46586026,297.2686543,76923389.16,57441651.54,-111402118
127,59.57822709,296.9266015,74474902.13,57440964.49,-113053382.2
128,60.69388334,296.6031509,71990981.75,57440277.23,-114650861.2
129,61.81261465,296.2974986,69472809.3,57439589.76,-116193794.8
130,62.93421982,296.0088977,66921582.38,57438902.07,-117681449.1
131,64.05850976,295.7366545,64338514.29,57438214.17,-119113116.2
132,65.18530641,295.4801256,61724833.49,57437526.05,-120488114.8
133,66.31444181,295.2387139,59081783,57436837.72,-121805790.8
134,67.44575725,295.0118662,56410619.82,57436149.17,-123065517.2
135,68.57910245,294.7990701,53712614.33,57435460.41,-124266694.5
136,69.71433486,294.5998517,50989049.68,57434771.44,-125408751.2
137,70.85131897,294.4137733,48241221.18,57434082.25,-126491143.9
138,71.98992572,294.2404313,45470435.69,57433392.84,-127513357.4
139,73.13003188,294.0794544,42678010.99,57432703.23,-128474905.2
140,74.27151958,293.9305015,39865275.15,57432013.39,-129375329.9
141,75.41427579,293.7932606,37033565.93,57431323.35,-130214202.8
142,76.55819184,293.6674471,34184230.1,57430633.08,-130991124.7
143,77.70316304,293.5528026,31318622.84,57429942.61,-131705725.8
144,78.84908826,293.4490936,28438107.04,57429251.92,-132357665.9
145,79.99586952,293.3561108,25544052.72,57428561.01,-132946634.7
146,81.14341169,293.2736677,22637836.33,57427869.89,-133472351.8
147,82.29162211,293.2016002,19720840.12,57427178.56,-133934566.8
148,83.44041029,293.1397657,16794451.46,57426487.01,-134333059.6
149,84.5896876,293.0880425,13860062.21,57425795.25,-134667640.5
150,85.73936697,293.0463293,10919068.03,57425103.27,-134938150
151,86.88936258,293.0145447,7972867.72,57424411.08,-135144459.1
152,88.03958964,292.992627,5022862.583,57423718.68,-135286469.5
153,89.18996408,292.9805337,2070455.723,57423026.06,-135364113.3
154,90.34040226,292.9782416,-882948.6033,57422333.22,-135377353.4
155,91.49082075,292.9857465,-3835945.659,57421640.17,-135326183.1
156,92.64113607,293.0030633,-6787130.894,57420946.91,-135210626.6
157,93.79126437,293.030226,-9735100.615,57420253.43,-135030738.4
158,94.94112121,293.0672878,-12678452.65,57419559.74,-134786603.9
159,96.09062131,293.1143215,-15615787.03,57418865.83,-134478338.9
160,97.23967819,293.1714197,-18545706.61,57418171.71,-134106089.8
161,98.388204,293.2386949,-21466817.8,57417477.38,-133670033.3
162,99.53610913,293.3162807,-24377731.18,57416782.83,-133170376.6
163,100.683302,293.4043317,-27277062.18,57416088.06,-132607357.1
164,101.8296886,293.5030245,-30163431.71,57415393.08,-131981242.2
165,102.9751723,293.6125584,-33035466.87,57414697.89,-131292329.5
166,104.1196536,293.7331563,-35891801.56,57414002.48,-130540946.4
167,105.2630293,293.8650656,-38731077.13,57413306.86,-129727450
168,106.4051928,294.0085595,-41551943.05,57412611.03,-128852227
169,107.546033,294.1639379,-44353057.54,57411914.98,-127915693.3
170,108.6854344,294.3315293,-47133088.21,57411218.71,-126918294.3
171,109.8232762,294.5116916,-49890712.68,57410522.23,-125860503.9
172,110.9594322,294.7048146,-52624619.25,57409825.54,-124742825
173,112.0937697,294.911321,-55333507.45,57409128.63,-123565789.1
174,113.2261497,295.131669,-58016088.75,57408431.51,-122329955.6
175,114.3564253,295.3663542,-60671087.09,57407734.17,-121035912.2
176,115.4844419,295.6159123,-63297239.55,57407036.62,-119684274
177,116.6100357,295.8809213,-65893296.92,57406338.86,-118275683.8
178,117.7330333,296.1620048,-68458024.28,57405640.88,-116810811.2
179,118.8532509,296.4598347,-70990201.63,57404942.68,-115290352.7
180,119.9704927,296.7751351,-73488624.44,57404244.28,-113715031.3
181,121.0845505,297.1086856,-75952104.21,57403545.65,-112085596
182,122.1952021,297.4613255,-78379469.08,57402846.82,-110402821.6
183,123.3022101,297.833958,-80769564.35,57402147.77,-108667508.2
184,124.4053205,298.2275552,-83121253.05,57401448.5,-106880481
185,125.504261,298.6431629,-85433416.46,57400749.02,-105042589.8
186,126.5987396,299.0819064,-87704954.67,57400049.33,-103154708.4
187,127.6884421,299.544996,-89934787.07,57399349.42,-101217734.7
188,128.7730304,300.0337339,-92121852.89,57398649.29,-99232589.62
189,129.8521403,300.5495205,-94265111.72,57397948.96,-97200217.23
