(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,113.6297589,64.73106091,-58959073.68,57525182.4,121908576.6
2,112.4987248,64.95754167,-56279186.73,57525182.4,123169123
3,111.3656621,65.16997818,-53580791.06,57524521.96,124367415.6
4,110.2307133,65.36884282,-50856899.54,57523861.31,125506579.8
5,109.0940141,65.55457188,-48108807.62,57523200.44,126586073.4
6,107.9556936,65.72756764,-45337822.3,57522539.36,127605382.8
7,106.8158749,65.88820028,-42545261.46,57521878.07,128564022.9
8,105.6746762,66.03680958,-39732453.23,57521216.56,129461537.6
9,104.5322105,66.1737065,-36900735.4,57520554.84,130297499.6
10,103.3885866,66.29917458,-34051454.75,57519892.9,131071511.1
11,102.2439093,66.41347126,-31185966.41,57519230.74,131783203.8
12,101.0982798,66.51682898,-28305633.25,57518568.37,132432238.8
13,99.95179632,66.60945624,-25411825.18,57517905.79,133018307.2
14,98.80455407,66.69153853,-22505918.53,57517242.99,133541130
15,97.65664586,66.76323912,-19589295.41,57516579.98,134000458.2
16,96.50816236,66.82469976,-16663343.01,57515916.75,134396073.1
17,95.35919238,66.87604132,-13729452.96,57515253.31,134727786.3
18,94.20982316,66.91736429,-10789020.7,57514589.66,134995439.8
19,93.0601407,66.94874921,-7843444.755,57513925.79,135198905.9
20,91.91023,66.97025703,-4894126.125,57513261.7,135338087.7
21,90.76017536,66.98192933,-1942467.586,57512597.4,135412918.7
22,89.61006062,66.98378854,1010126.966,57511932.88,135423362.9
23,88.45996944,66.975838,3962253.184,57511268.15,135369415.3
24,87.30998557,66.95806199,6912506.938,57510603.21,135251101.1
25,86.1601931,66.93042567,9859484.981,57509938.05,135068476.4
26,85.01067674,66.8928749,12801785.62,57509272.68,134821627.8
27,83.86152208,66.84533605,15738009.38,57508607.09,134510672.5
28,82.71281585,66.78771566,18666759.67,57507941.28,134135757.9
29,81.56464627,66.71990003,21586643.45,57507275.27,133697062.3
30,80.41710325,66.64175478,24496271.89,57506609.03,133194794
31,79.27027876,66.5531242,27394261.04,57505942.59,132629191.7
32,78.12426713,66.45383065,30279232.45,57505275.92,132000524.1
33,76.97916535,66.3436737,33149813.9,57504609.05,131309089.9
34,75.83507347,66.22242934,36004639.98,57503941.96,130555217.7
35,74.69209494,66.08984889,38842352.78,57503274.65,129739266
36,73.550337,65.94565797,41661602.51,57502607.13,128861622.4
37,72.40991112,65.78955521,44461048.16,57501939.39,127922704.3
38,71.2709334,65.6212109,47239358.15,57501271.44,126922957.8
39,70.1335251,65.44026548,49995210.94,57500603.28,125862858.4
40,68.99781314,65.24632784,52727295.65,57499934.9,124742909.9
41,67.86393062,65.03897349,55434312.71,57499266.31,123563644.7
42,66.73201747,64.81774259,58114974.48,57498597.5,122325623.6
43,65.60222106,64.58213768,60768005.83,57497928.47,121029435.1
44,64.47469693,64.33162131,63392144.78,57497259.24,119675695.5
45,63.34960955,64.06561338,65986143.08,57496589.78,118265048.5
46,62.22713314,63.78348829,68548766.81,57495920.12,116798164.7
47,61.10745261,63.48457179,71078796.97,57495250.24,115275741.6
48,59.99076454,63.16813758,73575030.07,57494580.14,113698503.1
49,58.87727828,62.8334036,76036278.66,57493909.83,112067199.2
50,57.76721712,62.47952802,78461371.96,57493239.3,110382605.6
51,56.66081965,62.10560485,80849156.35,57492568.56,108645523.2
52,55.55834117,61.71065927,83198495.97,57491897.61,106856778
53,54.46005529,61.29364246,85508273.24,57491226.44,105017220.7
