(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,48.69915519,301.3701648,97084131.5,57525182.4,-94309657.54
2,49.76915235,300.8134592,94996992.82,57525182.4,-96410758.05
3,50.84520953,300.2859214,92871169.6,57524521.96,-98459689.48
4,51.92692056,299.7860056,90701165.01,57523861.31,-100461778.4
5,53.01390927,299.3122741,88488010.99,57523200.44,-102416072.4
6,54.10582677,298.8633898,86232760.02,57522539.36,-104321641.7
7,55.20234907,298.4381095,83936484.6,57521878.07,-106177579.8
8,56.30317485,298.0352773,81600276.73,57521216.56,-107983003.7
9,57.40802353,297.6538185,79225247.44,57520554.84,-109737054.5
10,58.51663339,297.2927341,76812526.2,57519892.9,-111438897.7
11,59.62875999,296.9510957,74363260.43,57519230.74,-113087723.7
12,60.74417467,296.6280403,71878614.93,57518568.37,-114682747.9
13,61.86266317,296.3227661,69359771.34,57517905.79,-116223211.5
14,62.98402439,296.0345284,66807927.55,57517242.99,-117708381.7
15,64.1080693,295.7626357,64224297.18,57516579.98,-119137551.7
16,65.2346199,295.5064461,61610108.95,57515916.75,-120510041.6
17,66.36350826,295.2653643,58966606.13,57515253.31,-121825198.4
18,67.49457565,295.0388386,56295045.94,57514589.66,-123082396.2
19,68.6276718,294.8263581,53596698.94,57513925.79,-124281036.9
20,69.76265413,294.6274501,50872848.44,57513261.7,-125420550.2
21,70.8993871,294.4416784,48124789.9,57512597.4,-126500393.7
22,72.03774158,294.2686403,45353830.27,57511932.88,-127520053.7
23,73.17759429,294.1079656,42561287.43,57511268.15,-128479044.8
24,74.3188273,293.9593143,39748489.51,57510603.21,-129376910.8
25,75.46132747,293.8223754,36916774.29,57509938.05,-130213224.3
26,76.60498606,293.6968652,34067488.55,57509272.68,-130987587.3
27,77.74969827,293.5825261,31201987.42,57508607.09,-131699631.2
28,78.89536286,293.4791256,28321633.77,57507941.28,-132349017.1
29,80.04188173,293.3864551,25427797.53,57507275.27,-132935435.8
30,81.18915962,293.3043289,22521855.04,57506609.03,-133458608.2
31,82.33710374,293.2325837,19605188.43,57505942.59,-133918285.2
32,83.48562346,293.1710776,16679184.9,57505275.92,-134314247.9
33,84.63463,293.1196897,13745236.12,57504609.05,-134646307.6
34,85.78403611,293.0783194,10804737.55,57503941.96,-134914306.2
35,86.93375582,293.046886,7859087.745,57503274.65,-135118116
36,88.08370417,293.0253285,4909687.746,57502607.13,-135257639.7
37,89.23379687,293.0136052,1957940.365,57501939.39,-135332810.7
38,90.38395012,293.0116936,-994750.4592,57501271.44,-135343593
39,91.53408028,293.0195902,-3946980.332,57500603.28,-135289981.1
40,92.68410363,293.0373106,-6897345.074,57499934.9,-135172000.4
41,93.8339361,293.0648897,-9844441.385,57499266.31,-134989706.7
42,94.98349304,293.1023814,-12786867.52,57498597.5,-134743186.4
43,96.13268887,293.1498592,-15723223.93,57497928.47,-134432556.5
44,97.28143689,293.2074165,-18652113.97,57497259.24,-134057964.4
45,98.42964894,293.2751669,-21572144.54,57496589.78,-133619588.1
46,99.57723514,293.3532446,-24481926.73,57495920.12,-133117635.9
47,100.7241036,293.4418052,-27380076.51,57495250.24,-132552346.1
48,101.8701599,293.5410263,-30265215.37,57494580.14,-131923987.5
49,103.0153073,293.6511081,-33135970.99,57493909.83,-131232858.5
50,104.1594456,293.7722745,-35990977.89,57493239.3,-130479287.7
51,105.3024716,293.904774,-38828878.06,57492568.56,-129663633.3
52,106.4442779,294.0488809,-41648321.64,57491897.61,-128786282.9
53,107.5847533,294.2048964,-44447967.52,57491226.44,-127847653.5
54,108.7237816,294.37315,-47226484.01,57490555.06,-126848191.5
55,109.8612417,294.554001,-49982549.48,57489883.46,-125788371.8
56,110.9970067,294.7478405,-52714852.95,57489211.64,-124668698.3
57,112.1309435,294.9550927,-55422094.75,57488539.62,-123489703.3
58,113.2629125,295.1762173,-58102987.12,57487867.37,-122251947.4
59,114.3927662,295.4117114,-60756254.83,57487194.92,-120956018.9
60,115.5203491,295.6621124,-63380635.77,57486522.24,-119602534.2
61,116.6454971,295.928,-65974881.59,57485849.36,-118192136.6
62,117.7680358,296.2099996,-68537758.25,57485176.26,-116725496.8
63,118.8877806,296.5087853,-71068046.62,57484502.94,-115203312.1
64,120.0045349,296.8250829,-73564543.09,57483829.41,-113626306.2
65,121.1180895,297.1596744,-76026060.08,57483155.67,-111995229.2
66,122.2282213,297.5134012,-78451426.69,57482481.71,-110310856.4
67,123.3346918,297.8871689,-80839489.16,57481807.53,-108573988.8
