(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,93.92537813,293.136695,-10069953.14,57663270.06,-134907921.2
2,95.07431025,293.175108,-13019523.12,57663270.06,-134655354.4
3,96.22287197,293.223537,-15953892,57662654.06,-134339644.4
4,97.370976,293.282077,-18880683.6,57662037.85,-133960017.2
5,98.51853363,293.3508434,-21798505.84,57661421.42,-133516653.2
6,99.66545435,293.4299723,-24705970.87,57660804.77,-133009762.8
7,100.8116456,293.5196213,-27601695.8,57660187.9,-132439587.1
8,101.9570124,293.6199698,-30484303.27,57659570.82,-131806397
9,103.101457,293.7312203,-33352422.2,57658953.52,-131110493.4
10,104.2448788,293.8535987,-36204688.38,57658336.01,-130352207
11,105.3871735,293.987356,-39039745.11,57657718.27,-129531898.3
12,106.5282331,294.1327686,-41856243.9,57657100.32,-128649957.2
13,107.6679453,294.2901404,-44652845.08,57656482.16,-127706803
14,108.8061929,294.4598034,-47428218.42,57655863.77,-126702884
15,109.942854,294.6421198,-50181043.81,57655245.17,-125638677.5
16,111.0778004,294.8374835,-52910011.82,57654626.36,-124514689.4
17,112.2108981,295.0463217,-55613824.4,57654007.32,-123331454.1
18,113.3420059,295.2690973,-58291195.45,57653388.07,-122089534.2
19,114.4709753,295.5063108,-60940851.42,57652768.6,-120789520.1
20,115.5976493,295.7585032,-63561531.96,57652148.92,-119432029.9
21,116.7218623,296.0262579,-66151990.49,57651529.02,-118017709.1
22,117.8434383,296.3102042,-68710994.79,57650908.9,-116547230.3
23,118.962191,296.6110203,-71237327.63,57650288.57,-115021292.4
24,120.077922,296.9294365,-73729787.27,57649668.01,-113440621.2
25,121.1904203,297.2662393,-76187188.1,57649047.25,-111805968.2
26,122.2994604,297.6222749,-78608361.18,57648426.26,-110118110.8
27,123.4048019,297.9984541,-80992154.79,57647805.06,-108377851.4
28,124.506187,298.3957566,-83337434.99,57647183.64,-106586017.7
29,125.6033399,298.8152365,-85643086.16,57646562.01,-104743461.7
30,126.6959642,299.2580275,-87908011.5,57645940.15,-102851059.5
31,127.7837415,299.7253488,-90131133.6,57645318.08,-100909711.1
32,128.8663291,300.2185116,-92311394.93,57644695.8,-98920339.68
33,129.9433577,300.738926,-94447758.32,57644073.3,-96883891.19
34,131.0144285,301.2881077,-96539207.5,57643450.58,-94801334.08
35,132.0791107,301.867686,-98584747.53,57642827.64,-92673658.69
36,133.1369385,302.4794116,-100583405.3,57642204.49,-90501876.85
37,134.1874068,303.1251651,-102534230.1,57641581.12,-88287021.35
38,135.2299685,303.8069652,-104436293.8,57640957.53,-86030145.46
39,136.2640292,304.5269775,-106288691.5,57640333.73,-83732322.48
40,137.2889436,305.2875232,-108090542.1,57639709.71,-81394645.16
41,138.3040096,306.0910871,-109840988.3,57639085.47,-79018225.22
42,139.3084633,306.9403255,-111539197.3,57638461.02,-76604192.79
43,140.3014729,307.8380727,-113184361.3,57637836.35,-74153695.93
44,141.2821323,308.7873463,-114775697.5,57637211.46,-71667900.02
45,142.2494537,309.7913497,-116312448.9,57636586.36,-69147987.25
46,143.2023609,310.8534721,-117793884.3,57635961.04,-66595156.03
47,144.1396809,311.9772839,-119219299,57635335.5,-64010620.43
48,145.060136,313.1665267,-120588014.6,57634709.75,-61395609.63
49,145.9623353,314.425096,-121899380.1,57634083.78,-58751367.27
50,146.8447666,315.7570153,-123152771.4,57633457.59,-56079150.92
51,147.705788,317.1663981,-124347592.2,57632831.19,-53380231.47
52,148.5436208,318.6573968,-125483274.1,57632204.57,-50655892.5
53,149.356343,320.2341347,-126559276.5,57631577.73,-47907429.68
54,150.1418849,321.9006181,-127575087.5,57630950.68,-45136150.17
55,150.898027,323.6606274,-128530223.7,57630323.41,-42343371.99
56,151.6224014,325.5175826,-129424230.6,57629695.92,-39530423.38
57,152.3124979,327.4743839,-130256682.7,57629068.22,-36698642.19
58,152.9656757,329.5332262,-131027183.9,57628440.29,-33849375.22
59,153.5791813,331.6953912,-131735367.5,57627812.16,-30983977.6
60,154.1501762,333.9610223,-132380896.3,57627183.8,-28103812.14
61,154.6757717,336.3288915,-132963463.2,57626555.23,-25210248.67
62,155.1530747,338.7961735,-133482790.7,57625926.44,-22304663.41
63,155.5792428,341.3582436,-133938631.7,57625297.44,-19388438.29
64,155.9515477,344.0085238,-134330769.1,57624668.22,-16462960.3
65,156.267446,346.7383985,-134659016.1,57624038.78,-13529620.87
66,156.5246535,349.5372237,-134923216.4,57623409.13,-10589815.14
67,156.721219,352.3924472,-135123244.1,57622779.26,-7644941.345
68,156.8555927,355.2898484,-135259003.7,57622149.17,-4696400.135
69,156.926685,358.2138942,-135330430.5,57621518.87,-1745593.908
70,156.9339091,1.148193215,-135337490.2,57620888.35,1206073.853
71,156.8772046,4.076017692,-135280179.2,57620257.61,4157199.252
72,156.7570404,6.980852751,-135158524.6,57619626.65,7106378.644
73,156.5743953,9.846928311,-134972584,57618995.48,10052209.31
74,156.3307192,12.65969179,-134722445.5,57618364.1,12993290.1
75,156.0278779,15.40618824,-134408227.8,57617732.49,15928222.14
76,155.6680866,18.07532721,-134030080.3,57617100.67,18855609.47
77,155.2538363,20.65802955,-133588182.5,57616468.63,21774059.71
78,154.7878196,23.14726051,-133082744.3,57615836.38,24682184.71
79,154.2728589,25.537965,-132514005.9,57615203.91,27578601.25
80,153.7118407,27.82692686,-131882237.6,57614571.22,30461931.67
81,153.1076588,30.01257596,-131187739.5,57613938.32,33330804.51
82,152.4631666,32.0947658,-130430841.9,57613305.2,36183855.2
83,151.7811392,34.07454073,-129611904.4,57612671.86,39019726.68
84,151.0642447,35.95390805,-128731316.3,57612038.31,41837070.06
85,150.3150241,37.73562542,-127789496.2,57611404.54,44634545.27
86,149.5358779,39.4230102,-126786891.9,57610770.55,47410821.65
87,148.7290596,41.01977383,-125723979.9,57610136.35,50164578.65
88,147.8966725,42.52988214,-124601265.6,57609501.93,52894506.42
89,147.0406716,43.95744034,-123419282.8,57608867.29,55599306.42
90,146.1628675,45.30660085,-122178593.4,57608232.44,58277692.08
91,145.2649325,46.5814911,-120879787.4,57607597.37,60928389.38
92,144.3484072,47.78615868,-119523482.1,57606962.08,63550137.46
93,143.4147092,48.92453082,-118110322.5,57606326.58,66141689.22
94,142.4651412,50.00038581,-116640980.6,57605690.86,68701811.93
95,141.5008989,51.01733394,-115116154.9,57605054.92,71229287.79
96,140.5230798,51.978806,-113536570.6,57604418.77,73722914.55
97,139.5326908,52.88804771,-111902978.6,57603782.4,76181506.02
98,138.530656,53.74811855,-110216155.8,57603145.81,78603892.69
99,137.5178233,54.561894,-108476904.2,57602509.01,80988922.26
100,136.4949715,55.33207015,-106686051,57601871.99,83335460.19
101,135.4628158,56.0611701,-104844447.7,57601234.76,85642390.26
102,134.4220142,56.75155138,-102952969.9,57600597.3,87908615.05
103,133.373172,57.40541415,-101012517.3,57599959.64,90133056.55
104,132.3168465,58.02480972,-99024012.4,57599321.75,92314656.55
105,131.253552,58.61164921,-96988400.95,57598683.65,94452377.28
106,130.1837628,59.16771206,-94906650.93,57598045.33,96545201.8
107,129.1079173,59.69465445,-92779752.3,57597406.79,98592134.51
108,128.0264211,60.19401728,-90608716.51,57596768.04,100592201.7
109,126.93965,60.66723391,-88394575.99,57596129.08,102544451.8
110,125.8479525,61.11563738,-86138383.69,57595489.89,104447956.1
111,124.7516521,61.54046733,-83841212.56,57594850.49,106301809.2
112,123.6510499,61.94287641,-81504155.03,57594210.87,108105128.9
113,122.5464263,62.32393627,-79128322.54,57593571.04,109857057.5
114,121.4380428,62.68464315,-76714844.94,57592930.99,111556761.5
115,120.3261437,63.02592311,-74264870.01,57592290.72,113203432.1
116,119.2109575,63.34863681,-71779562.9,57591650.24,114796286.1
117,118.0926983,63.65358395,-69260105.54,57591009.54,116334565.6
118,116.9715673,63.94150738,-66707696.14,57590368.62,117817538.7
119,115.8477533,64.2130969,-64123548.57,57589727.49,119244499.9
120,114.7214345,64.46899272,-61508891.81,57589086.14,120614770.2
121,113.5927785,64.70978868,-58864969.35,57588444.57,121927697.7
122,112.4619443,64.93603516,-56193038.59,57587802.79,123182657.7
123,111.3290821,65.14824182,-53494370.29,57587160.79,124379053
124,110.1943345,65.34688002,-50770247.9,57586518.57,125516314.5
125,109.0578371,65.53238514,-48021967.01,57585876.14,126593900.9
126,107.9197191,65.70515859,-45250834.68,57585233.49,127611299.4
127,106.7801037,65.86556974,-42458168.85,57584590.63,128568026.1
128,105.6391091,66.0139576,-39645297.72,57583947.54,129463625.4
129,104.4968485,66.1506324,-36813559.1,57583304.25,130297671.3
130,103.3534306,66.27587701,-33964299.77,57582660.73,131069766.8
131,102.2089604,66.38994819,-31098874.86,57582017,131779544.5
132,101.0635392,66.49307776,-28218647.18,57581373.05,132426666.4
