(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,126.8914855,60.64995453,-88303460.25,57663270.06,102586927.1
2,125.7999726,61.09780488,-86039205.25,57663270.06,104493993.5
3,124.70386,61.52211522,-83741050.13,57662654.06,106345662.1
4,123.6034485,61.92403476,-81403056.73,57662037.85,108146776.4
5,122.499018,62.30463204,-79026336.92,57661421.42,109896479.6
6,121.39083,62.66490047,-76612020.98,57660804.77,111593939.2
7,120.2791284,63.0057635,-74161257.09,57660187.9,113238347.8
8,119.1641415,63.32807939,-71675210.77,57659570.82,114828923
9,118.0460835,63.63264568,-69155064.33,57658953.52,116364908
10,116.9251552,63.92020321,-66602016.29,57658336.01,117845572.1
11,115.8015455,64.19143993,-64017280.82,57657718.27,119270210.9
12,114.6754323,64.44699436,-61402087.2,57657100.32,120638146.5
13,113.5469835,64.68745875,-58757679.15,57656482.16,121948728.1
14,112.4163577,64.91338204,-56085314.34,57655863.77,123201332.1
15,111.2837052,65.12527254,-53386263.7,57655245.17,124395362.6
16,110.1491688,65.32360036,-50661810.9,57654626.36,125530251.4
17,109.0128838,65.50879969,-47913251.64,57654007.32,126605458.5
18,107.8749796,65.68127085,-45141893.15,57653388.07,127620472.2
19,106.7355796,65.84138217,-42349053.48,57652768.6,128574809.7
20,105.5948017,65.98947169,-39536060.89,57652148.92,129468016.6
21,104.4527593,66.12584872,-36704253.26,57651529.02,130299668.1
22,103.3095613,66.25079524,-33854977.4,57650908.9,131069368.2
23,102.1653126,66.36456718,-30989588.44,57650288.57,131776750.7
24,101.0201147,66.46739556,-28109449.19,57649668.01,132421478.9
25,99.87406589,66.55948749,-25215929.46,57649047.25,133003245.9
26,98.72726161,66.64102711,-22310405.46,57648426.26,133521774.7
27,97.57979491,66.7121764,-19394259.08,57647805.06,133976818.5
28,96.43175668,66.77307585,-16468877.29,57647183.64,134368160.6
29,95.28323598,66.82384505,-13535651.45,57646562.01,134695614.7
30,94.13432033,66.86458328,-10595976.65,57645940.15,134959024.7
31,92.98509598,66.89536985,-7651251.074,57645318.08,135158265.1
32,91.83564825,66.91626448,-4702875.293,57644695.8,135293240.9
33,90.68606172,66.92730754,-1752251.627,57644073.3,135363887.8
34,89.53642057,66.92852023,1199216.531,57643450.58,135370171.7
35,88.38680879,66.91990464,4150125.38,57642827.64,135312089.6
36,87.2373105,66.9014438,7099071.379,57642204.49,135189668.7
37,86.08801017,66.87310158,10044651.92,57641581.12,135002967.1
38,84.93899289,66.83482255,12985465.98,57640957.53,134752073.3
39,83.79034467,66.78653172,15920114.81,57640333.73,134437106.4
40,82.64215271,66.72813425,18847202.58,57639709.71,134058216.1
41,81.49450565,66.65951504,21765337.05,57639085.47,133615582.1
42,80.34749391,66.58053821,24673130.24,57638461.02,133109414.9
43,79.20120998,66.49104655,27569199.08,57637836.35,132539955
44,78.05574871,66.39086081,30452166.07,57637211.46,131907472.8
45,76.9112077,66.27977894,33320659.94,57636586.36,131212269.2
46,75.76768758,66.15757517,36173316.3,57635961.04,130454674.4
47,74.62529245,66.02399906,39008778.27,57635335.5,129635048.5
48,73.48413024,65.87877434,41825697.16,57634709.75,128753781.3
49,72.34431311,65.72159765,44622733.1,57634083.78,127811291.5
50,71.20595796,65.55213724,47398555.65,57633457.59,126808027.2
51,70.06918685,65.37003135,50151844.48,57632831.19,125744465.5
52,68.93412755,65.1748866,52881289.95,57632204.57,124621111.8
53,67.80091408,64.96627611,55585593.77,57631577.73,123438500.3
54,66.66968736,64.74373749,58263469.59,57630950.68,122197193.3
55,65.54059578,64.50677064,60913643.65,57630323.41,120897780.9
56,64.41379601,64.2548353,63534855.32,57629695.92,119540880.9
57,63.28945368,63.98734842,66125857.79,57629068.22,118127138.5
58,62.16774428,63.7036813,68685418.58,57628440.29,116657226
59,61.04885408,63.40315641,71212320.16,57627812.16,115131842.1
60,59.93298109,63.08504401,73705360.54,57627183.8,113551712.3
61,58.8203362,62.74855842,76163353.83,57626555.23,111917587.9
62,57.71114437,62.392854,78585130.8,57625926.44,110230245.8
63,56.60564595,62.01702077,80969539.45,57625297.44,108490488.6
64,55.50409815,61.62007973,83315445.54,57624668.22,106699143.3
65,54.40677661,61.20097768,85621733.14,57624038.78,104857061.9
66,53.3139772,60.75858181,87887305.16,57623409.13,102965120.3
67,52.2260179,60.29167371,90111083.87,57622779.26,101024218.2
68,51.14324099,59.79894309,92292011.41,57622149.17,99035278.57
69,50.06601536,59.27898097,94429050.32,57621518.87,96999247.17
70,48.99473915,58.73027254,96521183.98,57620888.35,94917092.23
71,47.92984255,58.15118951,98567417.13,57620257.61,92789803.93
72,46.87179101,57.53998215,100566776.4,57619626.65,90618393.89
73,45.82108865,56.894771,102518310.5,57618995.48,88403894.72
74,44.77828215,56.21353834,104421091.3,57618364.1,86147359.54
75,43.74396489,55.49411951,106274213.4,57617732.49,83849861.47
76,42.71878159,54.73419433,108076795.2,57617100.67,81512493.11
77,41.70343335,53.9312788,109827979.2,57616468.63,79136366.02
78,40.69868312,53.08271736,111526932.3,57615836.38,76722610.22
79,39.70536175,52.18567625,113172846.3,57615203.91,74272373.6
80,38.7243744,51.23713833,114764938,57614571.22,71786821.45
81,37.75670753,50.2339002,116302450,57613938.32,69267135.81
82,36.80343634,49.17257236,117784650.8,57613305.2,66714515
83,35.86573256,48.04958363,119210835.3,57612671.86,64130173
84,34.94487264,46.86119104,120580324.8,57612038.31,61515338.87
85,34.04224614,45.60349686,121892467.9,57611404.54,58871256.19
86,33.15936403,44.27247471,123146640.1,57610770.55,56199182.44
