(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,54.38873039,61.17223087,85652966.31,57663270.06,104810951.8
2,53.29624152,60.72913259,87924247.06,57663270.06,102912258.3
3,52.20860495,60.26148985,90146858.36,57662654.06,100970560
4,51.12616375,59.76799072,92326601.33,57662037.85,98980849.83
5,50.04928771,59.24722449,94462439.08,57661421.42,96944074.09
6,48.97837587,58.69767459,96553355.57,57660804.77,94861201.33
7,47.91385946,58.11771092,98598356.14,57660187.9,92733222.04
8,46.856205,57.50558194,100596468,57659570.82,90561148.19
9,45.80591779,56.85940633,102546740.5,57658953.52,88346012.72
10,44.76354576,56.17716456,104448245.9,57658336.01,86088869.04
11,43.72968365,55.45669019,106300079.7,57657718.27,83790790.56
12,42.70497761,54.69566137,108101360.8,57657100.32,81452870.15
13,41.69013029,53.89159254,109851232.4,57656482.16,79076219.66
14,40.68590631,53.04182684,111548861.9,57655863.77,76661969.34
15,39.69313827,52.14352946,113193441.7,57655245.17,74211267.33
16,38.7127332,51.19368262,114784189.4,57654626.36,71725279.13
17,37.74567956,50.18908277,116320348.3,57654007.32,69205187
18,36.79305459,49.12634096,117801187.3,57653388.07,66652189.46
19,35.85603222,48.00188739,119226002.1,57652768.6,64067500.65
20,34.93589115,46.81198152,120594114.7,57652148.92,61452349.8
21,34.03402324,45.55272936,121904874.2,57651529.02,58807980.66
22,33.15194179,44.22010984,123157656.9,57650908.9,56135650.83
23,32.29128964,42.81001254,124351866.8,57650288.57,53436631.26
24,31.45384652,41.31828924,125486935.6,57649668.01,50712205.58
25,30.64153533,39.74082208,126562323.3,57649047.25,47963669.51
26,29.85642662,38.07361118,127577518.1,57648426.26,45192330.24
27,29.10074055,36.31288439,128532037,57647805.06,42399505.8
28,28.37684541,34.45523147,129425425.7,57647183.64,39586524.48
29,27.68725162,32.49776388,130257259,57646562.01,36754724.13
30,27.03460002,30.43829999,131027141.2,57645940.15,33905451.57
31,26.42164324,28.27557311,131734705.8,57645318.08,31040061.91
32,25.85121897,26.00945649,132379616,57644695.8,28159917.98
33,25.32621417,23.64119573,132961564.8,57644073.3,25266389.59
34,24.84951963,21.17363454,133480275.2,57643450.58,22360852.93
35,24.42397488,18.61141543,133935500.3,57642827.64,19444689.93
36,24.0523045,15.96113333,134327023.3,57642204.49,16519287.54
37,23.73704759,13.23141847,134654657.8,57641581.12,13586037.15
38,23.48048359,10.43292597,134918247.6,57640957.53,10646333.86
39,23.28455846,7.578214586,135117667.2,57640333.73,7701575.852
40,23.15081625,4.681506055,135252821.4,57639709.71,4753163.725
41,23.08034105,1.758328766,135323645.7,57639085.47,1802499.815
42,23.07371432,358.8250634,135330106.3,57638461.02,-1149012.467
43,23.13099134,355.8984213,135272199.8,57637836.35,-4099969.297
44,23.25169889,352.9948962,135149953.4,57637211.46,-7048967.113
45,23.4348546,350.1302337,134963425.1,57636586.36,-9994603.279
46,23.67900585,347.3189597,134712703.4,57635961.04,-12935476.75
47,23.98228498,344.5740022,134397907.3,57635335.5,-15870188.74
48,24.34247608,341.9064253,134019186.2,57634709.75,-18797343.4
49,24.75708801,339.3252842,133576720.1,57634083.78,-21715548.46
50,25.22342892,336.8375923,133070719.1,57633457.59,-24623415.89
51,25.73867781,334.448387,132501423.7,57632831.19,-27519562.6
52,26.29994988,332.1608701,131869104.3,57632204.57,-30402611.04
53,26.90435346,329.9766011,131174061.6,57631577.73,-33271189.9
54,27.54903749,327.8957191,130416625.9,57630950.68,-36123934.75
55,28.23122933,325.9171751,129597157.2,57630323.41,-38959488.69
56,28.94826323,324.0389597,128716044.9,57629695.92,-41776502.96
57,29.69760063,322.258315,127773708,57629068.22,-44573637.65
58,30.47684315,320.5719252,126770594.5,57628440.29,-47349562.28
59,31.28373969,318.9760813,125707181.1,57627812.16,-50102956.46
60,32.11618878,317.4668208,124583973.6,57627183.8,-52832510.51
61,32.97223723,316.0400426,123401505.8,57626555.23,-55536926.08
62,33.8500761,314.6915983,122160339.9,57625926.44,-58214916.78
63,34.74803478,313.417365,120861066.1,57625297.44,-60865208.77
64,35.66457377,312.2132995,119504302.2,57624668.22,-63486541.39
65,36.59827672,311.0754788,118090693.1,57624038.78,-66077667.76
66,37.54784218,310.0001287,116620911.1,57623409.13,-68637355.33
67,38.51207521,308.983643,115095655.1,57622779.26,-71164386.52
68,39.48987917,308.0225945,113515650.2,57622149.17,-73657559.28
69,40.48024785,307.1137409,111881647.7,57621518.87,-76115687.66
70,41.48225796,306.254026,110194424.7,57620888.35,-78537602.35
71,42.49506203,305.4405772,108454783.3,57620257.61,-80922151.3
72,43.51788188,304.6707012,106663550.9,57619626.65,-83268200.18
73,44.55000252,303.9418774,104821579.2,57618995.48,-85574633.02
74,45.59076654,303.2517504,102929744.1,57618364.1,-87840352.64
75,46.63956897,302.5981223,100988945.2,57617732.49,-90064281.24
76,47.69585258,301.9789435,99000105.4,57617100.67,-92245360.91
77,48.75910359,301.3923048,96964170.54,57616468.63,-94382554.09
78,49.82884777,300.8364281,94882108.74,57615836.38,-96474844.09
79,50.90464691,300.3096588,92754910.13,57615203.91,-98521235.6
80,51.98609557,299.8104573,90583586.28,57614571.22,-100520755.1
81,53.07281817,299.3373913,88369169.77,57613938.32,-102472451.4
82,54.16446636,298.8891289,86112713.69,57613305.2,-104375396
83,55.26071657,298.4644314,83815291.1,57612671.86,-106228683.7
84,56.36126788,298.0621471,81477994.57,57612038.31,-108031432.7
