(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,29.72279974,322.2456726,127745420.9,57663270.06,-44612476.46
2,30.50224391,320.5612794,126738051.8,57663270.06,-47396171.93
3,31.30930537,318.9672825,125673625.3,57662654.06,-50148841.52
4,32.1418866,317.4597261,124549420.8,57662037.85,-52877648.95
5,32.99803807,316.0345165,123365972.6,57661421.42,-55581296.25
6,33.87595418,314.6875139,122123843.5,57660804.77,-58258497.39
7,34.77396732,313.4146039,120823623.9,57660187.9,-60907978.92
8,35.69054067,312.211752,119465932.2,57659570.82,-63528480.55
9,36.62426032,311.0750437,118051413.9,57658953.52,-66118755.81
10,37.57382695,310.000713,116580741.5,57658336.01,-68677572.56
11,38.53804751,308.9851615,115054614.2,57657718.27,-71203713.64
12,39.51582706,308.0249694,113473757.9,57657100.32,-73695977.43
13,40.50616087,307.1169012,111838924.1,57656482.16,-76153178.4
14,41.50812693,306.2579071,110150890.3,57655863.77,-78574147.71
15,42.52087893,305.4451204,108410459.1,57655245.17,-80957733.74
16,43.54363971,304.6758532,106618458.2,57654626.36,-83302802.65
17,44.57569513,303.9475898,104775739.5,57654007.32,-85608238.91
18,45.61638857,303.2579795,102883179.6,57653388.07,-87872945.84
19,46.66511571,302.6048284,100941678.1,57652768.6,-90095846.12
20,47.72131993,301.9860907,98952158.57,57652148.92,-92275882.33
21,48.78448795,301.3998607,96915566.93,57651529.02,-94412017.42
22,49.85414599,300.8443634,94832871.71,57650908.9,-96503235.21
23,50.92985623,300.317947,92705063.31,57650288.57,-98548540.89
24,52.01121355,299.8190745,90533153.63,57649668.01,-100546961.5
25,53.09784267,299.346316,88318175.51,57649047.25,-102497546.3
26,54.1893955,298.8983417,86061182.31,57648426.26,-104399367.4
27,55.28554867,298.4739149,83763247.35,57647805.06,-106251520.1
28,56.38600145,298.0718856,81425463.44,57647183.64,-108053123.2
29,57.49047371,297.6911845,79048942.36,57646562.01,-109803319.6
30,58.59870414,297.3308177,76634814.29,57645940.15,-111501276.7
31,59.71044861,296.9898612,74184227.34,57645318.08,-113146186.8
32,60.82547873,296.667456,71698346.92,57644695.8,-114737267.1
33,61.94358044,296.3628043,69178355.26,57644073.3,-116273760.9
34,63.06455282,296.0751646,66625450.82,57643450.58,-117754937
35,64.18820696,295.8038487,64040847.71,57642827.64,-119180090.8
36,65.31436493,295.5482177,61425775.11,57642204.49,-120548544.2
37,66.44285885,295.3076789,58781476.73,57641581.12,-121859646.1
38,67.57353003,295.0816831,56109210.14,57640957.53,-123112772.7
39,68.70622819,294.8697217,53410246.26,57640333.73,-124307327.8
40,69.8408107,294.6713243,50685868.69,57639709.71,-125442743
41,70.97714198,294.4860564,47937373.13,57639085.47,-126518478
42,72.11509282,294.3135176,45166066.75,57638461.02,-127534020.9
43,73.25453986,294.1533391,42373267.57,57637836.35,-128488888.5
44,74.39536503,294.0051828,39560303.86,57637211.46,-129382626.4
45,75.53745509,293.8687391,36728513.46,57636586.36,-130214809.3
46,76.68070115,293.743726,33879243.18,57635961.04,-130985041.1
47,77.82499825,293.6298871,31013848.16,57635335.5,-131692955.2
