(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,116.7281795,296.0337669,-66158795.91,57663270.06,-118008431.8
2,117.8496819,296.3178683,-68725275.46,57663270.06,-116532987.6
3,118.9683587,296.6188461,-71251292.69,57662654.06,-115006740.4
4,120.0840113,296.9374311,-73743430.01,57662037.85,-113425766.8
5,121.1964286,297.27441,-76200501.99,57661421.42,-111790818.6
6,122.305385,297.6306295,-78621339.82,57660804.77,-110102673.2
7,123.4106397,298.0070008,-81004791.97,57660187.9,-108362133.4
8,124.5119349,298.4045041,-83349724.64,57659570.82,-106570026.7
9,125.6089945,298.8241938,-85655022.38,57658953.52,-104727205.4
10,126.7015221,299.2672042,-87919588.58,57658336.01,-102834545.7
11,127.7891988,299.734755,-90142345.98,57657718.27,-100892947.8
12,128.8716818,300.228158,-92322237.23,57657100.32,-98903334.84
13,129.9486013,300.7488236,-94458225.34,57656482.16,-96866653.02
14,131.0195585,301.2982681,-96549294.22,57655863.77,-94783870.86
15,132.0841223,301.8781216,-98594449.12,57655245.17,-92655978.82
16,133.1418262,302.4901352,-100592717.1,57654626.36,-90483988.81
17,134.1921651,303.13619,-102543147.7,57654007.32,-88268933.73
18,135.2345913,303.8183054,-104444812.8,57653388.07,-86011866.96
19,136.2685101,304.5386476,-106296808,57652768.6,-83713861.88
20,137.2932756,305.2995382,-108098252.1,57652148.92,-81376011.32
21,138.3081854,306.1034625,-109848288,57651529.02,-78999427.08
22,139.312475,306.9530773,-111546083.4,57650908.9,-76585239.39
23,140.305312,307.8512173,-113190830.4,57650288.57,-74134596.37
24,141.2857897,308.8009,-114781746.5,57649668.01,-71648663.48
25,142.2529198,309.8053292,-116318074.9,57649047.25,-69128622.96
26,143.2056254,310.8678937,-117799084.7,57648426.26,-66575673.29
27,144.1427328,311.9921635,-119224071.1,57647805.06,-63991028.6
28,145.0629636,313.1818795,-120592356.3,57647183.64,-61375918.11
29,145.9649262,314.4409361,-121903289.3,57646562.01,-58731585.52
30,146.8471076,315.7733551,-123156246.2,57645940.15,-56059288.45
31,147.7078652,317.1832477,-124350631,57645318.08,-53360297.8
32,148.5454197,318.6747634,-125485875.3,57644695.8,-50635897.21
33,149.3578484,320.2520215,-126561438.9,57644073.3,-47887382.37
34,150.1430809,321.9190239,-127576810.2,57643450.58,-45116060.47
35,150.8988973,323.6795449,-128531505.8,57642827.64,-42323249.55
36,151.6229294,325.5369977,-129425071.5,57642204.49,-39510277.86
37,152.3126669,327.4942741,-130257082,57641581.12,-36678483.25
38,152.965469,329.5535594,-131027141.4,57640957.53,-33829212.55
39,153.5785827,331.7161248,-131734883.2,57640333.73,-30963820.88
40,154.1491702,333.9821017,-132379970.5,57639709.71,-28083671.05
41,154.6743439,336.3502495,-132962096.3,57639085.47,-25190132.88
42,155.1512125,338.8177298,-133480983.5,57638461.02,-22284582.57
43,155.5769355,341.3799052,-133936385,57637836.35,-19368402.04
44,155.9487874,344.0301856,-134328083.9,57637211.46,-16442978.27
45,156.2642279,346.7599449,-134655893.8,57636586.36,-13509702.64
46,156.520976,349.5585313,-134919658.4,57635961.04,-10569970.28
