(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,57.41152288,297.6553986,79225203.38,57525182.4,-109734709.5
2,58.52011678,297.2943447,76804921.05,57525182.4,-111441462.2
3,59.63222731,296.9527353,74355600.95,57524521.96,-113090120.9
4,60.74762581,296.6297075,71870904.8,57523861.31,-114684976.7
5,61.86609803,296.3244597,69352014.26,57523200.44,-116225270.9
6,62.98744289,296.0362474,66800127.25,57522539.36,-117710270.5
7,64.11147137,295.7643791,64216457.4,57521878.07,-119139269.2
8,65.23800545,295.5082132,61602233.46,57521216.56,-120511586.9
9,66.36687721,295.2671545,58958698.71,57520554.84,-121826570.7
10,67.49792793,295.0406512,56287110.39,57519892.9,-123083594.9
11,68.63100733,294.8281927,53588739.06,57519230.74,-124282061.4
12,69.76597284,294.6293064,50864868.07,57518568.37,-125421400
13,70.9026889,294.443556,48116792.86,57517905.79,-126501068.4
14,72.04102639,294.2705391,45345820.41,57517242.99,-127520553
15,73.18086204,294.1098854,42553268.59,57516579.98,-128479368.5
16,74.32207788,293.9612551,39740465.55,57515916.75,-129377058.7
17,75.4645608,293.8243372,36908749.05,57515253.31,-130213196.3
18,76.60820203,293.6988481,34059465.89,57514589.66,-130987383.5
19,77.75289677,293.5845302,31193971.19,57513925.79,-131699251.6
20,78.89854377,293.4811511,28313627.83,57513261.7,-132348461.9
21,80.04504493,293.3885022,25419805.71,57512597.4,-132934705.4
22,81.19230498,293.306398,22513881.19,57511932.88,-133457702.8
23,82.34023112,293.2346751,19597236.37,57511268.15,-133917205.3
24,83.4887327,293.1731918,16671258.45,57510603.21,-134312994
25,84.63772094,293.1218271,13737339.09,57509938.05,-134644880.4
26,85.78710858,293.0804804,10796873.73,57509272.68,-134912706.3
27,86.93680964,293.0490713,7851260.912,57508607.09,-135116344.1
28,88.08673914,293.0275386,4901901.658,57507941.28,-135255696.7
29,89.23681279,293.0158408,1950198.76,57507275.27,-135330697.6
30,90.38694676,293.0139554,-1002443.863,57506609.03,-135341310.8
31,91.5370574,293.021879,-3954621.842,57505942.59,-135287530.9
32,92.68706099,293.0396273,-6904931.02,57505275.92,-135169383.4
33,93.83687343,293.067235,-9851968.125,57504609.05,-134986924.1
34,94.98641006,293.1047562,-12794331.43,57503941.96,-134740239.5
35,96.13558528,293.1522646,-15730621.45,57503274.65,-134429446.7
36,97.28431238,293.2098534,-18659441.53,57502607.13,-134054693.3
37,98.43250317,293.2776365,-21579398.63,57501939.39,-133616157.3
