(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,134.1960075,303.1449939,-102544624.1,57663270.06,-88261457.24
2,135.2383254,303.8273622,-104451694.1,57663270.06,-85997205.24
3,136.2721308,304.5479689,-106303366.3,57662654.06,-83699053.04
4,137.2967774,305.3091362,-108104484.3,57662037.85,-81361062.47
5,138.3115623,306.1133497,-109854191.2,57661421.42,-78984345.4
6,139.3157207,306.9632665,-111551654.7,57660804.77,-76570032.13
7,140.3084198,307.8617215,-113196067.1,57660187.9,-74119270.83
8,141.2887523,308.8117327,-114786646.1,57659570.82,-71633227.01
9,142.2557295,309.8165035,-116322635.1,57658953.52,-69113082.98
10,143.2082738,310.8794229,-117803303.3,57658336.01,-66560037.27
11,144.1452112,312.0040606,-119227946.1,57657718.27,-63975304.04
12,145.0652626,313.1941567,-120595885.8,57657100.32,-61360112.56
13,145.9670358,314.4536047,-121906471.6,57656482.16,-58715706.58
14,146.8490173,315.7864252,-123159079.8,57655863.77,-56043343.73
15,147.7095639,317.1967277,-124353114.5,57655245.17,-53344294.98
16,148.5468956,318.6886591,-125488007.6,57654626.36,-50619843.95
17,149.3590893,320.2663358,-126563219,57654007.32,-47871286.39
18,150.1440742,321.9337558,-127578237.1,57653388.07,-45099929.49
19,150.8996299,323.694689,-128532578.9,57652768.6,-42307091.32
20,151.6233879,325.5525427,-129425790.3,57652148.92,-39494100.14
21,152.3128379,327.5102022,-130257446.2,57651529.02,-36662293.81
22,152.965339,329.5698454,-131027150.8,57650908.9,-33813019.16
23,153.5781387,331.7327346,-131734537.9,57650288.57,-30947631.31
24,154.1483997,333.9989918,-132379270.6,57649668.01,-28067493.07
25,154.6732354,336.3673664,-132961042.1,57649047.25,-25173974.27
26,155.1497557,338.8350095,-133479575.5,57648426.26,-22268451.07
27,155.575122,341.3972732,-133934623.9,57647805.06,-19352305.41
28,155.9466106,344.047558,-134325970.6,57647183.64,-16426924.23
29,156.2616838,346.7772293,-134653429.2,57646562.01,-13493698.91
30,156.5180634,349.5756289,-134916843.8,57645940.15,-10554024.53
31,156.7138049,352.4301961,-135116088.9,57645318.08,-7609299.262
32,156.8473661,355.3267087,-135251069.4,57644695.8,-4660923.693
33,156.9176643,358.2496397,-135321720.8,57644073.3,-1710300.137
34,156.9241196,1.182611559,-135328009.4,57643450.58,1241168.011
35,156.8666783,4.108917455,-135269931.9,57642827.64,4192076.951
36,156.7458147,7.012069653,-135147515.7,57642204.49,7141023.143
37,156.5625123,9.876329652,-134960818.7,57641581.12,10086603.97
38,156.3182245,12.68717904,-134709929.5,57640957.53,13027418.43
39,156.0148194,15.4316977,-134394967.3,57640333.73,15962067.75
40,155.6545132,18.0988288,-134016081.5,57639709.71,18889156.12
41,155.2397971,20.67952424,-133573452.2,57639085.47,21807291.29
42,154.7733628,23.16677655,-133067289.5,57638461.02,24715085.27
43,154.2580307,25.55555355,-132497834.1,57637836.35,27611155.01
44,153.6966853,27.84265739,-131865356.5,57637211.46,30494123
45,153.0922176,30.02653173,-131170157.4,57636586.36,33362617.96
46,152.447478,32.10703967,-130412567.1,57635961.04,36215275.5
47,151.7652385,34.08523145,-129592945.7,57635335.5,39050738.76
48,151.0481641,35.96311713,-128711682.8,57634709.75,41867659.04
49,150.2987926,37.7434546,-127769197.5,57634083.78,44664696.46
50,149.5195219,39.42955942,-126765937.6,57633457.59,47440520.59
51,148.7126024,41.02513977,-125702380.1,57632831.19,50193811.09
52,147.8801351,42.53415714,-124579030.7,57632204.57,52923258.32
53,147.0240724,43.96071172,-123396423.5,57631577.73,55627564
54,146.1462231,45.30895048,-122155120.7,57630950.68,58305441.77
55,145.2482571,46.58299523,-120855712.4,57630323.41,60955617.87
56,144.3317138,47.78688792,-119498816.6,57629695.92,63576831.68
57,143.3980089,48.92455027,-118085078.3,57629068.22,66167836.37
58,142.4484437,49.99975525,-116615169.7,57628440.29,68727399.47
59,141.4842129,51.01610809,-115089789.9,57627812.16,71254303.44
60,140.5064129,51.97703484,-113509664,57627183.8,73747346.31
61,139.5160496,52.88577679,-111875543.4,57626555.23,76205342.17
62,138.5140462,53.74538928,-110188205.2,57625926.44,78627121.8
63,137.50125,54.55874401,-108448451.6,57625297.44,81011533.18
64,136.4784389,55.32853359,-106657110.1,57624668.22,83357442.08
65,135.4463279,56.0572779,-104815032.3,57624038.78,85663732.58
66,134.4055743,56.74733156,-102923094.3,57623409.13,87929307.57
67,133.356783,57.40089205,-100982195.7,57622779.26,90153089.33
68,132.3005111,58.02000828,-98993259.46,57622149.17,92334020
69,131.2372722,58.60658912,-96957231.41,57621518.87,94471062.1
70,130.1675406,59.16241204,-94875079.76,57620888.35,96563199.03
71,129.0917545,59.68913136,-92747794.68,57620257.61,98609435.54
72,128.0103191,60.18828634,-90576387.77,57619626.65,100608798.2
73,126.9236102,60.66130881,-88361891.67,57618995.48,102560335.8
74,125.8319759,61.10953046,-86105359.49,57618364.1,104463120.1
75,124.7357398,61.53418967,-83807864.33,57617732.49,106316245.8
76,123.6352028,61.93643795,-81470498.8,57617100.67,108118831.3
77,122.5306452,62.3173459,-79094374.47,57616468.63,109870019.1
78,121.4223284,62.67790884,-76680621.33,57615836.38,111568976
79,120.3104966,63.01905194,-74230387.3,57615203.91,113214893.8
80,119.1953783,63.34163508,-71744837.65,57614571.22,114806989.4
81,118.0771877,63.64645722,-69225154.43,57613938.32,116344505.4
82,116.9561256,63.93426057,-66672535.95,57613305.2,117826710.2
83,115.8323811,64.2057343,-64088196.19,57612671.86,119252898.7
84,114.7061321,64.46151806,-61473364.21,57612038.31,120622392.4
85,113.5775465,64.70220516,-58829283.59,57611404.54,121934539.6
86,112.4467831,64.92834551,-56157211.82,57610770.55,123188716
87,111.313992,65.14044831,-53458419.7,57610136.35,124384324.8
88,110.179316,65.33898451,-50734190.76,57609501.93,125520797.3
89,109.0428907,65.52438911,-47985820.63,57608867.29,126597592.5
90,107.9048451,65.69706314,-45214616.41,57608232.44,127614198.2
91,106.7653027,65.85737562,-42421896.09,57607597.37,128570130.6
92,105.6243815,66.00566526,-39608987.89,57606962.08,129464934.7
93,104.4821947,66.14224198,-36777229.62,57606326.58,130298184.7
94,103.3388512,66.26738834,-33927968.09,57605690.86,131069484.1
95,102.194456,66.38136084,-31062558.43,57605054.92,131778465.8
96,101.0491103,66.48439102,-28182363.43,57604418.77,132424792.3
97,99.90291244,66.57668653,-25288752.96,57603782.4,133008155.9
98,98.75595783,66.65843201,-22383103.25,57603145.81,133528279.1
99,97.60833943,66.72978992,-19466796.26,57602509.01,133984914
100,96.46014803,66.79090121,-16541219.03,57601871.99,134377843.4
101,95.31147262,66.84188597,-13607763.03,57601234.76,134706880
102,94.16240061,66.88284392,-10667823.46,57600597.3,134971867.2
103,93.01301819,66.91385484,-7722798.621,57599959.64,135172678.5
104,91.86341055,66.93497889,-4774089.231,57599321.75,135309218.4
105,90.71366218,66.94625691,-1823097.771,57598683.65,135381421.5
106,89.56385714,66.94771055,1128772.186,57598045.33,135389253.3
107,88.41407932,66.93934236,4080116.648,57597406.79,135332709.8
108,87.26441268,66.92113586,7029531.863,57596768.04,135211817.7
109,86.11494158,66.89305537,9975614.995,57596129.08,135026634.2
110,84.96575097,66.85504595,12916964.79,57595489.89,134777247.1
111,83.81692672,66.80703313,15852182.22,57594850.49,134463774.8
112,82.66855585,66.74892256,18779871.2,57594210.87,134086366.1
113,81.52072686,66.68059967,21698639.2,57593571.04,133645200.4
114,80.37353,66.60192914,24607097.93,57592930.99,133140487.1
115,79.22705755,66.51275432,27503864,57592290.72,132572466.2
116,78.0814042,66.41289654,30387559.57,57591650.24,131941407.5
117,76.93666731,66.30215436,33256813.03,57591009.54,131247610.9
118,75.79294732,66.18030267,36110259.61,57590368.62,130491406.1
119,74.65034809,66.04709167,38946542.07,57589727.49,129673152.7
120,73.50897731,65.90224579,41764311.31,57589086.14,128793239.5
121,72.36894689,65.74546243,44562227.05,57588444.57,127852084.8
122,71.23037344,65.57641057,47338958.45,57587802.79,126850136.1
123,70.09337873,65.39472928,50093184.71,57587160.79,125787869.6
124,68.95809023,65.20002601,52823595.76,57586518.57,124665790.3
125,67.82464163,64.99187478,55528892.85,57585876.14,123484431.8
126,66.69317349,64.76981415,58207789.14,57585233.49,122244355.6
127,65.56383384,64.53334498,60859010.38,57584590.63,120946151.4
128,64.43677892,64.28192807,63481295.45,57583947.54,119590436.4
129,63.31217397,64.01498148,66073397,57583304.25,118177855.2
130,62.19019402,63.73187764,68634082.05,57582660.73,116709079.4
131,61.07102482,63.43194025,71162132.51,57582017,115184807.4
132,59.95486388,63.11444087,73656345.85,57581373.05,113605764
133,58.84192153,62.77859515,76115535.6,57580728.89,111972700
134,57.73242213,62.42355889,78538531.98,57580084.51,110286391.9
135,56.62660539,62.04842362,80924182.39,57579439.91,108547641.6
136,55.52472782,61.65221187,83271351.98,57578795.1,106757275.9
137,54.42706433,61.23387212,85578924.23,57578150.07,104916146.1
138,53.33390997,60.79227327,87845801.43,57577504.82,103025127.7
139,52.24558189,60.32619871,90070905.23,57576859.36,101085120
140,51.16242143,59.83433999,92253177.13,57576213.68,99097045.49
141,50.08479651,59.3152901,94391579.01,57575567.79,97061849.55
142,49.01310418,58.76753617,96485093.6,57574921.67,94980500.01
143,47.9477735,58.18945196,98532725,57574275.34,92853986.65
144,46.88926868,57.5792898,100533499.1,57573628.8,90683320.71
145,45.83809252,56.93517229,102486464.1,57572982.04,88469534.47
146,44.79479026,56.25508374,104390690.9,57572335.06,86213680.69
147,43.75995377,55.53686148,106245273.7,57571687.87,83916832.16
148,42.73422613,54.7781872,108049330,57571040.46,81580081.18
149,41.71830666,53.97657859,109802001.7,57570392.83,79204539.01
150,40.71295647,53.12938159,111502455,57569744.99,76791335.38
151,39.71900439,52.23376355,113149880.8,57569096.93,74341617.94
152,38.73735348,51.28670802,114743495.3,57568448.65,71856551.7
153,37.76898796,50.28501168,116282540.5,57567800.16,69337318.5
154,36.81498066,49.22528438,117766283.9,57567151.45,66785116.42
155,35.87650085,48.10395332,119194019.8,57566502.52,64201159.24
156,34.95482247,46.91727268,120565068.9,57565853.38,61586675.85
157,34.05133244,45.66134042,121878778.7,57565204.02,58942909.65
158,33.16753911,44.33212402,123134524.2,57564554.45,56271117.98
159,32.3050804,42.9254975,124331707.9,57563904.66,53572571.52
160,31.46573127,41.4372922,125469760.2,57563254.65,50848553.66
161,30.65141017,39.86336417,126548139.6,57562604.43,48100359.95
162,29.86418369,38.19968088,127566332.8,57561953.99,45329297.4
163,29.10626878,36.44243021,128523855.4,57561303.33,42536683.93
164,28.38003149,34.58815389,129420251.8,57560652.46,39723847.71
165,27.68798137,32.63390682,130255095.2,57560001.37,36892126.52
166,27.03276001,30.57744213,131027988.4,57559350.06,34042867.14
167,26.41712289,28.41741953,131738563.5,57558698.54,31177424.71
168,25.84391299,26.15363134,132386482.4,57558046.8,28297162.04
169,25.31602534,23.78723674,132971436.5,57557394.85,25403449.03
170,24.83636192,21.32099038,133493147.5,57556742.68,22497661.95
171,24.40777673,18.75944681,133951366.9,57556090.29,19581182.83
172,24.03301218,16.1091189,134345876.5,57555437.68,16655398.82
