(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,24.69230657,339.4165957,133644652.4,57525182.4,-21561116.29
2,25.15687839,336.9198974,133140111.1,57525182.4,-24479370.78
3,25.67056687,334.5219466,132573958.2,57524521.96,-27377079.42
4,26.23047613,332.2260251,131944746.4,57523861.31,-30261758.33
5,26.83370166,330.0337516,131252774.5,57523200.44,-33132035.42
6,27.47737847,327.9453055,130498371.5,57522539.36,-35986545.44
7,28.15871951,325.9596613,129681895.9,57521878.07,-38823930.62
8,28.87504465,324.0748193,128803735.9,57521216.56,-41642841.33
9,29.62380134,322.2880198,127864308.7,57520554.84,-44441936.73
10,30.40257785,320.5959364,126864061.1,57519892.9,-47219885.4
11,31.20911059,318.9948431,125803468.6,57519230.74,-49975365.98
12,32.04128654,317.4807561,124683035.2,57518568.37,-52707067.76
13,32.89714195,316.0495495,123503293.7,57517905.79,-55413691.37
14,33.77485831,314.6970493,122264805,57517242.99,-58093949.34
15,34.67275639,313.4191058,120968157.9,57516579.98,-60746566.75
16,35.589289,312.2116493,119613968.9,57515916.75,-63370281.81
17,36.52303295,311.0707311,118202881.8,57515253.31,-65963846.47
18,37.47268073,309.9925525,116735567.5,57514589.66,-68526027.03
19,38.43703204,308.9734836,115212723.8,57513925.79,-71055604.7
20,39.41498556,308.0100756,113635074.8,57513261.7,-73551376.19
21,40.40553095,307.0990659,112003370.5,57512597.4,-76012154.3
22,41.40774129,306.2373792,110318386.8,57511932.88,-78436768.46
23,42.42076596,305.4221258,108580925,57511268.15,-80824065.28
24,43.44382403,304.6505964,106791811.3,57510603.21,-83172909.13
25,44.47619812,303.9202559,104951896.3,57509938.05,-85482182.68
26,45.51722872,303.2287359,103062055.1,57509272.68,-87750787.39
27,46.56630906,302.5738261,101123186.2,57508607.09,-89977644.06
28,47.62288032,301.9534662,99136211.66,57507941.28,-92161693.36
29,48.68642739,301.3657369,97102076.35,57507275.27,-94301896.31
30,49.75647485,300.8088512,95021747.57,57506609.03,-96397234.78
31,50.83258349,300.2811463,92896214.61,57505942.59,-98446711.95
32,51.91434698,299.781075,90726488.24,57505275.92,-100449352.9
33,53.00138902,299.3071985,88513600.29,57504609.05,-102404204.8
34,54.09336061,298.8581787,86258603.09,57503941.96,-104310337.7
35,55.18993765,298.4327712,83962569.02,57503274.65,-106166844.8
36,56.29081875,298.0298194,81626589.98,57502607.13,-107972842.9
37,57.39572324,297.6482478,79251776.88,57501939.39,-109727472.8
38,58.50438937,297.2870567,76839259.1,57501271.44,-111429899.7
39,59.61657264,296.9453167,74390183.94,57500603.28,-113079313.6
40,60.73204434,296.6221646,71905716.12,57499934.9,-114674929.9
41,61.85059018,296.3167978,69387037.19,57499266.31,-116215989.3
42,62.97200905,296.0284711,66835344.98,57498597.5,-117701758.7
43,64.0961119,295.7564925,64251853.01,57497928.47,-119131531.1
44,65.2227207,295.5002198,61637789.95,57497259.24,-120504626.3
45,66.35166752,295.2590573,58994399,57496589.78,-121820390.9
46,67.48279364,295.0324527,56322937.33,57495920.12,-123078198.9
47,68.61594879,294.819895,53624675.46,57495250.24,-124277451.9
48,69.75099038,294.6209111,50900896.66,57494580.14,-125417579
49,70.88778288,294.4350644,48152896.35,57493909.83,-126498037.8
50,72.02619718,294.261952,45381981.45,57493239.3,-127518314.3
51,73.16611001,294.1012035,42589469.82,57492568.56,-128477922.7
52,74.30740346,293.9524786,39776689.58,57491897.61,-129376406.5
53,75.4499644,293.8154661,36944978.5,57491226.44,-130213338
54,76.59368412,293.6898819,34095683.34,57490555.06,-130988319
55,77.73845785,293.5754684,31230159.27,57489883.46,-131700980.5
56,78.88418435,293.4719928,28349769.14,57489211.64,-132350983.4
57,80.03076557,293.3792463,25455882.92,57488539.62,-132938018.2
58,81.17810628,293.2970431,22549876.96,57487867.37,-133461805.3
59,82.32611372,293.2252196,19633133.41,57487194.92,-133922095.6
60,83.47469729,293.1636337,16707039.54,57486522.24,-134318669.6
61,84.62376823,293.1121645,13772987.04,57485849.36,-134651338.6
62,85.77323936,293.070711,10832371.42,57485176.26,-134919944.1
63,86.92302473,293.0391925,7886591.304,57484502.94,-135124358
64,88.07303942,293.0175477,4937047.784,57483829.41,-135264482.8
65,89.2231992,293.0057348,1985143.745,57483155.67,-135340251.7
66,90.3734203,293.003731,-967716.7977,57482481.71,-135351628.2
67,91.52361913,293.0115329,-3920129.37,57481807.53,-135298606.8
68,92.67371203,293.0291557,-6870689.703,57481133.15,-135181212.3
69,93.823615,293.0566341,-9817994.403,57480458.54,-134999500.4
70,94.9732434,293.0940219,-12760641.62,57479783.73,-134753557.2
71,96.12251176,293.1413925,-15697231.71,57479108.69,-134443499.4
72,97.27133342,293.1988389,-18626367.92,57478433.45,-134069474.2
73,98.41962028,293.2664746,-21546657,57477757.98,-133631659.3
74,99.56728254,293.3444336,-24456709.94,57477082.31,-133130262.5
75,100.7142283,293.4328713,-27355142.58,57476406.42,-132565522.2
76,101.8603635,293.5319649,-30240576.28,57475730.31,-131937706.7
77,103.0055911,293.6419146,-33111638.56,57475053.99,-131247114.3
78,104.1498113,293.7629439,-35966963.8,57474377.46,-130494073.2
79,105.2929207,293.8953012,-38805193.84,57473700.71,-129678941.3
80,106.4348123,294.0392603,-41624978.66,57473023.75,-128802106.1
81,107.5753748,294.1951223,-44424976.98,57472346.57,-127863984.4
82,108.7144922,294.3632163,-47203856.96,57471669.18,-126865022.1
83,109.8520435,294.5439014,-49960296.77,57470991.57,-125805694.1
84,110.9879019,294.7375683,-52692985.27,57470313.75,-124686503.9
85,112.1219345,294.9446409,-55400622.59,57469635.71,-123507983.8
86,113.2540016,295.1655784,-58081920.79,57468957.46,-122270693.9
87,114.3839562,295.4008777,-60735604.44,57468279,-120975222.4
88,115.5116428,295.6510757,-63360411.24,57467600.32,-119622185.5
89,116.6368973,295.9167517,-65955092.62,57466921.42,-118212226.2
90,117.7595458,296.1985308,-68518414.34,57466242.32,-116746015.1
91,118.8794036,296.4970863,-71049157.06,57465562.99,-115224249.2
92,119.9962745,296.8131438,-73546116.93,57464883.45,-113647652.2
93,121.1099495,297.1474846,-76008106.18,57464203.7,-112016973.6
94,122.2202057,297.5009497,-78433953.66,57463523.74,-110332988.9
95,123.3268048,297.8744441,-80822505.39,57462843.55,-108596498.8
96,124.4294921,298.2689417,-83172625.14,57462163.16,-106808329
97,125.5279943,298.6854903,-85483194.94,57461482.55,-104969329.8
98,126.6220183,299.1252173,-87753115.66,57460801.72,-103080375.7
99,127.7112489,299.589335,-89981307.46,57460120.68,-101142364.8
100,128.795347,300.079148,-92166710.37,57459439.43,-99156218.9
101,129.8739471,300.5960588,-94308284.74,57458757.96,-97122882.32
102,130.9466545,301.141576,-96405011.8,57458076.28,-95043322.03
103,132.0130429,301.7173213,-98455894.07,57457394.38,-92918526.94
104,133.072651,302.325038,-100459955.9,57456712.27,-90749507.47
105,134.1249791,302.9665989,-102416243.9,57456029.94,-88537295.11
106,135.1694853,303.6440155,-104323827.3,57455347.4,-86282941.87
107,136.2055812,304.3594463,-106181798.7,57454664.65,-83987519.83
108,137.2326277,305.1152056,-107989274.1,57453981.68,-81652120.57
109,138.2499295,305.9137725,-109745393.6,57453298.49,-79277854.74
110,139.2567298,306.7577982,-111449321.8,57452615.09,-76865851.45
111,140.2522045,307.6501135,-113100247.9,57451931.48,-74417257.76
112,141.2354553,308.5937342,-114697386.6,57451247.65,-71933238.16
