(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,156.9647518,358.0763153,-135365659.6,57525182.4,-1889948.648
2,156.9749299,1.016203498,-135375533.8,57525182.4,1071583.685
3,156.9210466,3.950352621,-135321164.8,57524521.96,4023581.04
4,156.803549,6.862135946,-135202432.2,57523861.31,6973696.729
5,156.6233986,9.735654642,-135019392.2,57523200.44,9920527.572
6,156.3820324,12.55621817,-134772131.6,57522539.36,12862671.95
7,156.0813084,15.31073221,-134460767.8,57521878.07,15798730.45
8,155.7234382,17.98797261,-134085448.5,57521216.56,18727306.58
9,155.3109139,20.57873804,-133646352.1,57520554.84,21647007.37
10,154.8464327,23.07588717,-133143687.1,57519892.9,24556444.09
11,154.3328242,25.47427631,-132577692.4,57519230.74,27454232.86
12,153.7729851,27.77061946,-131948636.8,57518568.37,30338995.36
13,153.1698203,29.96329489,-131256819.4,57517905.79,33209359.44
14,152.5261957,32.05212119,-130502568.8,57517242.99,36063959.8
15,151.844899,34.03812246,-129686243.7,57516579.98,38901438.64
16,151.1286109,35.92329805,-128808232.1,57515916.75,41720446.29
17,150.3798849,37.71040758,-127868951.2,57515253.31,44519641.87
18,149.6011332,39.40277802,-126868847.6,57514589.66,47297693.89
19,148.7946201,41.00413607,-125808396.7,57513925.79,50053280.94
20,147.9624592,42.51846674,-124688102.6,57513261.7,52785092.28
21,147.1066147,43.94989694,-123508498,57512597.4,55491828.47
22,146.2289058,45.30260214,-122270143.7,57511932.88,58172202
23,145.3310119,46.58073332,-120973628.4,57511268.15,60824937.88
24,144.4144808,47.78836145,-119619568.6,57510603.21,63448774.26
25,143.4807358,48.92943649,-118208608,57509938.05,66042463.06
26,142.531085,50.00775848,-116741417.5,57509272.68,68604770.49
27,141.5667288,51.0269583,-115218694.7,57508607.09,71134477.71
28,140.5887687,51.99048603,-113641163.7,57507941.28,73630381.38
29,139.5982154,52.90160531,-112009574.6,57507275.27,76091294.22
30,138.5959959,53.76339216,-110324703.1,57506609.03,78516045.59
31,137.5829611,54.57873732,-108587350.5,57505942.59,80903482.05
32,136.5598919,55.35035083,-106798342.8,57505275.92,83252467.9
33,135.5275059,56.08076854,-104958530.7,57504609.05,85561885.73
34,134.4864628,56.7723596,-103068789.2,57503941.96,87830636.94
35,133.4373693,57.42733475,-101130016.8,57503274.65,90057642.27
36,132.3807843,58.04775491,-99143135.44,57502607.13,92241842.31
37,131.3172231,58.63553991,-97109090.01,57501939.39,94382198
38,130.2471612,59.19247712,-95028847.74,57501271.44,96477691.13
39,129.1710377,59.72022989,-92903397.88,57500603.28,98527324.83
40,128.0892591,60.22034563,-90733751.16,57499934.9,100530124
41,127.0022017,60.6942636,-88520939.37,57499266.31,102485136
42,125.9102145,61.14332222,-86266014.81,57498597.5,104391430.6
43,124.8136217,61.568766,-83970049.82,57497928.47,106248100.9
44,123.7127247,61.971752,-81634136.27,57497259.24,108054263.7
45,122.6078041,62.35335589,-79259385.03,57496589.78,109809059.6
