(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,109.0923669,65.55363799,-48113379.25,57525182.4,126583452.2
2,107.9540548,65.72662317,-45333826.39,57525182.4,127605634.8
3,106.8142447,65.88724529,-42541261,57524521.96,128564187.3
4,105.6730545,66.0358441,-39728450.15,57523861.31,129461614.2
5,104.5305974,66.17273052,-36896731.62,57523200.44,130297488.5
6,103.3869821,66.29818808,-34047452.19,57522539.36,131071412.3
7,102.2423135,66.41247416,-31181967,57521878.07,131783017.3
8,101.0966928,66.51582118,-28301638.91,57521216.56,132431964.7
9,99.95021809,66.60843763,-25407837.82,57520554.84,133017945.6
10,98.80298471,66.69050895,-22501940.08,57519892.9,133540681.1
11,97.65508546,66.76219839,-19585327.76,57519230.74,133999922.3
12,96.50661099,66.82364769,-16659388.07,57518568.37,134395450.4
13,95.35765011,66.87497767,-13725512.64,57517905.79,134727077.1
14,94.20829008,66.91628881,-10785096.89,57517242.99,134994644.4
15,93.05861691,66.94766163,-7839539.337,57516579.98,135198024.8
16,91.90871559,66.96915704,-4890240.973,57515916.75,135337121.2
17,90.75867044,66.9808166,-1938604.566,57515253.31,135411867.2
18,89.60856529,66.98266272,1013966,57514589.66,135422227.1
19,88.45848383,66.97469871,3966066.388,57513925.79,135368195.6
20,87.3085098,66.95690883,6916292.48,57513261.7,135249798.2
21,86.1587273,66.92925821,9863241.044,57512597.4,135067090.9
22,85.00922105,66.89169269,12805510.4,57511932.88,134820160.3
23,83.86007664,66.8441386,15741701.09,57511268.15,134509123.7
24,82.71138084,66.78650245,18670416.54,57510603.21,134134128.6
25,81.56322185,66.71867054,21590263.72,57509938.05,133695353.3
26,80.41568959,66.64050843,24499853.82,57509272.68,133193006.1
27,79.26887605,66.55186039,27397802.91,57508607.09,132627325.7
28,78.12287557,66.45254875,30282732.57,57507941.28,131998580.9
29,76.97778515,66.34237304,33153270.58,57507275.27,131307070.5
30,75.83370485,66.22110921,36008051.56,57506609.03,130553123.1
31,74.69073814,66.08850857,38845717.62,57505942.59,129737097.1
32,73.54899228,65.94429667,41664919,57505275.92,128859380.4
33,72.40857872,65.78817213,44464314.71,57504609.05,127920390.1
34,71.26961362,65.61980517,47242573.19,57503941.96,126920572.6
35,70.13221823,65.4388362,49998372.92,57503274.65,125860403.3
36,68.99651949,65.24487406,52730403.06,57502607.13,124740386.1
37,67.86265053,65.03749422,55437364.06,57501939.39,123561053.5
38,66.73075128,64.81623678,58117968.29,57501271.44,122322966.1
39,65.60096915,64.58060422,60770940.68,57500603.28,121026712.7
40,64.4734597,64.33005905,63395019.25,57499934.9,119672909.4
41,63.34838742,64.06402109,65988955.8,57499266.31,118262200.1
42,62.22592655,63.7818647,68551516.42,57498597.5,116795255.4
43,61.10626204,63.48291554,71081482.16,57497928.47,115272772.7
44,59.98959049,63.16644725,73577649.54,57497259.24,113695476.2
45,58.87612127,62.83167771,76038831.17,57496589.78,112064115.6
46,57.76607773,62.47776499,78463856.27,57495920.12,110379466.8
47,56.65969848,62.10380303,80851571.27,57495250.24,108642330.7
48,55.55723886,61.70881692,83200840.34,57494580.14,106853533.4
49,54.45897253,61.29175777,85510545.93,57493909.83,105013925.5
50,53.36519318,60.85149721,87779589.31,57493239.3,103124381.8
51,52.27621652,60.38682149,90006891.07,57492568.56,101185800.8
52,51.19238233,59.89642515,92191391.65,57491897.61,99199104.28
53,50.11405687,59.37890417,94332051.86,57491226.44,97165237.04
54,49.04163537,58.83274883,96427853.34,57490555.06,95085166.25
55,47.97554499,58.25633601,98477799.08,57489883.46,92959881.06
56,46.91624786,57.64792123,100480913.9,57489211.64,90790392.14
57,45.86424456,57.00563022,102436244.7,57488539.62,88577731.2
58,44.82007795,56.32745037,104342861.5,57487867.37,86322950.45
59,43.78433735,55.61122192,106199857.1,57487194.92,84027122.19
60,42.7576631,54.85462926,108006348,57486522.24,81691338.2
61,41.74075163,54.05519245,109761474.9,57485849.36,79316709.3
62,40.73436092,53.21025928,111464402.7,57485176.26,76904364.78
63,39.73931651,52.31699841,113114321.2,57484502.94,74455451.87
64,38.75651797,51.37239378,114710445.4,57483829.41,71971135.2
65,37.78694583,50.37324147,116252016,57483155.67,69452596.25
66,36.83166907,49.3161493,117738299.6,57482481.71,66901032.79
67,35.89185297,48.19754076,119168588.8,57481807.53,64317658.27
68,34.96876731,47.01366423,120542203.3,57481133.15,61703701.3
69,34.06379483,45.76060924,121858489.4,57480458.54,59060405.04
70,33.17843965,44.43433169,123116820.8,57479783.73,56389026.62
71,32.31433554,43.0306903,124316598.9,57479108.69,53690836.5
72,31.47325351,41.54549667,125457252.6,57478433.45,50967117.93
73,30.65710836,39.97458194,126538239.2,57477757.98,48219166.29
74,29.86796354,38.31388287,127559044.3,57477082.31,45448288.49
75,29.10803353,36.55955003,128519182.1,57476406.42,42655802.37
76,28.37968293,34.70808073,129418195.7,57475730.31,39843036.02
77,27.685421,32.75647798,130255657.2,57475053.99,37011327.23
78,27.02789065,30.70243547,131031168.1,57474377.46,34162022.74
79,26.40985051,28.54454632,131744359.1,57473700.71,31296477.73
80,25.83414896,26.28253019,132394891,57473023.75,28416055.08
81,25.30368896,23.91746931,132982453.9,57472346.57,25522124.73
82,24.82138316,21.45203962,133506768.1,57471669.18,22616063.09
83,24.39009921,18.89071888,133967584,57470991.57,19699252.34
84,24.01259606,16.23994926,134364682.2,57470313.75,16773079.74
85,23.6914531,13.50823054,134697873.4,57469635.71,13838937.06
86,23.42899521,10.70612036,134966999,57468957.46,10898219.84
87,23.22721767,7.846122941,135171930.7,57468279,7952326.753
