(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,109.0062594,65.50539819,-47905796.42,57663270.06,126604260.2
2,107.8683861,65.67782425,-45125838.06,57663270.06,127621897
3,106.7290171,65.83789086,-42332971.16,57662654.06,128575882.3
4,105.5882706,65.98593592,-39519959.07,57662037.85,129468736.7
5,104.4462597,66.1222686,-36688139.67,57661421.42,130300035.1
6,103.3030935,66.24717075,-33838859.77,57660804.77,131069382.1
7,102.1588768,66.36089817,-30973474.52,57660187.9,131776411.5
8,101.0137112,66.46368176,-28093346.71,57659570.82,132420786.7
9,99.86769494,66.55572853,-25199846.16,57658953.52,133002201
10,98.72092353,66.63722251,-22294349.05,57658336.01,133520377.7
11,97.57349001,66.70832556,-19378237.27,57657718.27,133975070.1
12,96.42548529,66.76917805,-16452897.77,57657100.32,134366061.6
13,95.27699843,66.81989951,-13519721.9,57656482.16,134693166
14,94.12811699,66.86058908,-10580104.72,57655863.77,134956227.6
15,92.97892724,66.89132598,-7635444.371,57655245.17,135155121
16,91.8295145,66.91216983,-4687141.411,57654626.36,135289751.3
17,90.6799634,66.9231609,-1736598.118,57654007.32,135360054.2
18,89.53035813,66.92432029,1214782.152,57653388.07,135365996.2
19,88.38078272,66.91564998,4165595.641,57652768.6,135307574
20,87.2313213,66.89713291,7114438.854,57652148.92,135184815.3
21,86.08205837,66.86873284,10059909.23,57651529.02,134997778.2
22,84.93307906,66.83039422,13000605.81,57650908.9,134746551.4
23,83.78446942,66.78204197,15935129.88,57650288.57,134431254.2
24,82.63631665,66.72358112,18862085.69,57649668.01,134052036.3
25,81.48870946,66.65489646,21780081.06,57649047.25,133609077.8
26,80.34173831,66.57585199,24687728.07,57648426.26,133102589.2
27,79.1954957,66.48629037,27583643.73,57647805.06,132532811.1
28,78.05007655,66.38603223,30466450.6,57647183.64,131900014.3
29,76.90557848,66.27487538,33334777.49,57646562.01,131204499.5
30,75.76210219,66.15259391,36187260.1,57645940.15,130446597.3
31,74.61975183,66.01893723,39022541.63,57645318.08,129626667.9
32,73.47863536,65.87362891,41839273.47,57644695.8,128745101.2
33,72.33886502,65.71636545,44636115.85,57644073.3,127802316.1
34,71.20055777,65.5468149,47411738.42,57643450.58,126798760.9
35,70.06383571,65.36461534,50164820.93,57642827.64,125734912.5
36,68.9288267,65.16937321,52894053.87,57642204.49,124611276.9
37,67.79566484,64.96066141,55598139.02,57641581.12,123428388.3
