(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,41.7289692,54.01676845,109776753.4,57525182.4,79267534.21
2,40.72308612,53.17070401,111483509.8,57525182.4,76847254.47
3,39.728575,52.27626409,113132172.2,57524521.96,74397936.88
4,38.74633716,51.33043227,114727031.8,57523861.31,71913243.15
5,37.77735499,50.33000468,116267329.7,57523200.44,69394354.95
6,36.8226994,49.27158991,117752333.3,57522539.36,66842470.19
7,35.88353771,48.15161301,119181335.8,57521878.07,64258802.51
8,34.96114178,46.96632493,120553657.5,57521216.56,61644580.65
9,34.05689647,45.71181905,121868645.3,57520554.84,59001047.9
10,33.17230809,44.38405666,123125673.6,57519892.9,56329461.48
11,32.30901252,42.97890367,124324144.2,57519230.74,53631091.98
12,31.46878282,41.49218109,125463486.9,57518568.37,50907222.72
13,30.65353568,39.91973198,126543159.5,57517905.79,48159149.14
14,29.86533624,38.25750792,127562648.3,57517242.99,45388178.24
15,29.10640032,36.50167757,128521468.1,57516579.98,42595627.88
16,28.37909339,34.64875989,129419162.5,57515916.75,39782826.2
17,27.68592499,32.6957833,130255304.5,57515253.31,36951110.97
18,27.02953757,30.64047071,131029495.9,57514589.66,34101828.98
19,26.41268838,28.48144815,131741368.4,57513925.79,31236335.37
20,25.8382233,26.21847134,132390583.1,57513261.7,28355992.99
21,25.30904157,23.85266087,132976830.9,57512597.4,25462171.76
22,24.82805072,21.38673218,133499832.8,57511932.88,22556248.04
23,24.39811183,18.82520181,133959339.7,57511268.15,19639603.91
24,24.02197579,16.17454797,134355132.9,57510603.21,16713626.59
25,23.70221256,13.44330127,134687023.7,57509938.05,13779707.74
26,23.44113633,10.64204245,134954854.1,57509272.68,10839242.78
27,23.24073083,7.783288766,135158496.4,57508607.09,7893630.276
28,23.1025795,4.881259374,135297853.5,57507941.28,4944271.233
29,23.027806,1.951522494,135372858.8,57507275.27,1992568.449
30,23.01702986,359.0105414,135383476.5,57506609.03,-960074.1581
31,23.07034125,356.0751495,135329701.1,57505942.59,-3912252.218
32,23.18729729,353.1619956,135211558,57505275.92,-6862561.575
33,23.36694018,350.2870041,135029103.2,57504609.05,-9809598.957
34,23.60783546,347.4648932,134782423.1,57503941.96,-12751962.64
35,23.90812699,344.7087849,134471634.8,57503274.65,-15688253.12
36,24.26560381,342.0299305,134096885.8,57502607.13,-18617073.78
37,24.67777382,339.4375559,133658354.2,57501939.39,-21537031.54
38,25.14193906,336.938824,133156248.3,57501271.44,-24446737.53
39,25.65526819,334.5388966,132590806.5,57500603.28,-27344807.77
40,26.21486291,332.2410739,131962297.7,57499934.9,-30229863.77
41,26.81781583,330.0469885,131271020.4,57499266.31,-33100533.27
