(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,36.53055093,311.0710534,118196114.7,57525182.4,-65967481.57
2,37.48019275,309.9931609,116723898.2,57525182.4,-68537179.98
3,38.44453442,308.9743536,115200813,57524521.96,-71066499.22
4,39.42247508,308.0111846,113622928.1,57523861.31,-73562007.05
5,40.41300482,307.1003935,111990993.8,57523200.44,-76022516.4
6,41.41519709,306.2389069,110305786.2,57522539.36,-78446856.81
7,42.42820158,305.4238368,108568106.4,57521878.07,-80833875.05
8,43.45123765,304.6524754,106778780.9,57521216.56,-83182435.62
9,44.48358815,303.9222892,104938660.4,57520554.84,-85491421.31
10,45.5245938,303.2309109,103048619.9,57519892.9,-87759733.72
11,46.57364799,302.5761317,101109558.3,57519230.74,-89986293.81
12,47.63019209,301.9558922,99122397.56,57518568.37,-92170042.37
13,48.6937111,301.3682741,97088082.69,57517905.79,-94309940.58
14,49.76372974,300.8114915,95007581.08,57517242.99,-96404970.44
15,50.83980889,300.2838821,92881882.08,57516579.98,-98454135.3
16,51.92154233,299.7838998,90711996.57,57515916.75,-100456460.3
17,53.00855382,299.3101062,88498956.43,57515253.31,-102410993
18,54.10049442,298.8611639,86243814.08,57514589.66,-104316803.4
19,55.1970401,298.4358292,83947641.97,57513925.79,-106172984.8
20,56.29788951,298.0329457,81611532.05,57513261.7,-107978654.4
21,57.40276203,297.6514386,79236595.3,57512597.4,-109732952.9
22,58.51139593,297.2903086,76823961.16,57511932.88,-111435045.7
23,59.62354675,296.9486267,74374776.99,57511268.15,-113084123.2
24,60.73898579,296.6255298,71890207.57,57510603.21,-114679400.7
25,61.85749879,296.320216,69371434.48,57509938.05,-116220119.2
26,62.97888464,296.0319402,66819655.59,57509272.68,-117705545.7
27,64.10295431,295.7600107,64236084.49,57508607.09,-119134973.4
28,65.22952978,295.5037856,61621949.87,57507941.28,-120507722.2
29,66.35844312,295.2626692,58978494.97,57507275.27,-121823139
