(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,152.3130937,327.5301247,-130255737.7,57663270.06,-36650781.96
2,152.9652182,329.5902189,-131027214,57663270.06,-33792709.64
3,153.577625,331.7535168,-131734156,57662654.06,-30927325.47
4,154.1474774,334.0201288,-132378443.9,57662037.85,-28047200.65
5,154.67189,336.3887913,-132959771.1,57661421.42,-25153705
6,155.1479744,338.8566425,-133477860.7,57660804.77,-22248214.7
7,155.5728938,341.4190216,-133932466.1,57660187.9,-19332111.64
8,155.9439275,344.0693168,-134323370.9,57659570.82,-16406782.77
9,156.2585404,346.7988831,-134650388.9,57658953.52,-13473619.41
10,156.5144582,349.5970542,-134913364.4,57658336.01,-10534016.64
11,156.7097401,352.4512647,-135112172,57657718.27,-7589372.586
12,156.8428476,355.3472913,-135246716.8,57657100.32,-4641087.795
13,156.9127022,358.2696103,-135316934.8,57656482.16,-1690564.538
14,156.9187279,1.201851594,-135322792.2,57655863.77,1260793.838
15,156.8608746,4.127320115,-135264285.9,57655245.17,4211583.586
16,156.7396197,7.029543026,-135141443.7,57654626.36,7160401.222
17,156.5559493,9.892799306,-134954323.7,57654007.32,10105844.2
18,156.3113187,12.70258948,-134703014.6,57653388.07,13046511.56
19,156.0075974,15.44601274,-134387635.8,57652768.6,15981004.63
20,155.6470023,18.11203096,-134008336.9,57652148.92,18907927.65
21,155.2320244,20.69161328,-133565298.2,57651529.02,21825888.47
22,154.765355,23.17776743,-133058730.2,57650908.9,24733499.18
23,154.2498137,25.56547402,-132488873.4,57650288.57,27629376.8
24,153.6882837,27.85154542,-131855998.9,57649668.01,30512143.93
25,153.0836544,30.03443304,-131160407.2,57649047.25,33380429.38
26,152.4387746,32.11400535,-130402429.1,57648426.26,36232868.87
27,151.7564146,34.09131595,-129582424.8,57647805.06,39068105.63
28,151.0392376,35.96837652,-128700784,57647183.64,41884791.08
29,150.2897799,37.74794511,-127757926,57646562.01,44681585.45
30,149.5104376,39.43333636,-126754298.9,57645940.15,47457158.42
31,148.7034597,41.02825669,-125690379.8,57645318.08,50210189.78
