(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index]
1,103.0318864,293.6666909,-33168782.3,57525182.4,-131211128.1
2,104.1758859,293.7880909,-36031959.37,57525182.4,-130454168.2
3,105.3187702,293.9208329,-38869299.05,57524521.96,-129637621.9
4,106.460432,294.0651915,-41688162.74,57523861.31,-128759392.1
5,107.6007595,294.2214685,-44487209.6,57523200.44,-127819896.3
6,108.7396367,294.3899938,-47265108.24,57522539.36,-126819581.1
7,109.8769421,294.5711275,-50020537.31,57521878.07,-125758922.1
8,111.0125486,294.765261,-52752186.14,57521216.56,-124638423.4
9,112.146323,294.9728192,-55458755.38,57520554.84,-123458617.7
10,113.2781253,295.1942623,-58138957.6,57519892.9,-122220066.1
11,114.4078078,295.4300882,-60791517.88,57519230.74,-120923357.3
12,115.5352149,295.6808348,-63415174.47,57518568.37,-119569107.8
13,116.6601819,295.9470827,-66008679.36,57517905.79,-118157961.6
14,117.7825344,296.2294581,-68570798.86,57517242.99,-116690589.5
15,118.9020871,296.5286356,-71100314.22,57516579.98,-115167689.3
16,120.0186435,296.8453422,-73596022.19,57515916.75,-113589985.2
17,121.1319937,297.1803605,-76056735.57,57515253.31,-111958227.2
18,122.2419144,297.534533,-78481283.84,57514589.66,-110273191.3
19,123.3481665,297.9087662,-80868513.65,57513925.79,-108535678.7
20,124.4504945,298.3040357,-83217289.39,57513261.7,-106746515.7
21,125.5486244,298.7213911,-85526493.77,57512597.4,-104906552.9
22,126.6422623,299.1619613,-87795028.27,57511932.88,-103016665.4
23,127.7310921,299.6269607,-90021813.74,57511268.15,-101077751.8
24,128.8147736,300.1176956,-92205790.88,57510603.21,-99090734.08
25,129.8929402,300.6355706,-94345920.73,57509938.05,-97056557.2
26,130.9651963,301.1820963,-96441185.21,57509272.68,-94976188.47
27,132.0311142,301.7588964,-98490587.54,57508607.09,-92850617.18
28,133.0902314,302.3677164,-100493152.8,57507941.28,-90680854.14
29,134.1420468,303.0104311,-102447928.2,57507275.27,-88467931.18
30,135.1860168,303.6890539,-104353984,57506609.03,-86212900.67
31,136.2215518,304.4057454,-106210413.2,57505942.59,-83916834.98
32,137.2480105,305.1628218,-108016332.7,57505275.92,-81580826.04
33,138.264696,305.9627637,-109770883.4,57504609.05,-79205984.76
34,139.2708496,306.8082237,-111473230.4,57503941.96,-76793440.54
35,140.2656449,307.7020336,-113122564,57503274.65,-74344340.71
36,141.2481815,308.6472096,-114718099.3,57502607.13,-71859849.98
37,142.2174782,309.6469556,-116259077.4,57501939.39,-69341149.92
38,143.1724648,310.7046634,-117744764.9,57501271.44,-66789438.37
39,144.1119754,311.8239088,-119174455.1,57500603.28,-64205928.86
40,145.034739,313.0084421,-120547467.7,57499934.9,-61591850.06
41,145.939372,314.262172,-121863149.4,57499266.31,-58948445.19
42,146.8243692,315.5891402,-123120874.2,57498597.5,-56276971.42
43,147.688096,316.9934844,-124320043.7,57497928.47,-53578699.28
44,148.5287802,318.4793887,-125460087.2,57497259.24,-50854912.03
45,149.3445064,320.0510164,-126540462.2,57496589.78,-48106905.11
46,150.1332101,321.7124238,-127560654.7,57495920.12,-45335985.45
47,150.8926763,323.4674519,-128520179.1,57495250.24,-42543470.89
48,151.6205401,325.3195931,-129418578.8,57494580.14,-39730689.56
49,152.314292,327.2718327,-130255426.3,57493909.83,-36898979.24
50,152.9712894,329.3264634,-131030323.2,57493239.3,-34049686.68
51,153.5887743,331.4848766,-131742900.8,57492568.56,-31184167.05
52,154.1638994,333.7473358,-132392819.8,57491897.61,-28303783.21
53,154.6937635,336.112741,-132979770.9,57491226.44,-25409905.1
54,155.1754565,338.5783979,-133503474.6,57490555.06,-22503909.09
55,155.6061137,341.1398105,-133963681.6,57489883.46,-19587177.32
56,155.9829799,343.7905199,-134360172.7,57489211.64,-16661097.04
57,156.3034802,346.5220121,-134692759,57488539.62,-13727059.96
58,156.5652947,349.3237187,-134961282.2,57487867.37,-10786461.56
59,156.7664334,352.1831295,-135165614.2,57487194.92,-7840700.461
60,156.9053065,355.086026,-135305657.6,57486522.24,-4891177.751
61,156.9807838,358.0168336,-135381345.4,57485849.36,-1939296.303
62,156.9922395,0.959075697,-135392641.5,57485176.26,1013539.88
63,156.9395777,3.895899012,-135339540.2,57484502.94,3965926.334
64,156.8232363,6.81062932,-135222066.4,57483829.41,6916458.804
65,156.644169,9.687312904,-135040275.8,57483155.67,9863733.91
66,156.4038072,12.51120014,-134794254.5,57482481.71,12806349.81
67,156.1040052,15.26913679,-134484119.4,57481807.53,15742906.89
68,155.7469732,17.94984104,-134110017.7,57481133.15,18672008.39
69,155.3352033,20.54405869,-133672126.9,57480458.54,21592261.11
70,154.8713945,23.04460212,-133170655.2,57479783.73,24502276.03
71,154.3583798,25.44628907,-132605840.8,57479108.69,27400669.01
72,153.7990598,27.74580298,-131977952,57478433.45,30286061.43
73,153.1963444,29.9414994,-131287287.3,57477757.98,33157080.85
74,152.5531045,32.03318144,-130534174.8,57477082.31,36012361.64
75,151.8721333,34.02186404,-129718972.6,57476406.42,38850545.69
76,151.1561171,35.90954275,-128842068,57475730.31,41670282.98
77,150.4076144,37.69897768,-127903878,57475053.99,44470232.27
